,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Bill Johnson (R),N00032088,10800,Ariel Corp,0,10800,2010
1,Bill Johnson (R),N00032088,0,Koch Industries,10000,10000,2010
2,Bill Johnson (R),N00032088,0,Honeywell International,8500,8500,2010
3,Bill Johnson (R),N00032088,8200,Magnum Magnetics,0,8200,2010
4,Bill Johnson (R),N00032088,0,Comcast Corp,7500,7500,2010
5,Bill Johnson (R),N00032088,0,"National Stone, Sand & Gravel Assn",7500,7500,2010
6,Bill Johnson (R),N00032088,0,Dominion Energy,6000,6000,2010
7,Bill Johnson (R),N00032088,0,Lockheed Martin,6000,6000,2010
8,Bill Johnson (R),N00032088,0,Tuesday Group PAC,6000,6000,2010
9,Bill Johnson (R),N00032088,5600,Bi-Con Services,0,5600,2010
0,Bill Johnson (R),N00032088,10400,American Electric Power,6500,16900,2012
1,Bill Johnson (R),N00032088,8075,Murray Energy,7000,15075,2012
2,Bill Johnson (R),N00032088,0,Freedom Project,15000,15000,2012
3,Bill Johnson (R),N00032088,0,National Mining Assn,15000,15000,2012
4,Bill Johnson (R),N00032088,0,Honeywell International,14999,14999,2012
5,Bill Johnson (R),N00032088,14500,Brilex Industries,0,14500,2012
6,Bill Johnson (R),N00032088,13250,Magnum Magnetics,0,13250,2012
7,Bill Johnson (R),N00032088,0,McKesson Corp,13000,13000,2012
8,Bill Johnson (R),N00032088,0,Pioneer PAC,11432,11432,2012
9,Bill Johnson (R),N00032088,500,Koch Industries,10000,10500,2012
0,Bill Johnson (R),N00032088,20300,Brilex Industries,0,20300,2014
1,Bill Johnson (R),N00032088,4850,American Electric Power,10000,14850,2014
2,Bill Johnson (R),N00032088,3600,NiSource Inc,10500,14100,2014
3,Bill Johnson (R),N00032088,2600,FirstEnergy Corp,10000,12600,2014
4,Bill Johnson (R),N00032088,0,Exxon Mobil,12500,12500,2014
5,Bill Johnson (R),N00032088,11400,Inquest Inc,0,11400,2014
6,Bill Johnson (R),N00032088,7600,Cheniere Energy,3500,11100,2014
7,Bill Johnson (R),N00032088,10900,Oasis Petroleum,0,10900,2014
8,Bill Johnson (R),N00032088,9600,Alliance Coal,1000,10600,2014
9,Bill Johnson (R),N00032088,2500,National Mining Assn,8000,10500,2014
0,Bill Johnson (R),N00032088,23900,Brilex Industries,0,23900,2016
1,Bill Johnson (R),N00032088,18950,Compco Industries,0,18950,2016
2,Bill Johnson (R),N00032088,2500,NiSource Inc,10000,12500,2016
3,Bill Johnson (R),N00032088,12300,Teramana Enterprises,0,12300,2016
4,Bill Johnson (R),N00032088,11300,Bates Amusements,0,11300,2016
5,Bill Johnson (R),N00032088,10800,Schwendeman Agency,0,10800,2016
6,Bill Johnson (R),N00032088,0,American Academy of Ophthalmology,10000,10000,2016
7,Bill Johnson (R),N00032088,0,American Bankers Assn,10000,10000,2016
8,Bill Johnson (R),N00032088,0,American Optometric Assn,10000,10000,2016
9,Bill Johnson (R),N00032088,0,Boeing Co,10000,10000,2016
0,Bill Johnson (R),N00032088,14976,Bates Amusements,0,14976,2018
1,Bill Johnson (R),N00032088,13200,Kokosing Construction,0,13200,2018
2,Bill Johnson (R),N00032088,0,Express Scripts,12500,12500,2018
3,Bill Johnson (R),N00032088,1800,Murray Energy,10000,11800,2018
4,Bill Johnson (R),N00032088,10800,Boich Companies,0,10800,2018
5,Bill Johnson (R),N00032088,10800,Dwight Shugert Farms,0,10800,2018
6,Bill Johnson (R),N00032088,10800,Pi&I Motor Express,0,10800,2018
7,Bill Johnson (R),N00032088,10800,Rosebud Mining,0,10800,2018
8,Bill Johnson (R),N00032088,10400,Magnum Magnetics,0,10400,2018
9,Bill Johnson (R),N00032088,0,America's Communication Assn,10000,10000,2018
