,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Lucy McBath (D),N00042813,32601,EMILY's List,15000,47601,2018
1,Lucy McBath (D),N00042813,39107,Democracy Engine,0,39107,2018
2,Lucy McBath (D),N00042813,26490,Swing Left,500,26990,2018
3,Lucy McBath (D),N00042813,16596,Emory University,0,16596,2018
4,Lucy McBath (D),N00042813,14323,Delta Air Lines,0,14323,2018
5,Lucy McBath (D),N00042813,6909,Democratic Congressional Campaign Cmte,5000,11909,2018
6,Lucy McBath (D),N00042813,0,Higher Heights for America,11499,11499,2018
7,Lucy McBath (D),N00042813,10580,Candidate for Congress Ca-10 2012,0,10580,2018
8,Lucy McBath (D),N00042813,0,Off the Sidelines,10000,10000,2018
9,Lucy McBath (D),N00042813,0,Onward Together Cmte,10000,10000,2018
0,Michael San Nicolas (D),N00042619,5400,Guam Music,0,5400,2018
1,Michael San Nicolas (D),N00042619,5000,Gfs Group,0,5000,2018
2,Michael San Nicolas (D),N00042619,3500,Calvo's Insurance,0,3500,2018
3,Michael San Nicolas (D),N00042619,3000,Guam Rediology Consultants,0,3000,2018
4,Michael San Nicolas (D),N00042619,3000,Medpharm,0,3000,2018
5,Michael San Nicolas (D),N00042619,2500,Superior Lawn Care,0,2500,2018
6,Michael San Nicolas (D),N00042619,2500,Superior Local Care,0,2500,2018
7,Michael San Nicolas (D),N00042619,0,Katherine Clark for Congress,2000,2000,2018
8,Michael San Nicolas (D),N00042619,1500,Marianas Energy,0,1500,2018
9,Michael San Nicolas (D),N00042619,1500,Selectcare,0,1500,2018
0,Abby Finkenauer (D),N00040888,63017,EMILY's List,10000,73017,2018
1,Abby Finkenauer (D),N00040888,67929,JStreetPAC,3059,70988,2018
2,Abby Finkenauer (D),N00040888,46500,Girardi & Keese,0,46500,2018
3,Abby Finkenauer (D),N00040888,45200,Swing Left,0,45200,2018
4,Abby Finkenauer (D),N00040888,39674,Democracy Engine,0,39674,2018
5,Abby Finkenauer (D),N00040888,17775,Democratic Congressional Campaign Cmte,11666,29441,2018
6,Abby Finkenauer (D),N00040888,22370,Walt Disney Co,0,22370,2018
7,Abby Finkenauer (D),N00040888,21150,"Carpenter, Zuckerman & Rowley",0,21150,2018
8,Abby Finkenauer (D),N00040888,20306,"Simpson, Thacher & Bartlett",0,20306,2018
9,Abby Finkenauer (D),N00040888,19248,University Of Iowa,0,19248,2018
0,Cindy Axne (D),N00041104,111449,Democracy Engine,0,111449,2018
1,Cindy Axne (D),N00041104,86821,EMILY's List,10000,96821,2018
2,Cindy Axne (D),N00041104,37831,Google Inc,0,37831,2018
3,Cindy Axne (D),N00041104,34032,Swing Left,0,34032,2018
4,Cindy Axne (D),N00041104,23900,AmeriPAC: The Fund for a Greater America,10000,33900,2018
5,Cindy Axne (D),N00041104,23294,Stanford University,0,23294,2018
6,Cindy Axne (D),N00041104,19496,JStreetPAC,3049,22545,2018
7,Cindy Axne (D),N00041104,15500,Democratic Congressional Campaign Cmte,5131,20631,2018
8,Cindy Axne (D),N00041104,16000,Essex Meadows,0,16000,2018
9,Cindy Axne (D),N00041104,14296,Iowa State University,0,14296,2018
0,Russ Fulcher (R),N00041335,76811,Club for Growth,0,76811,2018
1,Russ Fulcher (R),N00041335,48991,House Freedom Fund,5000,53991,2018
2,Russ Fulcher (R),N00041335,10800,Melaleuca Inc,0,10800,2018
3,Russ Fulcher (R),N00041335,10000,Agri Beef,0,10000,2018
4,Russ Fulcher (R),N00041335,0,Credit Union National Assn,10000,10000,2018
5,Russ Fulcher (R),N00041335,0,Koch Industries,10000,10000,2018
6,Russ Fulcher (R),N00041335,0,Majority Cmte PAC,10000,10000,2018
7,Russ Fulcher (R),N00041335,8100,College Loan Corp,0,8100,2018
8,Russ Fulcher (R),N00041335,8100,Davisco Foods International,0,8100,2018
9,Russ Fulcher (R),N00041335,0,National Assn of Realtors,7500,7500,2018
