,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Elizabeth Warren (D),N00033492,123407,EMILY's List,5000,128407,2018
1,Elizabeth Warren (D),N00033492,107507,Womencount PAC,3005,110512,2018
2,Elizabeth Warren (D),N00033492,69618,Harvard University,0,69618,2018
3,Elizabeth Warren (D),N00033492,60625,Brown Rudnick Llp,5000,65625,2018
4,Elizabeth Warren (D),N00033492,53802,Massachusetts Institute of Technology,0,53802,2018
5,Elizabeth Warren (D),N00033492,41357,Google Inc,0,41357,2018
6,Elizabeth Warren (D),N00033492,40231,Stanford University,0,40231,2018
7,Elizabeth Warren (D),N00033492,39746,"Lieff, Cabraser et al",0,39746,2018
8,Elizabeth Warren (D),N00033492,34169,League of Conservation Voters,3031,37200,2018
9,Elizabeth Warren (D),N00033492,28562,Commonwealth of Massachusetts,0,28562,2018
0,Joe Kennedy III (D),N00034044,20500,Global Companies LLC,0,20500,2012
1,Joe Kennedy III (D),N00034044,19700,Harvard University,0,19700,2012
2,Joe Kennedy III (D),N00034044,18500,Horizon Beverage,0,18500,2012
3,Joe Kennedy III (D),N00034044,7750,Edwards Wildman Palmer,10000,17750,2012
4,Joe Kennedy III (D),N00034044,17500,Marwood Group,0,17500,2012
5,Joe Kennedy III (D),N00034044,17500,Thornton Law Firm,0,17500,2012
6,Joe Kennedy III (D),N00034044,16700,"Mintz, Levin et al",0,16700,2012
7,Joe Kennedy III (D),N00034044,16250,Bain Capital,0,16250,2012
8,Joe Kennedy III (D),N00034044,15000,BlackRock Inc,0,15000,2012
9,Joe Kennedy III (D),N00034044,15000,Girardi & Keese,0,15000,2012
0,Joe Kennedy III (D),N00034044,39800,Highfields Capital Management,0,39800,2014
1,Joe Kennedy III (D),N00034044,28800,Thornton Law Firm,0,28800,2014
2,Joe Kennedy III (D),N00034044,21800,Bain Capital,0,21800,2014
3,Joe Kennedy III (D),N00034044,16550,Dell EMC,4500,21050,2014
4,Joe Kennedy III (D),N00034044,20450,"Mintz, Levin et al",0,20450,2014
5,Joe Kennedy III (D),N00034044,19500,BlackRock Inc,0,19500,2014
6,Joe Kennedy III (D),N00034044,17800,Liberty Partners Group,0,17800,2014
7,Joe Kennedy III (D),N00034044,16700,Bgc Partners,0,16700,2014
8,Joe Kennedy III (D),N00034044,10200,DLA Piper,6000,16200,2014
9,Joe Kennedy III (D),N00034044,15500,"Condon, O'Meara et al",0,15500,2014
0,Joe Kennedy III (D),N00034044,75600,Crescent Capital Group,0,75600,2016
1,Joe Kennedy III (D),N00034044,30931,Nixon Peabody LLP,2250,33181,2016
2,Joe Kennedy III (D),N00034044,12300,Google Inc,8000,20300,2016
3,Joe Kennedy III (D),N00034044,18900,Peirson & Patterson,0,18900,2016
4,Joe Kennedy III (D),N00034044,15600,Beacon Capital Partners,0,15600,2016
5,Joe Kennedy III (D),N00034044,14800,BlackRock Inc,0,14800,2016
6,Joe Kennedy III (D),N00034044,4200,Massachusetts Mutual Life Insurance,10000,14200,2016
7,Joe Kennedy III (D),N00034044,14000,Merrill Lynch,0,14000,2016
8,Joe Kennedy III (D),N00034044,12800,Girardi & Keese,0,12800,2016
9,Joe Kennedy III (D),N00034044,11800,Bain Capital,0,11800,2016
0,Joe Kennedy III (D),N00034044,49107,Crescent Capital Group,0,49107,2018
1,Joe Kennedy III (D),N00034044,38250,Nixon Peabody LLP,2500,40750,2018
2,Joe Kennedy III (D),N00034044,25700,Kirkland & Ellis,0,25700,2018
3,Joe Kennedy III (D),N00034044,20510,Google Inc,5000,25510,2018
4,Joe Kennedy III (D),N00034044,24300,Crescent Capital,0,24300,2018
5,Joe Kennedy III (D),N00034044,7000,Ford Motor Co,10000,17000,2018
6,Joe Kennedy III (D),N00034044,11400,Centene Corp,5000,16400,2018
7,Joe Kennedy III (D),N00034044,16200,Bain Capital,0,16200,2018
8,Joe Kennedy III (D),N00034044,16200,Blackstone Group,0,16200,2018
9,Joe Kennedy III (D),N00034044,16200,Rosen Partners,0,16200,2018
