,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Zoe Lofgren (D),N00007479,29750,"Fragomen, Del Rey et al",2800,32550,2010
1,Zoe Lofgren (D),N00007479,23150,Butler Amusements,0,23150,2010
2,Zoe Lofgren (D),N00007479,3400,Google Inc,10000,13400,2010
3,Zoe Lofgren (D),N00007479,11200,"Kleiner, Perkins et al",0,11200,2010
4,Zoe Lofgren (D),N00007479,11200,Technology Crossover Ventures,0,11200,2010
5,Zoe Lofgren (D),N00007479,1000,Deloitte LLP,10000,11000,2010
6,Zoe Lofgren (D),N00007479,10605,Intuit Inc,0,10605,2010
7,Zoe Lofgren (D),N00007479,5600,Facebook Inc,5000,10600,2010
8,Zoe Lofgren (D),N00007479,0,DNC PAC,10000,10000,2010
9,Zoe Lofgren (D),N00007479,0,Ernst & Young,10000,10000,2010
0,Zoe Lofgren (D),N00007479,25000,Intuit Inc,1000,26000,2012
1,Zoe Lofgren (D),N00007479,12500,Oracle Corp,8500,21000,2012
2,Zoe Lofgren (D),N00007479,10000,Google Inc,10000,20000,2012
3,Zoe Lofgren (D),N00007479,12000,Marcus & Millichap,0,12000,2012
4,Zoe Lofgren (D),N00007479,0,American Assn for Justice,10000,10000,2012
5,Zoe Lofgren (D),N00007479,0,Consumer Technology Assn,10000,10000,2012
6,Zoe Lofgren (D),N00007479,0,Deloitte LLP,10000,10000,2012
7,Zoe Lofgren (D),N00007479,10000,Nanosolar,0,10000,2012
8,Zoe Lofgren (D),N00007479,0,National Venture Capital Assn,10000,10000,2012
9,Zoe Lofgren (D),N00007479,0,Operating Engineers Union,10000,10000,2012
0,Zoe Lofgren (D),N00007479,22600,Google Inc,10000,32600,2014
1,Zoe Lofgren (D),N00007479,18000,Pandora Media,2600,20600,2014
2,Zoe Lofgren (D),N00007479,10300,Cisco Systems,10000,20300,2014
3,Zoe Lofgren (D),N00007479,18850,Stanford University,0,18850,2014
4,Zoe Lofgren (D),N00007479,8350,Deloitte LLP,10000,18350,2014
5,Zoe Lofgren (D),N00007479,15200,Intuit Inc,2500,17700,2014
6,Zoe Lofgren (D),N00007479,14350,"Fragomen, Del Rey et al",3100,17450,2014
7,Zoe Lofgren (D),N00007479,14350,Virgin America,0,14350,2014
8,Zoe Lofgren (D),N00007479,9950,Yahoo! Inc,3500,13450,2014
9,Zoe Lofgren (D),N00007479,3100,eBay Inc,10000,13100,2014
0,Zoe Lofgren (D),N00007479,48008,"Fragomen, Del Rey et al",5400,53408,2016
1,Zoe Lofgren (D),N00007479,23500,Cisco Systems,10000,33500,2016
2,Zoe Lofgren (D),N00007479,27650,Intuit Inc,5000,32650,2016
3,Zoe Lofgren (D),N00007479,30700,Apple Inc,0,30700,2016
4,Zoe Lofgren (D),N00007479,18200,Google Inc,10000,28200,2016
5,Zoe Lofgren (D),N00007479,23700,Butler Amusements,0,23700,2016
6,Zoe Lofgren (D),N00007479,21600,"Kleiner, Perkins et al",0,21600,2016
7,Zoe Lofgren (D),N00007479,13300,Netflix Inc,5200,18500,2016
8,Zoe Lofgren (D),N00007479,8100,Facebook Inc,10000,18100,2016
9,Zoe Lofgren (D),N00007479,9150,Yahoo! Inc,6500,15650,2016
0,Zoe Lofgren (D),N00007479,107520,"Fragomen, Del Rey et al",5400,112920,2018
1,Zoe Lofgren (D),N00007479,42150,Cisco Systems,10000,52150,2018
2,Zoe Lofgren (D),N00007479,25600,Google Inc,10000,35600,2018
3,Zoe Lofgren (D),N00007479,32000,Butler Amusements,0,32000,2018
4,Zoe Lofgren (D),N00007479,22550,Intuit Inc,5000,27550,2018
5,Zoe Lofgren (D),N00007479,21600,"Kleiner, Perkins et al",0,21600,2018
6,Zoe Lofgren (D),N00007479,21600,Nanosolar,0,21600,2018
7,Zoe Lofgren (D),N00007479,0,Mainstream PAC,20000,20000,2018
8,Zoe Lofgren (D),N00007479,16000,"Skadden, Arps et al",0,16000,2018
9,Zoe Lofgren (D),N00007479,5400,Facebook Inc,10000,15400,2018
