,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Tom McClintock (R),N00006863,20000,Technical Maintenance Support Inc,0,20000,2012
1,Tom McClintock (R),N00006863,10000,Gerawan Farming,0,10000,2012
2,Tom McClintock (R),N00006863,9900,Quest Media & Supplies,0,9900,2012
3,Tom McClintock (R),N00006863,2500,Occidental Petroleum,7000,9500,2012
4,Tom McClintock (R),N00006863,0,AT&T Inc,8000,8000,2012
5,Tom McClintock (R),N00006863,6000,Allworth Financial,0,6000,2012
6,Tom McClintock (R),N00006863,0,Citizens United,6000,6000,2012
7,Tom McClintock (R),N00006863,0,American Bankers Assn,5000,5000,2012
8,Tom McClintock (R),N00006863,5000,Arcadia Vineyards LLC,0,5000,2012
9,Tom McClintock (R),N00006863,5000,Armour Properties,0,5000,2012
0,Tom McClintock (R),N00006863,15400,Technical Maintenance Support Inc,0,15400,2014
1,Tom McClintock (R),N00006863,5100,Occidental Petroleum,5500,10600,2014
2,Tom McClintock (R),N00006863,10400,Armour Properties,0,10400,2014
3,Tom McClintock (R),N00006863,10400,Northwest Excavating,0,10400,2014
4,Tom McClintock (R),N00006863,10400,Quest Media & Supplies,0,10400,2014
5,Tom McClintock (R),N00006863,0,California Westside Farmers Inc,10000,10000,2014
6,Tom McClintock (R),N00006863,0,Credit Union National Assn,10000,10000,2014
7,Tom McClintock (R),N00006863,200,Exxon Mobil,7500,7700,2014
8,Tom McClintock (R),N00006863,7700,Kodiak Roofing & Waterproofing,0,7700,2014
9,Tom McClintock (R),N00006863,0,Valero Energy,7500,7500,2014
0,Tom McClintock (R),N00006863,0,Koch Industries,10000,10000,2016
1,Tom McClintock (R),N00006863,0,Majority Cmte PAC,10000,10000,2016
2,Tom McClintock (R),N00006863,8100,Quest Inc,0,8100,2016
3,Tom McClintock (R),N00006863,0,Credit Union National Assn,8000,8000,2016
4,Tom McClintock (R),N00006863,7700,Akt Investments,0,7700,2016
5,Tom McClintock (R),N00006863,0,AT&T Inc,7000,7000,2016
6,Tom McClintock (R),N00006863,6750,Mansour Co,0,6750,2016
7,Tom McClintock (R),N00006863,0,Honeywell International,6000,6000,2016
8,Tom McClintock (R),N00006863,5400,Akt Development,0,5400,2016
9,Tom McClintock (R),N00006863,5400,Armour Properties,0,5400,2016
0,Tom McClintock (R),N00006863,10800,Akt Investments,0,10800,2018
1,Tom McClintock (R),N00006863,10800,Crown Assoc Realty,0,10800,2018
2,Tom McClintock (R),N00006863,10800,Northwest Excavating,0,10800,2018
3,Tom McClintock (R),N00006863,10800,Pisces Inc,0,10800,2018
4,Tom McClintock (R),N00006863,0,Credit Union National Assn,10000,10000,2018
5,Tom McClintock (R),N00006863,0,Koch Industries,10000,10000,2018
6,Tom McClintock (R),N00006863,0,Majority Cmte PAC,10000,10000,2018
7,Tom McClintock (R),N00006863,0,National Assn of Home Builders,10000,10000,2018
8,Tom McClintock (R),N00006863,0,Prosperity Action,10000,10000,2018
9,Tom McClintock (R),N00006863,10000,Technical Maintenance Support Inc,0,10000,2018
0,Betty McCollum (D),N00012942,16200,Heartland Realty Investors,0,16200,2010
1,Betty McCollum (D),N00012942,0,American Crystal Sugar,10000,10000,2010
2,Betty McCollum (D),N00012942,0,National Rural Water Assn,10000,10000,2010
3,Betty McCollum (D),N00012942,0,Southern Minn Beet Sugar Co-Op,10000,10000,2010
4,Betty McCollum (D),N00012942,0,National Air Traffic Controllers Assn,7250,7250,2010
5,Betty McCollum (D),N00012942,0,American Society of Anesthesiologists,6000,6000,2010
6,Betty McCollum (D),N00012942,0,Farm Credit Council,6000,6000,2010
7,Betty McCollum (D),N00012942,5600,Alignment Government Strategies,0,5600,2010
8,Betty McCollum (D),N00012942,5600,Tohono O'Odham Nation,0,5600,2010
9,Betty McCollum (D),N00012942,0,General Dynamics,5500,5500,2010
