,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Hank Johnson (D),N00027848,0,AFLAC Inc,10000,10000,2010
1,Hank Johnson (D),N00027848,0,Home Depot,10000,10000,2010
2,Hank Johnson (D),N00027848,0,UNITE HERE,10000,10000,2010
3,Hank Johnson (D),N00027848,0,"Sheet Metal, Air, Rail & Transportation Union",7500,7500,2010
4,Hank Johnson (D),N00027848,0,American Assn for Justice,6000,6000,2010
5,Hank Johnson (D),N00027848,0,AT&T Inc,5000,5000,2010
6,Hank Johnson (D),N00027848,0,Charter Communications,5000,5000,2010
7,Hank Johnson (D),N00027848,0,Cisco Systems,5000,5000,2010
8,Hank Johnson (D),N00027848,0,Cox Enterprises,5000,5000,2010
9,Hank Johnson (D),N00027848,0,Laborers Union,5000,5000,2010
0,Hank Johnson (D),N00027848,0,Credit Union National Assn,11000,11000,2012
1,Hank Johnson (D),N00027848,0,American Assn for Justice,10000,10000,2012
2,Hank Johnson (D),N00027848,0,Bank of America,10000,10000,2012
3,Hank Johnson (D),N00027848,0,Coca-Cola Co,10000,10000,2012
4,Hank Johnson (D),N00027848,0,International Brotherhood of Electrical Workers,10000,10000,2012
5,Hank Johnson (D),N00027848,0,National Beer Wholesalers Assn,10000,10000,2012
6,Hank Johnson (D),N00027848,0,New York Life Insurance,10000,10000,2012
7,Hank Johnson (D),N00027848,0,United Auto Workers,10000,10000,2012
8,Hank Johnson (D),N00027848,0,United Food & Commercial Workers Union,10000,10000,2012
9,Hank Johnson (D),N00027848,0,Teamsters Union,9500,9500,2012
0,Hank Johnson (D),N00027848,0,AFLAC Inc,10000,10000,2014
1,Hank Johnson (D),N00027848,0,American Assn for Justice,10000,10000,2014
2,Hank Johnson (D),N00027848,0,American Crystal Sugar,10000,10000,2014
3,Hank Johnson (D),N00027848,0,Carpenters & Joiners Union,10000,10000,2014
4,Hank Johnson (D),N00027848,0,Coca-Cola Co,10000,10000,2014
5,Hank Johnson (D),N00027848,0,Cox Enterprises,10000,10000,2014
6,Hank Johnson (D),N00027848,0,Home Depot,10000,10000,2014
7,Hank Johnson (D),N00027848,0,International Brotherhood of Electrical Workers,10000,10000,2014
8,Hank Johnson (D),N00027848,0,Lockheed Martin,10000,10000,2014
9,Hank Johnson (D),N00027848,0,Machinists/Aerospace Workers Union,10000,10000,2014
0,Hank Johnson (D),N00027848,0,AFLAC Inc,10000,10000,2016
1,Hank Johnson (D),N00027848,0,American Assn for Justice,10000,10000,2016
2,Hank Johnson (D),N00027848,0,Border Health,10000,10000,2016
3,Hank Johnson (D),N00027848,0,Charter Communications,10000,10000,2016
4,Hank Johnson (D),N00027848,0,Coca-Cola Co,10000,10000,2016
5,Hank Johnson (D),N00027848,0,Cox Enterprises,10000,10000,2016
6,Hank Johnson (D),N00027848,0,Credit Union National Assn,10000,10000,2016
7,Hank Johnson (D),N00027848,0,Home Depot,10000,10000,2016
8,Hank Johnson (D),N00027848,0,International Brotherhood of Electrical Workers,10000,10000,2016
9,Hank Johnson (D),N00027848,0,Ironworkers Union,10000,10000,2016
0,Hank Johnson (D),N00027848,0,AFLAC Inc,10000,10000,2018
1,Hank Johnson (D),N00027848,0,American Assn for Justice,10000,10000,2018
2,Hank Johnson (D),N00027848,0,American Crystal Sugar,10000,10000,2018
3,Hank Johnson (D),N00027848,0,Charter Communications,10000,10000,2018
4,Hank Johnson (D),N00027848,0,Coca-Cola Co,10000,10000,2018
5,Hank Johnson (D),N00027848,0,Delta Air Lines,10000,10000,2018
6,Hank Johnson (D),N00027848,0,Home Depot,10000,10000,2018
7,Hank Johnson (D),N00027848,0,International Brotherhood of Electrical Workers,10000,10000,2018
8,Hank Johnson (D),N00027848,0,Machinists/Aerospace Workers Union,10000,10000,2018
9,Hank Johnson (D),N00027848,0,National Assn of Letter Carriers,10000,10000,2018
