,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Kathleen Rice (D),N00035927,33517,First Nationwide Title Agency,0,33517,2014
1,Kathleen Rice (D),N00035927,20200,MacAndrews & Forbes,7500,27700,2014
2,Kathleen Rice (D),N00035927,26390,M&R Management,0,26390,2014
3,Kathleen Rice (D),N00035927,15900,Altice USA,10000,25900,2014
4,Kathleen Rice (D),N00035927,23400,Renaissance Technologies,0,23400,2014
5,Kathleen Rice (D),N00035927,23200,Virtu Financial,0,23200,2014
6,Kathleen Rice (D),N00035927,21400,Winston & Strawn,0,21400,2014
7,Kathleen Rice (D),N00035927,21200,Garfunkel Wild PC,0,21200,2014
8,Kathleen Rice (D),N00035927,20800,Administrators for the Professions,0,20800,2014
9,Kathleen Rice (D),N00035927,20800,Arbor Commercial Mortgage,0,20800,2014
0,Kathleen Rice (D),N00035927,22200,New Democrat Coalition,10000,32200,2016
1,Kathleen Rice (D),N00035927,23660,NorPAC,0,23660,2016
2,Kathleen Rice (D),N00035927,21600,Steel Equities,0,21600,2016
3,Kathleen Rice (D),N00035927,11100,MacAndrews & Forbes,10000,21100,2016
4,Kathleen Rice (D),N00035927,18900,M&R Management,0,18900,2016
5,Kathleen Rice (D),N00035927,18100,Garfunkel Wild PC,0,18100,2016
6,Kathleen Rice (D),N00035927,16200,Talon Air,0,16200,2016
7,Kathleen Rice (D),N00035927,15800,Sutherland Capital Management,0,15800,2016
8,Kathleen Rice (D),N00035927,0,American Crystal Sugar,15000,15000,2016
9,Kathleen Rice (D),N00035927,15000,Wells Fargo,0,15000,2016
0,Kathleen Rice (D),N00035927,24350,NorPAC,0,24350,2018
1,Kathleen Rice (D),N00035927,10800,New Democrat Coalition,7500,18300,2018
2,Kathleen Rice (D),N00035927,16700,M&R Management,0,16700,2018
3,Kathleen Rice (D),N00035927,14300,"Walden, Macht & Haran",0,14300,2018
4,Kathleen Rice (D),N00035927,13500,Scotts Miracle-Gro,0,13500,2018
5,Kathleen Rice (D),N00035927,2700,MacAndrews & Forbes,10000,12700,2018
6,Kathleen Rice (D),N00035927,2700,UBS Americas,10000,12700,2018
7,Kathleen Rice (D),N00035927,10800,Estee Lauder Companies,0,10800,2018
8,Kathleen Rice (D),N00035927,10800,Sutherland Capital Management,0,10800,2018
9,Kathleen Rice (D),N00035927,10800,Tenth Avenue Holdings,0,10800,2018
0,Elise Stefanik (R),N00035523,104500,Elliott Management,0,104500,2014
1,Elise Stefanik (R),N00035523,20250,DA Collins Construction,0,20250,2014
2,Elise Stefanik (R),N00035523,7900,Susan B Anthony List,9994,17894,2014
3,Elise Stefanik (R),N00035523,15600,Premium Plywood Products,0,15600,2014
4,Elise Stefanik (R),N00035523,5200,Koch Industries,10000,15200,2014
5,Elise Stefanik (R),N00035523,250,Republican National Cmte,14000,14250,2014
6,Elise Stefanik (R),N00035523,13000,AQR Capital Management,0,13000,2014
7,Elise Stefanik (R),N00035523,2600,PricewaterhouseCoopers,10000,12600,2014
8,Elise Stefanik (R),N00035523,11266,Elliott Advisors,0,11266,2014
9,Elise Stefanik (R),N00035523,0,Republican Main Street Partnership,11000,11000,2014
0,Elise Stefanik (R),N00035523,59166,Elliott Management,0,59166,2016
1,Elise Stefanik (R),N00035523,25700,DA Collins Construction,0,25700,2016
2,Elise Stefanik (R),N00035523,19900,Blackstone Group,0,19900,2016
3,Elise Stefanik (R),N00035523,7000,Boeing Co,10000,17000,2016
4,Elise Stefanik (R),N00035523,0,Tuesday Group PAC,15000,15000,2016
5,Elise Stefanik (R),N00035523,15000,Woodbranch Investments,0,15000,2016
6,Elise Stefanik (R),N00035523,6650,Goldman Sachs,7500,14150,2016
7,Elise Stefanik (R),N00035523,3700,PricewaterhouseCoopers,10000,13700,2016
8,Elise Stefanik (R),N00035523,5900,Citigroup Inc,7500,13400,2016
9,Elise Stefanik (R),N00035523,2700,Home Depot,10000,12700,2016
