,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Kevin Cramer (R),N00004614,23400,Oasis Petroleum,0,23400,2014
1,Kevin Cramer (R),N00004614,21400,Mbi Energy Services,0,21400,2014
2,Kevin Cramer (R),N00004614,18200,Triple T Inc,0,18200,2014
3,Kevin Cramer (R),N00004614,15300,Armstrong Corp,0,15300,2014
4,Kevin Cramer (R),N00004614,12700,Select Energy Services,0,12700,2014
5,Kevin Cramer (R),N00004614,12700,Western Co of Texas,0,12700,2014
6,Kevin Cramer (R),N00004614,11400,Cody Oil & Gas,0,11400,2014
7,Kevin Cramer (R),N00004614,1000,American Crystal Sugar,10000,11000,2014
8,Kevin Cramer (R),N00004614,8000,Cargill Inc,3000,11000,2014
9,Kevin Cramer (R),N00004614,11000,Triton Real Estate,0,11000,2014
0,Kevin Cramer (R),N00004614,18900,Select Energy Services,0,18900,2016
1,Kevin Cramer (R),N00004614,4550,WPX Energy,10000,14550,2016
2,Kevin Cramer (R),N00004614,0,Southern Co,12500,12500,2016
3,Kevin Cramer (R),N00004614,11100,Oasis Petroleum,0,11100,2016
4,Kevin Cramer (R),N00004614,0,General Electric,11000,11000,2016
5,Kevin Cramer (R),N00004614,10800,Coughlin Construction,0,10800,2016
6,Kevin Cramer (R),N00004614,10800,International Western Co,0,10800,2016
7,Kevin Cramer (R),N00004614,250,American Crystal Sugar,10000,10250,2016
8,Kevin Cramer (R),N00004614,2700,Microsoft Corp,7500,10200,2016
9,Kevin Cramer (R),N00004614,0,American Bankers Assn,10000,10000,2016
0,Kevin Cramer (R),N00004614,63900,Energy Transfer Partners,0,63900,2018
1,Kevin Cramer (R),N00004614,0,National Republican Senatorial Cmte,47400,47400,2018
2,Kevin Cramer (R),N00004614,44850,Ellingson Companies,0,44850,2018
3,Kevin Cramer (R),N00004614,22166,Alliance Coal,10000,32166,2018
4,Kevin Cramer (R),N00004614,27550,State of North Dakota,0,27550,2018
5,Kevin Cramer (R),N00004614,27000,Blackstone Group,0,27000,2018
6,Kevin Cramer (R),N00004614,19000,Marathon Oil,7500,26500,2018
7,Kevin Cramer (R),N00004614,21600,Alticor Inc,0,21600,2018
8,Kevin Cramer (R),N00004614,21600,Yancy Brothers Co,0,21600,2018
9,Kevin Cramer (R),N00004614,20400,Oasis Petroleum,0,20400,2018
0,Deb Fischer (R),N00033443,78584,Senate Conservatives Fund,5000,83584,2012
1,Deb Fischer (R),N00033443,0,National Republican Senatorial Cmte,43100,43100,2012
2,Deb Fischer (R),N00033443,34183,Elliott Management,0,34183,2012
3,Deb Fischer (R),N00033443,26250,Tenaska Inc,0,26250,2012
4,Deb Fischer (R),N00033443,15215,Susan B Anthony List,10000,25215,2012
5,Deb Fischer (R),N00033443,5750,Pinnacle Bancorp,15000,20750,2012
6,Deb Fischer (R),N00033443,20000,Hawkins Construction,0,20000,2012
7,Deb Fischer (R),N00033443,14750,Werner Enterprises,5000,19750,2012
8,Deb Fischer (R),N00033443,17500,American Financial Group,0,17500,2012
9,Deb Fischer (R),N00033443,5750,US Bancorp,11000,16750,2012
0,Deb Fischer (R),N00033443,70850,Union Pacific Corp,9000,79850,2018
1,Deb Fischer (R),N00033443,31150,Northrop Grumman,10000,41150,2018
2,Deb Fischer (R),N00033443,27300,AFLAC Inc,10000,37300,2018
3,Deb Fischer (R),N00033443,23800,Delta Air Lines,7500,31300,2018
4,Deb Fischer (R),N00033443,16350,Comcast Corp,12500,28850,2018
5,Deb Fischer (R),N00033443,20650,BNSF Railway,8000,28650,2018
6,Deb Fischer (R),N00033443,17000,Cox Enterprises,10000,27000,2018
7,Deb Fischer (R),N00033443,19950,Matson Inc,7000,26950,2018
8,Deb Fischer (R),N00033443,22600,Elliott Management,0,22600,2018
9,Deb Fischer (R),N00033443,20650,NorPAC,0,20650,2018
