,cand_name,cid,indivs,org_name,pacs,total,cycle
0,James Lankford (R),N00031129,60410,Devon Energy,20000,80410,2016
1,James Lankford (R),N00031129,25600,Energy Transfer Partners,10000,35600,2016
2,James Lankford (R),N00031129,16000,Koch Industries,19500,35500,2016
3,James Lankford (R),N00031129,34500,Mathena Inc,0,34500,2016
4,James Lankford (R),N00031129,32450,BancFirst,2000,34450,2016
5,James Lankford (R),N00031129,33000,Senior Star,0,33000,2016
6,James Lankford (R),N00031129,15540,OGE Energy,16600,32140,2016
7,James Lankford (R),N00031129,29915,Pelco Structural,0,29915,2016
8,James Lankford (R),N00031129,27700,Chickasaw Nation,0,27700,2016
9,James Lankford (R),N00031129,7425,Chesapeake Energy,20000,27425,2016
0,Rick Larsen (D),N00009759,0,Air Line Pilots Assn,10000,10000,2010
1,Rick Larsen (D),N00009759,0,Aircraft Owners & Pilots Assn,10000,10000,2010
2,Rick Larsen (D),N00009759,0,Home Depot,10000,10000,2010
3,Rick Larsen (D),N00009759,0,Communications Workers of America,9500,9500,2010
4,Rick Larsen (D),N00009759,0,National Air Traffic Controllers Assn,8000,8000,2010
5,Rick Larsen (D),N00009759,0,Honeywell International,7500,7500,2010
6,Rick Larsen (D),N00009759,0,International Brotherhood of Electrical Workers,7500,7500,2010
7,Rick Larsen (D),N00009759,0,SMART Transportation Division,7000,7000,2010
8,Rick Larsen (D),N00009759,0,Lockheed Martin,6000,6000,2010
9,Rick Larsen (D),N00009759,0,American Assn for Justice,5000,5000,2010
0,Rick Larsen (D),N00009759,5750,Microsoft Corp,8500,14250,2012
1,Rick Larsen (D),N00009759,2250,Puget Sound Energy,8881,11131,2012
2,Rick Larsen (D),N00009759,1000,New Democrat Coalition,10000,11000,2012
3,Rick Larsen (D),N00009759,500,BNSF Railway,10000,10500,2012
4,Rick Larsen (D),N00009759,5000,Saltchuk Resources,5500,10500,2012
5,Rick Larsen (D),N00009759,0,Amalgamated Transit Union,10000,10000,2012
6,Rick Larsen (D),N00009759,0,American Dental Assn,10000,10000,2012
7,Rick Larsen (D),N00009759,0,American Federation of State/Cnty/Munic Employees,10000,10000,2012
8,Rick Larsen (D),N00009759,0,American Maritime Officers,10000,10000,2012
9,Rick Larsen (D),N00009759,0,AmeriPAC: The Fund for a Greater America,10000,10000,2012
0,Rick Larsen (D),N00009759,2000,Boeing Co,10000,12000,2014
1,Rick Larsen (D),N00009759,2500,Vigor Industrial,9500,12000,2014
2,Rick Larsen (D),N00009759,4600,Microsoft Corp,7000,11600,2014
3,Rick Larsen (D),N00009759,0,Air Line Pilots Assn,10000,10000,2014
4,Rick Larsen (D),N00009759,0,American Maritime Officers,10000,10000,2014
5,Rick Larsen (D),N00009759,0,BNSF Railway,10000,10000,2014
6,Rick Larsen (D),N00009759,0,Honeywell International,10000,10000,2014
7,Rick Larsen (D),N00009759,0,International Brotherhood of Electrical Workers,10000,10000,2014
8,Rick Larsen (D),N00009759,0,National Air Traffic Controllers Assn,10000,10000,2014
9,Rick Larsen (D),N00009759,0,Northrop Grumman,10000,10000,2014
0,Rick Larsen (D),N00009759,10800,Vine Street Group,0,10800,2016
1,Rick Larsen (D),N00009759,750,Amazon.com,10000,10750,2016
2,Rick Larsen (D),N00009759,500,Air Line Pilots Assn,10000,10500,2016
3,Rick Larsen (D),N00009759,300,Boeing Co,10000,10300,2016
4,Rick Larsen (D),N00009759,0,BNSF Railway,10000,10000,2016
5,Rick Larsen (D),N00009759,0,Federal Aviation Admin Managers Assn,10000,10000,2016
6,Rick Larsen (D),N00009759,0,Honeywell International,10000,10000,2016
7,Rick Larsen (D),N00009759,0,Lockheed Martin,10000,10000,2016
8,Rick Larsen (D),N00009759,0,National Air Traffic Controllers Assn,10000,10000,2016
9,Rick Larsen (D),N00009759,0,National Business Aircraft Assn,10000,10000,2016
