,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Bobby L Rush (D),N00004887,2000,Exelon Corp,10000,12000,2014
1,Bobby L Rush (D),N00004887,500,NCTA The Internet & Television Assn,10000,10500,2014
2,Bobby L Rush (D),N00004887,0,American Society of Anesthesiologists,10000,10000,2014
3,Bobby L Rush (D),N00004887,0,Cox Enterprises,10000,10000,2014
4,Bobby L Rush (D),N00004887,0,CSX Corp,10000,10000,2014
5,Bobby L Rush (D),N00004887,0,Laborers Union,10000,10000,2014
6,Bobby L Rush (D),N00004887,0,Machinists/Aerospace Workers Union,10000,10000,2014
7,Bobby L Rush (D),N00004887,0,Verizon Communications,9500,9500,2014
8,Bobby L Rush (D),N00004887,0,AT&T Inc,8000,8000,2014
9,Bobby L Rush (D),N00004887,0,American Assn for Justice,7500,7500,2014
0,Bobby L Rush (D),N00004887,32400,Grosvenor Capital Management,0,32400,2016
1,Bobby L Rush (D),N00004887,5400,Exelon Corp,10000,15400,2016
2,Bobby L Rush (D),N00004887,0,American Society of Anesthesiologists,10000,10000,2016
3,Bobby L Rush (D),N00004887,0,Carpenters & Joiners Union,10000,10000,2016
4,Bobby L Rush (D),N00004887,0,Cox Enterprises,10000,10000,2016
5,Bobby L Rush (D),N00004887,0,CSX Corp,10000,10000,2016
6,Bobby L Rush (D),N00004887,0,International Brotherhood of Electrical Workers,10000,10000,2016
7,Bobby L Rush (D),N00004887,0,Machinists/Aerospace Workers Union,10000,10000,2016
8,Bobby L Rush (D),N00004887,0,NCTA The Internet & Television Assn,10000,10000,2016
9,Bobby L Rush (D),N00004887,0,"Sheet Metal, Air, Rail & Transportation Union",10000,10000,2016
0,Bobby L Rush (D),N00004887,0,American Optometric Assn,10000,10000,2018
1,Bobby L Rush (D),N00004887,0,AT&T Inc,10000,10000,2018
2,Bobby L Rush (D),N00004887,0,Charter Communications,10000,10000,2018
3,Bobby L Rush (D),N00004887,0,International Brotherhood of Electrical Workers,10000,10000,2018
4,Bobby L Rush (D),N00004887,0,Exelon Corp,9000,9000,2018
5,Bobby L Rush (D),N00004887,0,American Society of Anesthesiologists,8500,8500,2018
6,Bobby L Rush (D),N00004887,0,Laborers Union,7500,7500,2018
7,Bobby L Rush (D),N00004887,0,National Beer Wholesalers Assn,7500,7500,2018
8,Bobby L Rush (D),N00004887,0,NCTA The Internet & Television Assn,7500,7500,2018
9,Bobby L Rush (D),N00004887,0,American Federation of State/Cnty/Munic Employees,7000,7000,2018
0,Tim Ryan (D),N00025280,0,Raytheon Co,6000,6000,2010
1,Tim Ryan (D),N00025280,5600,M7 Technologies,0,5600,2010
2,Tim Ryan (D),N00025280,0,SMART Transportation Division,5500,5500,2010
3,Tim Ryan (D),N00025280,0,American Assn for Justice,5000,5000,2010
4,Tim Ryan (D),N00025280,0,Boilermakers Union,5000,5000,2010
5,Tim Ryan (D),N00025280,0,Brotherhood of Locomotive Engineers & Trainmen,5000,5000,2010
6,Tim Ryan (D),N00025280,0,FirstEnergy Corp,5000,5000,2010
7,Tim Ryan (D),N00025280,0,General Electric,5000,5000,2010
8,Tim Ryan (D),N00025280,0,Huntington Bancshares,5000,5000,2010
9,Tim Ryan (D),N00025280,0,Painters & Allied Trades Union,5000,5000,2010
0,Tim Ryan (D),N00025280,4500,Goodyear Tire & Rubber,10000,14500,2012
1,Tim Ryan (D),N00025280,0,American Assn for Justice,10000,10000,2012
2,Tim Ryan (D),N00025280,0,American Crystal Sugar,10000,10000,2012
3,Tim Ryan (D),N00025280,0,Boeing Co,10000,10000,2012
4,Tim Ryan (D),N00025280,0,Communications Workers of America,10000,10000,2012
5,Tim Ryan (D),N00025280,0,Credit Union National Assn,10000,10000,2012
6,Tim Ryan (D),N00025280,0,FirstEnergy Corp,10000,10000,2012
7,Tim Ryan (D),N00025280,0,International Assn of Fire Fighters,10000,10000,2012
8,Tim Ryan (D),N00025280,0,International Brotherhood of Electrical Workers,10000,10000,2012
9,Tim Ryan (D),N00025280,0,Ironworkers Union,10000,10000,2012
