,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Glenn Thompson (R),N00029736,16800,Varischetti & Sons,0,16800,2018
1,Glenn Thompson (R),N00029736,11000,Kriebel Group,0,11000,2018
2,Glenn Thompson (R),N00029736,10030,Dubois Hospital,0,10030,2018
3,Glenn Thompson (R),N00029736,0,American Bankers Assn,10000,10000,2018
4,Glenn Thompson (R),N00029736,0,Comcast Corp,10000,10000,2018
5,Glenn Thompson (R),N00029736,0,Koch Industries,10000,10000,2018
6,Glenn Thompson (R),N00029736,0,Majority Cmte PAC,10000,10000,2018
7,Glenn Thompson (R),N00029736,0,National Assn of Convenience Stores,10000,10000,2018
8,Glenn Thompson (R),N00029736,0,National Auto Dealers Assn,10000,10000,2018
9,Glenn Thompson (R),N00029736,0,National Fuel Gas Co,10000,10000,2018
0,Mac Thornberry (R),N00006052,0,L3Harris Technologies,11000,11000,2010
1,Mac Thornberry (R),N00006052,0,Leidos Inc,10000,10000,2010
2,Mac Thornberry (R),N00006052,0,Boeing Co,8500,8500,2010
3,Mac Thornberry (R),N00006052,6900,Burk Royalty,0,6900,2010
4,Mac Thornberry (R),N00006052,2500,Huntington Ingalls Industries,3500,6000,2010
5,Mac Thornberry (R),N00006052,0,Textron Inc,6000,6000,2010
6,Mac Thornberry (R),N00006052,5975,Amarillo National Bank,0,5975,2010
7,Mac Thornberry (R),N00006052,5600,Standard Industries,0,5600,2010
8,Mac Thornberry (R),N00006052,5600,Third Point LLC,0,5600,2010
9,Mac Thornberry (R),N00006052,5300,Sterling Petroleum,0,5300,2010
0,Mac Thornberry (R),N00006052,500,Dell Technologies,10000,10500,2012
1,Mac Thornberry (R),N00006052,10375,Amarillo National Bank,0,10375,2012
2,Mac Thornberry (R),N00006052,250,General Dynamics,10000,10250,2012
3,Mac Thornberry (R),N00006052,0,American Crystal Sugar,10000,10000,2012
4,Mac Thornberry (R),N00006052,0,Babcock & Wilcox Enterprises,10000,10000,2012
5,Mac Thornberry (R),N00006052,0,Bechtel Group,10000,10000,2012
6,Mac Thornberry (R),N00006052,0,Boeing Co,10000,10000,2012
7,Mac Thornberry (R),N00006052,0,General Atomics,10000,10000,2012
8,Mac Thornberry (R),N00006052,0,Honeywell International,10000,10000,2012
9,Mac Thornberry (R),N00006052,0,Lockheed Martin,10000,10000,2012
0,Mac Thornberry (R),N00006052,63900,Lockheed Martin,10000,73900,2014
1,Mac Thornberry (R),N00006052,19000,Northrop Grumman,10000,29000,2014
2,Mac Thornberry (R),N00006052,15350,Amarillo National Bank,0,15350,2014
3,Mac Thornberry (R),N00006052,1000,General Dynamics,10000,11000,2014
4,Mac Thornberry (R),N00006052,1000,General Electric,10000,11000,2014
5,Mac Thornberry (R),N00006052,0,L3 Technologies,11000,11000,2014
6,Mac Thornberry (R),N00006052,10675,Medders Oil,0,10675,2014
7,Mac Thornberry (R),N00006052,500,Huntington Ingalls Industries,10000,10500,2014
8,Mac Thornberry (R),N00006052,10500,Podesta Group,0,10500,2014
9,Mac Thornberry (R),N00006052,10250,Patterson Auto Center,0,10250,2014
0,Mac Thornberry (R),N00006052,34150,Northrop Grumman,10000,44150,2016
1,Mac Thornberry (R),N00006052,17250,Boeing Co,10000,27250,2016
2,Mac Thornberry (R),N00006052,7000,Leidos Inc,10000,17000,2016
3,Mac Thornberry (R),N00006052,5000,Huntington Ingalls Industries,10000,15000,2016
4,Mac Thornberry (R),N00006052,5000,Lockheed Martin,10000,15000,2016
5,Mac Thornberry (R),N00006052,13325,Amarillo National Bank,0,13325,2016
6,Mac Thornberry (R),N00006052,0,Northrop Grumman Innovation Systems,12500,12500,2016
7,Mac Thornberry (R),N00006052,0,Bechtel Group,11000,11000,2016
8,Mac Thornberry (R),N00006052,500,Oshkosh Corp,10000,10500,2016
9,Mac Thornberry (R),N00006052,8900,Van Scoyoc Assoc,1415,10315,2016
