,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Bill Keating (D),N00031933,44500,Votesane PAC,0,44500,2016
1,Bill Keating (D),N00031933,21700,Superior Plumbing,0,21700,2016
2,Bill Keating (D),N00031933,13320,Nixon Peabody LLP,0,13320,2016
3,Bill Keating (D),N00031933,10800,Pilgrim Strategies,0,10800,2016
4,Bill Keating (D),N00031933,10400,Src Sales & Marketing,0,10400,2016
5,Bill Keating (D),N00031933,0,American Crystal Sugar,10000,10000,2016
6,Bill Keating (D),N00031933,0,American Federation of State/Cnty/Munic Employees,10000,10000,2016
7,Bill Keating (D),N00031933,0,American Federation of Teachers,10000,10000,2016
8,Bill Keating (D),N00031933,0,Carpenters & Joiners Union,10000,10000,2016
9,Bill Keating (D),N00031933,0,Honeywell International,10000,10000,2016
0,Bill Keating (D),N00031933,0,American Assn for Justice,10000,10000,2018
1,Bill Keating (D),N00031933,0,American Crystal Sugar,10000,10000,2018
2,Bill Keating (D),N00031933,0,American Federation of State/Cnty/Munic Employees,10000,10000,2018
3,Bill Keating (D),N00031933,0,American Federation of Teachers,10000,10000,2018
4,Bill Keating (D),N00031933,0,Bricklayers Union,10000,10000,2018
5,Bill Keating (D),N00031933,0,Carpenters & Joiners Union,10000,10000,2018
6,Bill Keating (D),N00031933,0,Honeywell International,10000,10000,2018
7,Bill Keating (D),N00031933,0,International Assn of Fire Fighters,10000,10000,2018
8,Bill Keating (D),N00031933,0,International Brotherhood of Electrical Workers,10000,10000,2018
9,Bill Keating (D),N00031933,0,Ironworkers Union,10000,10000,2018
0,Mike Kelly (R),N00031647,13200,CDL Nuclear Technologies,0,13200,2010
1,Mike Kelly (R),N00031647,2000,Ernst & Young,10000,12000,2010
2,Mike Kelly (R),N00031647,11200,Blackstone Group,0,11200,2010
3,Mike Kelly (R),N00031647,5600,Bank of America,5000,10600,2010
4,Mike Kelly (R),N00031647,500,PricewaterhouseCoopers,10000,10500,2010
5,Mike Kelly (R),N00031647,0,Council of Insurance Agents & Brokers,10000,10000,2010
6,Mike Kelly (R),N00031647,0,Eastman Chemical,10000,10000,2010
7,Mike Kelly (R),N00031647,0,Koch Industries,10000,10000,2010
8,Mike Kelly (R),N00031647,0,National Rural Electric Cooperative Assn,10000,10000,2010
9,Mike Kelly (R),N00031647,0,UBS Americas,10000,10000,2010
0,Mike Kelly (R),N00031647,19650,Armstrong Group of Companies,0,19650,2012
1,Mike Kelly (R),N00031647,0,National Community Action Foundation,14000,14000,2012
2,Mike Kelly (R),N00031647,12000,Transportation Equipment Supply Co,0,12000,2012
3,Mike Kelly (R),N00031647,11500,Shilo Ranch Hunting Preserve,0,11500,2012
4,Mike Kelly (R),N00031647,0,Honeywell International,10499,10499,2012
5,Mike Kelly (R),N00031647,0,American Bankers Assn,10000,10000,2012
6,Mike Kelly (R),N00031647,0,Associated Builders & Contractors,10000,10000,2012
7,Mike Kelly (R),N00031647,0,Automotive Free International Trade PAC,10000,10000,2012
8,Mike Kelly (R),N00031647,0,BASF Corp,10000,10000,2012
9,Mike Kelly (R),N00031647,0,Desert Caucus,10000,10000,2012
0,Mike Kelly (R),N00031647,20600,Armstrong Group of Companies,0,20600,2014
1,Mike Kelly (R),N00031647,16000,Amerikohl Mining,0,16000,2014
2,Mike Kelly (R),N00031647,250,United Parcel Service,13000,13250,2014
3,Mike Kelly (R),N00031647,2000,Ernst & Young,10000,12000,2014
4,Mike Kelly (R),N00031647,11300,Transportation Equipment Supply Co,0,11300,2014
5,Mike Kelly (R),N00031647,10900,Ellwood Group,0,10900,2014
6,Mike Kelly (R),N00031647,5200,PNC Financial Services,5000,10200,2014
7,Mike Kelly (R),N00031647,0,American Bankers Assn,10000,10000,2014
8,Mike Kelly (R),N00031647,0,Association for Advanced Life Underwriting,10000,10000,2014
9,Mike Kelly (R),N00031647,0,Automotive Free International Trade PAC,10000,10000,2014
