,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Ted Deutch (D),N00031317,16200,Avm Lp,0,16200,2018
1,Ted Deutch (D),N00031317,16200,"Robbins, Geller et al",0,16200,2018
2,Ted Deutch (D),N00031317,15900,Schmier & Feurring Properties,0,15900,2018
3,Ted Deutch (D),N00031317,5400,Southern Glazer's Wine & Spirits,10000,15400,2018
4,Ted Deutch (D),N00031317,11300,NRP Group,0,11300,2018
5,Ted Deutch (D),N00031317,10800,AshBritt Environmental,0,10800,2018
6,Ted Deutch (D),N00031317,10800,CKP Insurance,0,10800,2018
7,Ted Deutch (D),N00031317,10800,Lexus of the Lehigh Valley,0,10800,2018
8,Ted Deutch (D),N00031317,10800,Prospect Hotel,0,10800,2018
9,Ted Deutch (D),N00031317,10800,Renaissance Technologies,0,10800,2018
0,Mario Diaz-Balart (R),N00025337,22400,Southern Glazer's Wine & Spirits,10000,32400,2010
1,Mario Diaz-Balart (R),N00025337,0,L3Harris Technologies,17500,17500,2010
2,Mario Diaz-Balart (R),N00025337,11200,Adventum Investments,0,11200,2010
3,Mario Diaz-Balart (R),N00025337,10600,Veritiv Corp,0,10600,2010
4,Mario Diaz-Balart (R),N00025337,0,American Maritime Officers,10000,10000,2010
5,Mario Diaz-Balart (R),N00025337,0,Majority Cmte PAC,10000,10000,2010
6,Mario Diaz-Balart (R),N00025337,0,Northrop Grumman,10000,10000,2010
7,Mario Diaz-Balart (R),N00025337,0,Parsons Corp,10000,10000,2010
8,Mario Diaz-Balart (R),N00025337,0,Raytheon Co,10000,10000,2010
9,Mario Diaz-Balart (R),N00025337,0,Wine & Spirits Wholesalers of America,10000,10000,2010
0,Mario Diaz-Balart (R),N00025337,30000,Leon Medical Centers,0,30000,2012
1,Mario Diaz-Balart (R),N00025337,4700,Florida Power & Light,10000,14700,2012
2,Mario Diaz-Balart (R),N00025337,3500,Publix Super Markets,10000,13500,2012
3,Mario Diaz-Balart (R),N00025337,8250,Greenberg Traurig LLP,4500,12750,2012
4,Mario Diaz-Balart (R),N00025337,0,American Bankers Assn,10000,10000,2012
5,Mario Diaz-Balart (R),N00025337,0,American Resort Development Assn,10000,10000,2012
6,Mario Diaz-Balart (R),N00025337,0,AT&T Inc,10000,10000,2012
7,Mario Diaz-Balart (R),N00025337,0,Carpenters & Joiners Union,10000,10000,2012
8,Mario Diaz-Balart (R),N00025337,0,CSX Corp,10000,10000,2012
9,Mario Diaz-Balart (R),N00025337,0,Freedom Project,10000,10000,2012
0,Mario Diaz-Balart (R),N00025337,21250,Leon Medical Centers,0,21250,2014
1,Mario Diaz-Balart (R),N00025337,15600,Rooney Holdings,0,15600,2014
2,Mario Diaz-Balart (R),N00025337,10100,Florida Crystals,0,10100,2014
3,Mario Diaz-Balart (R),N00025337,10000,Allied Universal,0,10000,2014
4,Mario Diaz-Balart (R),N00025337,0,American Bankers Assn,10000,10000,2014
5,Mario Diaz-Balart (R),N00025337,0,American Resort Development Assn,10000,10000,2014
6,Mario Diaz-Balart (R),N00025337,0,AT&T Inc,10000,10000,2014
7,Mario Diaz-Balart (R),N00025337,0,Boeing Co,10000,10000,2014
8,Mario Diaz-Balart (R),N00025337,0,Carpenters & Joiners Union,10000,10000,2014
9,Mario Diaz-Balart (R),N00025337,0,CSX Corp,10000,10000,2014
0,Mario Diaz-Balart (R),N00025337,15900,Greenberg Traurig LLP,2500,18400,2016
1,Mario Diaz-Balart (R),N00025337,5400,Publix Super Markets,10000,15400,2016
2,Mario Diaz-Balart (R),N00025337,1500,Florida East Coast Industries,10000,11500,2016
3,Mario Diaz-Balart (R),N00025337,10800,Codina Group,0,10800,2016
4,Mario Diaz-Balart (R),N00025337,10600,MCM Corp,0,10600,2016
5,Mario Diaz-Balart (R),N00025337,0,Air Line Pilots Assn,10000,10000,2016
6,Mario Diaz-Balart (R),N00025337,0,American Bankers Assn,10000,10000,2016
7,Mario Diaz-Balart (R),N00025337,0,American Trucking Assns,10000,10000,2016
8,Mario Diaz-Balart (R),N00025337,0,AT&T Inc,10000,10000,2016
9,Mario Diaz-Balart (R),N00025337,0,Boeing Co,10000,10000,2016
