,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Peter Welch (D),N00000515,0,American Crystal Sugar,10000,10000,2012
1,Peter Welch (D),N00000515,0,American Postal Workers Union,10000,10000,2012
2,Peter Welch (D),N00000515,10000,Burton Snowboards,0,10000,2012
3,Peter Welch (D),N00000515,0,Deloitte LLP,10000,10000,2012
4,Peter Welch (D),N00000515,0,Home Depot,10000,10000,2012
5,Peter Welch (D),N00000515,0,Honeywell International,10000,10000,2012
6,Peter Welch (D),N00000515,0,International Brotherhood of Electrical Workers,10000,10000,2012
7,Peter Welch (D),N00000515,10000,Keurig Green Mountain,0,10000,2012
8,Peter Welch (D),N00000515,0,Machinists/Aerospace Workers Union,10000,10000,2012
9,Peter Welch (D),N00000515,0,Mylan Inc,10000,10000,2012
0,Peter Welch (D),N00000515,0,National Assn of Realtors,11000,11000,2014
1,Peter Welch (D),N00000515,0,America's Communication Assn,10000,10000,2014
2,Peter Welch (D),N00000515,0,American Crystal Sugar,10000,10000,2014
3,Peter Welch (D),N00000515,10000,Burton Snowboards,0,10000,2014
4,Peter Welch (D),N00000515,0,Home Depot,10000,10000,2014
5,Peter Welch (D),N00000515,0,Honeywell International,10000,10000,2014
6,Peter Welch (D),N00000515,0,International Brotherhood of Electrical Workers,10000,10000,2014
7,Peter Welch (D),N00000515,0,Machinists/Aerospace Workers Union,10000,10000,2014
8,Peter Welch (D),N00000515,0,National Assn of Convenience Stores,10000,10000,2014
9,Peter Welch (D),N00000515,0,National Community Pharmacists Assn,10000,10000,2014
0,Peter Welch (D),N00000515,53000,Votesane PAC,0,53000,2016
1,Peter Welch (D),N00000515,10800,Mentor Network,0,10800,2016
2,Peter Welch (D),N00000515,100,National Rural Electric Cooperative Assn,10000,10100,2016
3,Peter Welch (D),N00000515,0,American Crystal Sugar,10000,10000,2016
4,Peter Welch (D),N00000515,0,Home Depot,10000,10000,2016
5,Peter Welch (D),N00000515,0,Honeywell International,10000,10000,2016
6,Peter Welch (D),N00000515,0,International Brotherhood of Electrical Workers,10000,10000,2016
7,Peter Welch (D),N00000515,0,Machinists/Aerospace Workers Union,10000,10000,2016
8,Peter Welch (D),N00000515,0,National Assn of Convenience Stores,10000,10000,2016
9,Peter Welch (D),N00000515,0,National Assn of Realtors,10000,10000,2016
0,Peter Welch (D),N00000515,5400,US Cellular,8500,13900,2018
1,Peter Welch (D),N00000515,10800,Mentor Network,0,10800,2018
2,Peter Welch (D),N00000515,0,National Beer Wholesalers Assn,10500,10500,2018
3,Peter Welch (D),N00000515,5250,JStreetPAC,5000,10250,2018
4,Peter Welch (D),N00000515,0,American Assn for Justice,10000,10000,2018
5,Peter Welch (D),N00000515,0,American Hotel & Lodging Assn,10000,10000,2018
6,Peter Welch (D),N00000515,0,American Optometric Assn,10000,10000,2018
7,Peter Welch (D),N00000515,0,Deloitte LLP,10000,10000,2018
8,Peter Welch (D),N00000515,0,Home Depot,10000,10000,2018
9,Peter Welch (D),N00000515,0,Honeywell International,10000,10000,2018
0,Joe Wilson (R),N00024809,11200,Stern & Stern,0,11200,2010
1,Joe Wilson (R),N00024809,0,L3Harris Technologies,11000,11000,2010
2,Joe Wilson (R),N00024809,0,Asian American Hotel Owners Assn,10000,10000,2010
3,Joe Wilson (R),N00024809,0,Majority Cmte PAC,10000,10000,2010
4,Joe Wilson (R),N00024809,8400,Willoughby & Hoefer,0,8400,2010
5,Joe Wilson (R),N00024809,2800,"Nelson, Mullins et al",5000,7800,2010
6,Joe Wilson (R),N00024809,0,Eye of the Tiger PAC,7500,7500,2010
7,Joe Wilson (R),N00024809,0,Lockheed Martin,7000,7000,2010
8,Joe Wilson (R),N00024809,5600,"Chariman, President & Ceo",0,5600,2010
9,Joe Wilson (R),N00024809,5600,Kv Kumar & Assoc,0,5600,2010
