,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Paul Tonko (D),N00030196,3000,General Electric,10000,13000,2014
1,Paul Tonko (D),N00030196,10400,Carlyle Group,0,10400,2014
2,Paul Tonko (D),N00030196,0,American Federation of Teachers,10000,10000,2014
3,Paul Tonko (D),N00030196,0,American Occupational Therapy Assn,10000,10000,2014
4,Paul Tonko (D),N00030196,0,Bricklayers Union,10000,10000,2014
5,Paul Tonko (D),N00030196,0,Carpenters & Joiners Union,10000,10000,2014
6,Paul Tonko (D),N00030196,0,Credit Union National Assn,10000,10000,2014
7,Paul Tonko (D),N00030196,0,International Brotherhood of Electrical Workers,10000,10000,2014
8,Paul Tonko (D),N00030196,0,Machinists/Aerospace Workers Union,10000,10000,2014
9,Paul Tonko (D),N00030196,0,National Thoroughbred Racing Assn,10000,10000,2014
0,Paul Tonko (D),N00030196,10800,"Newmark, Grubb et al",0,10800,2016
1,Paul Tonko (D),N00030196,0,American Federation of Teachers,10000,10000,2016
2,Paul Tonko (D),N00030196,0,American Occupational Therapy Assn,10000,10000,2016
3,Paul Tonko (D),N00030196,0,Bricklayers Union,10000,10000,2016
4,Paul Tonko (D),N00030196,0,Carpenters & Joiners Union,10000,10000,2016
5,Paul Tonko (D),N00030196,0,Cox Enterprises,10000,10000,2016
6,Paul Tonko (D),N00030196,0,General Electric,10000,10000,2016
7,Paul Tonko (D),N00030196,0,International Brotherhood of Electrical Workers,10000,10000,2016
8,Paul Tonko (D),N00030196,0,Machinists/Aerospace Workers Union,10000,10000,2016
9,Paul Tonko (D),N00030196,0,National Thoroughbred Racing Assn,10000,10000,2016
0,Paul Tonko (D),N00030196,12600,Plug Power,0,12600,2018
1,Paul Tonko (D),N00030196,10800,Carlyle Group,0,10800,2018
2,Paul Tonko (D),N00030196,10800,New York State Broadcasters Assn,0,10800,2018
3,Paul Tonko (D),N00030196,505,General Electric,10000,10505,2018
4,Paul Tonko (D),N00030196,0,American Hospital Assn,10000,10000,2018
5,Paul Tonko (D),N00030196,0,American Occupational Therapy Assn,10000,10000,2018
6,Paul Tonko (D),N00030196,0,American Society of Anesthesiologists,10000,10000,2018
7,Paul Tonko (D),N00030196,0,Carpenters & Joiners Union,10000,10000,2018
8,Paul Tonko (D),N00030196,0,Cox Enterprises,10000,10000,2018
9,Paul Tonko (D),N00030196,0,Honeywell International,10000,10000,2018
0,Pat Toomey (R),N00001489,403116,Club for Growth,918,404034,2010
1,Pat Toomey (R),N00001489,87129,Goldman Sachs,6500,93629,2010
2,Pat Toomey (R),N00001489,69300,"Paul, Weiss et al",0,69300,2010
3,Pat Toomey (R),N00001489,67600,PNC Bank Corp,0,67600,2010
4,Pat Toomey (R),N00001489,46650,Federated Investors Inc,4400,51050,2010
5,Pat Toomey (R),N00001489,48400,Apollo Management,0,48400,2010
6,Pat Toomey (R),N00001489,0,National Republican Senatorial Cmte,46800,46800,2010
7,Pat Toomey (R),N00001489,38400,Comcast Corp,7500,45900,2010
8,Pat Toomey (R),N00001489,37685,Exelon Corp,7000,44685,2010
9,Pat Toomey (R),N00001489,28100,Citigroup Inc,16000,44100,2010
0,Pat Toomey (R),N00001489,418416,Club for Growth,0,418416,2016
1,Pat Toomey (R),N00001489,95900,Rothman Institute,5400,101300,2016
2,Pat Toomey (R),N00001489,85329,Goldman Sachs,10000,95329,2016
3,Pat Toomey (R),N00001489,83050,Federated Investors Inc,5400,88450,2016
4,Pat Toomey (R),N00001489,62685,Exelon Corp,10000,72685,2016
5,Pat Toomey (R),N00001489,63100,PNC Bank Corp,0,63100,2016
6,Pat Toomey (R),N00001489,50536,PPL Corp,10000,60536,2016
7,Pat Toomey (R),N00001489,58350,Fidelity Investments,0,58350,2016
8,Pat Toomey (R),N00001489,47900,Comcast Corp,10000,57900,2016
9,Pat Toomey (R),N00001489,54800,Blackstone Group,0,54800,2016
