,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Donald M Payne Jr. (D),N00034639,0,UNITE HERE,10000,10000,2011
1,Donald M Payne Jr. (D),N00034639,0,Amalgamated Transit Union,5000,5000,2011
2,Donald M Payne Jr. (D),N00034639,0,American Assn for Justice,5000,5000,2011
3,Donald M Payne Jr. (D),N00034639,0,AT&T Inc,5000,5000,2011
4,Donald M Payne Jr. (D),N00034639,0,Laborers Union,5000,5000,2011
5,Donald M Payne Jr. (D),N00034639,0,Machinists/Aerospace Workers Union,5000,5000,2011
6,Donald M Payne Jr. (D),N00034639,0,Merck & Co,5000,5000,2011
7,Donald M Payne Jr. (D),N00034639,5000,New Jersey State Afl-Cio,0,5000,2011
8,Donald M Payne Jr. (D),N00034639,0,Painters & Allied Trades Union,5000,5000,2011
9,Donald M Payne Jr. (D),N00034639,0,Phillips 66,5000,5000,2011
0,Donald M Payne Jr (D),N00034639,0,American Assn for Justice,15000,15000,2012
1,Donald M Payne Jr (D),N00034639,10000,Berger Organization,0,10000,2012
2,Donald M Payne Jr (D),N00034639,0,Forging the Future Fund,10000,10000,2012
3,Donald M Payne Jr (D),N00034639,0,International Brotherhood of Electrical Workers,10000,10000,2012
4,Donald M Payne Jr (D),N00034639,0,International Longshoremens Assn,10000,10000,2012
5,Donald M Payne Jr (D),N00034639,0,Don Payne for Congress,8000,8000,2012
6,Donald M Payne Jr (D),N00034639,0,Teamsters Union,6500,6500,2012
7,Donald M Payne Jr (D),N00034639,0,United Food & Commercial Workers Union,6000,6000,2012
8,Donald M Payne Jr (D),N00034639,1200,Merck & Co,4000,5200,2012
9,Donald M Payne Jr (D),N00034639,0,American Optometric Assn,5000,5000,2012
0,Donald M Payne Jr (D),N00034639,3600,Operating Engineers Local 68,7500,11100,2014
1,Donald M Payne Jr (D),N00034639,0,Chubb Corp,10000,10000,2014
2,Donald M Payne Jr (D),N00034639,0,Public Service Enterprise Group,10000,10000,2014
3,Donald M Payne Jr (D),N00034639,0,Teamsters Union,10000,10000,2014
4,Donald M Payne Jr (D),N00034639,0,Laborers Union,9000,9000,2014
5,Donald M Payne Jr (D),N00034639,250,Prudential Financial,8500,8750,2014
6,Donald M Payne Jr (D),N00034639,0,McDonald's Corp,8500,8500,2014
7,Donald M Payne Jr (D),N00034639,0,American Federation of State/Cnty/Munic Employees,8000,8000,2014
8,Donald M Payne Jr (D),N00034639,0,Honeywell International,8000,8000,2014
9,Donald M Payne Jr (D),N00034639,0,FedEx Corp,7500,7500,2014
0,Donald M Payne Jr (D),N00034639,0,Border Health,10000,10000,2016
1,Donald M Payne Jr (D),N00034639,0,Honeywell International,10000,10000,2016
2,Donald M Payne Jr (D),N00034639,0,Laborers Union,10000,10000,2016
3,Donald M Payne Jr (D),N00034639,0,Machinists/Aerospace Workers Union,10000,10000,2016
4,Donald M Payne Jr (D),N00034639,0,Prudential Financial,10000,10000,2016
5,Donald M Payne Jr (D),N00034639,0,Teamsters Union,10000,10000,2016
6,Donald M Payne Jr (D),N00034639,0,UNITE HERE,10000,10000,2016
7,Donald M Payne Jr (D),N00034639,0,Public Service Enterprise Group,9500,9500,2016
8,Donald M Payne Jr (D),N00034639,8200,Winning Strategies Washington,1000,9200,2016
9,Donald M Payne Jr (D),N00034639,0,American Federation of State/Cnty/Munic Employees,8000,8000,2016
0,Donald M Payne Jr. (D),N00034639,250,American Federation of State/Cnty/Munic Employees,10000,10250,2018
1,Donald M Payne Jr. (D),N00034639,0,AT&T Inc,10000,10000,2018
2,Donald M Payne Jr. (D),N00034639,0,Machinists/Aerospace Workers Union,10000,10000,2018
3,Donald M Payne Jr. (D),N00034639,0,National Air Traffic Controllers Assn,10000,10000,2018
4,Donald M Payne Jr. (D),N00034639,0,Phillips 66,10000,10000,2018
5,Donald M Payne Jr. (D),N00034639,0,Poet LLC,10000,10000,2018
6,Donald M Payne Jr. (D),N00034639,0,Prudential Financial,10000,10000,2018
7,Donald M Payne Jr. (D),N00034639,0,Transport Workers Union,10000,10000,2018
8,Donald M Payne Jr. (D),N00034639,0,UNITE HERE,10000,10000,2018
9,Donald M Payne Jr. (D),N00034639,7700,Winning Strategies Washington,2300,10000,2018
