,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Gregorio Sablan (I),N00030418,6100,Tan Holdings,0,6100,2014
1,Gregorio Sablan (I),N00030418,0,Committee for Hispanic Causes-BOLD PAC,5000,5000,2014
2,Gregorio Sablan (I),N00030418,4950,Bridge Capital,0,4950,2014
3,Gregorio Sablan (I),N00030418,3300,Jctenorio Enterprises,0,3300,2014
4,Gregorio Sablan (I),N00030418,3100,Medical Licensing Board,0,3100,2014
5,Gregorio Sablan (I),N00030418,3100,Pacific Islands Club,0,3100,2014
6,Gregorio Sablan (I),N00030418,2750,Triple J Enterprises,0,2750,2014
7,Gregorio Sablan (I),N00030418,2000,Bank of Guam,0,2000,2014
8,Gregorio Sablan (I),N00030418,2000,Blossoms Floral Depot,0,2000,2014
9,Gregorio Sablan (I),N00030418,2000,Kalyaan Inc,0,2000,2014
0,Gregorio Sablan (I),N00030418,4400,Tan Holdings,0,4400,2016
1,Gregorio Sablan (I),N00030418,4000,Jctenorio Enterprises,0,4000,2016
2,Gregorio Sablan (I),N00030418,3500,Triple J Enterprises,0,3500,2016
3,Gregorio Sablan (I),N00030418,2000,Bank of Guam,0,2000,2016
4,Gregorio Sablan (I),N00030418,2000,Jc Tenorio Enterprises,0,2000,2016
5,Gregorio Sablan (I),N00030418,2000,Marianas Steamship Agency,0,2000,2016
6,Gregorio Sablan (I),N00030418,2000,Pacific Islands Club,0,2000,2016
7,Gregorio Sablan (I),N00030418,2000,Triple L Construction,0,2000,2016
8,Gregorio Sablan (I),N00030418,1000,Docomo Pacific,0,1000,2016
9,Gregorio Sablan (I),N00030418,1000,Guam Response Services,0,1000,2016
0,Gregorio Sablan (I),N00030418,0,Committee for Hispanic Causes-BOLD PAC,10000,10000,2018
1,Gregorio Sablan (I),N00030418,5000,Service Employees International Union,5000,10000,2018
2,Gregorio Sablan (I),N00030418,0,AmeriPAC: The Fund for a Greater America,5000,5000,2018
3,Gregorio Sablan (I),N00030418,5000,Jctenorio Enterprises,0,5000,2018
4,Gregorio Sablan (I),N00030418,0,Operating Engineers Union,5000,5000,2018
5,Gregorio Sablan (I),N00030418,0,"Sheet Metal, Air, Rail & Transportation Union",5000,5000,2018
6,Gregorio Sablan (I),N00030418,0,VoteVets.org,5000,5000,2018
7,Gregorio Sablan (I),N00030418,2000,Blue Momentum PAC,2000,4000,2018
8,Gregorio Sablan (I),N00030418,4000,Triple J Enterprises,0,4000,2018
9,Gregorio Sablan (I),N00030418,0,Machinists/Aerospace Workers Union,3000,3000,2018
0,John Sarbanes (D),N00027751,11200,Hendersen-Webb Inc,0,11200,2010
1,John Sarbanes (D),N00027751,11200,Park Circle Investments,0,11200,2010
2,John Sarbanes (D),N00027751,9113,Johns Hopkins University,0,9113,2010
3,John Sarbanes (D),N00027751,6154,Venable LLP,0,6154,2010
4,John Sarbanes (D),N00027751,5600,Barnard College,0,5600,2010
5,John Sarbanes (D),N00027751,5600,Four M Capital,0,5600,2010
6,John Sarbanes (D),N00027751,5600,Joseph Family Holdings,0,5600,2010
7,John Sarbanes (D),N00027751,5600,Kampack Inc,0,5600,2010
8,John Sarbanes (D),N00027751,5600,KLM Equities,0,5600,2010
9,John Sarbanes (D),N00027751,5600,Legal Aid of Md,0,5600,2010
0,John Sarbanes (D),N00027751,41550,Venable LLP,0,41550,2012
1,John Sarbanes (D),N00027751,27500,Johns Hopkins University,0,27500,2012
2,John Sarbanes (D),N00027751,17500,Clement Pappas & Co,0,17500,2012
3,John Sarbanes (D),N00027751,12500,Latham & Watkins,0,12500,2012
4,John Sarbanes (D),N00027751,12500,Whiting-Turner Contracting,0,12500,2012
5,John Sarbanes (D),N00027751,10000,Ama Incentives,0,10000,2012
6,John Sarbanes (D),N00027751,10000,Ameresco Inc,0,10000,2012
7,John Sarbanes (D),N00027751,10000,Audiovox Corp,0,10000,2012
8,John Sarbanes (D),N00027751,10000,Circle Management,0,10000,2012
9,John Sarbanes (D),N00027751,10000,Island Press,0,10000,2012
