,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Robert E Latta (R),N00012233,13750,American Electric Power,5000,18750,2018
1,Robert E Latta (R),N00012233,7825,Marathon Petroleum,10000,17825,2018
2,Robert E Latta (R),N00012233,2000,Comcast Corp,10000,12000,2018
3,Robert E Latta (R),N00012233,1000,America's Communication Assn,10000,11000,2018
4,Robert E Latta (R),N00012233,1000,BP,10000,11000,2018
5,Robert E Latta (R),N00012233,1000,Marathon Oil,10000,11000,2018
6,Robert E Latta (R),N00012233,10800,Cooper Farms Hatchery,0,10800,2018
7,Robert E Latta (R),N00012233,500,NCTA The Internet & Television Assn,10000,10500,2018
8,Robert E Latta (R),N00012233,0,US Cellular,10500,10500,2018
9,Robert E Latta (R),N00012233,0,American Bankers Assn,10000,10000,2018
0,Patrick Leahy (D),N00009918,65800,Lockheed Martin,5000,70800,2010
1,Patrick Leahy (D),N00009918,61400,Law Offices of Peter G Angelos,0,61400,2010
2,Patrick Leahy (D),N00009918,40458,Boeing Co,17500,57958,2010
3,Patrick Leahy (D),N00009918,40418,JStreetPAC,3750,44168,2010
4,Patrick Leahy (D),N00009918,27000,DISH Network,10000,37000,2010
5,Patrick Leahy (D),N00009918,25700,Comcast Corp,10000,35700,2010
6,Patrick Leahy (D),N00009918,21250,"Akin, Gump et al",2700,23950,2010
7,Patrick Leahy (D),N00009918,22900,Bergman Draper Oslund,0,22900,2010
8,Patrick Leahy (D),N00009918,12900,Microsoft Corp,10000,22900,2010
9,Patrick Leahy (D),N00009918,21600,Dreamworks SKG,0,21600,2010
0,Patrick Leahy (D),N00009918,61400,Law Offices of Peter G Angelos,0,61400,2016
1,Patrick Leahy (D),N00009918,34950,Comcast Corp,10000,44950,2016
2,Patrick Leahy (D),N00009918,40418,JStreetPAC,3750,44168,2016
3,Patrick Leahy (D),N00009918,27000,DISH Network,10000,37000,2016
4,Patrick Leahy (D),N00009918,25100,Lockheed Martin,10000,35100,2016
5,Patrick Leahy (D),N00009918,25000,"Akin, Gump et al",5700,30700,2016
6,Patrick Leahy (D),N00009918,28864,Girardi & Keese,0,28864,2016
7,Patrick Leahy (D),N00009918,13750,Boeing Co,10000,23750,2016
8,Patrick Leahy (D),N00009918,13400,Microsoft Corp,10000,23400,2016
9,Patrick Leahy (D),N00009918,22900,Bergman Draper Oslund,0,22900,2016
0,Barbara Lee (D),N00008046,12496,Kaiser Permanente,0,12496,2010
1,Barbara Lee (D),N00008046,11200,Quadric Group,0,11200,2010
2,Barbara Lee (D),N00008046,0,Home Depot,10000,10000,2010
3,Barbara Lee (D),N00008046,4920,Wells Fargo,2500,7420,2010
4,Barbara Lee (D),N00008046,5600,Akonadi Foundation,0,5600,2010
5,Barbara Lee (D),N00008046,5600,Carol H Williams Advertising,0,5600,2010
6,Barbara Lee (D),N00008046,5600,Elevation Partners,0,5600,2010
7,Barbara Lee (D),N00008046,5600,Jordan Real Estate Inv LLC,0,5600,2010
8,Barbara Lee (D),N00008046,5600,Marcus & Millichap,0,5600,2010
9,Barbara Lee (D),N00008046,5600,Montezuma Wetlands LLC,0,5600,2010
0,Barbara Lee (D),N00008046,15500,Ernesto Gallo Clinic & Research Center,0,15500,2012
1,Barbara Lee (D),N00008046,3750,Gilead Sciences,10000,13750,2012
2,Barbara Lee (D),N00008046,10550,California Waste Solutions,0,10550,2012
3,Barbara Lee (D),N00008046,10500,"Kazan, McClain et al",0,10500,2012
4,Barbara Lee (D),N00008046,0,Carpenters & Joiners Union,10000,10000,2012
5,Barbara Lee (D),N00008046,0,International Brotherhood of Electrical Workers,10000,10000,2012
6,Barbara Lee (D),N00008046,0,Machinists/Aerospace Workers Union,10000,10000,2012
7,Barbara Lee (D),N00008046,0,National Assn of Social Workers,10000,10000,2012
8,Barbara Lee (D),N00008046,0,National Education Assn,10000,10000,2012
9,Barbara Lee (D),N00008046,0,Sheet Metal Workers Union,10000,10000,2012
