,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Virginia Foxx (R),N00026166,32400,Full Sail,0,32400,2018
1,Virginia Foxx (R),N00026166,27000,Jennmar Corp,0,27000,2018
2,Virginia Foxx (R),N00026166,10800,S&B Engineers & Constructors,5000,15800,2018
3,Virginia Foxx (R),N00026166,4000,Alex Lee Inc,10000,14000,2018
4,Virginia Foxx (R),N00026166,2700,National Restaurant Assn,10000,12700,2018
5,Virginia Foxx (R),N00026166,3250,Murray Energy,8000,11250,2018
6,Virginia Foxx (R),N00026166,1000,American Council Of Life Insurers,10000,11000,2018
7,Virginia Foxx (R),N00026166,10800,HK Research,0,10800,2018
8,Virginia Foxx (R),N00026166,10800,ICI Homes,0,10800,2018
9,Virginia Foxx (R),N00026166,10800,Rentpath LLC,0,10800,2018
0,Marcia L Fudge (D),N00030490,0,Fraternity & Sorority PAC,10000,10000,2010
1,Marcia L Fudge (D),N00030490,0,UNITE HERE,10000,10000,2010
2,Marcia L Fudge (D),N00030490,0,United Food & Commercial Workers Union,10000,10000,2010
3,Marcia L Fudge (D),N00030490,0,Teamsters Union,7500,7500,2010
4,Marcia L Fudge (D),N00030490,0,American Assn for Justice,5000,5000,2010
5,Marcia L Fudge (D),N00030490,0,American Federation of State/Cnty/Munic Employees,5000,5000,2010
6,Marcia L Fudge (D),N00030490,0,American Federation of Teachers,5000,5000,2010
7,Marcia L Fudge (D),N00030490,0,Boilermakers Union,5000,5000,2010
8,Marcia L Fudge (D),N00030490,0,Bricklayers Union,5000,5000,2010
9,Marcia L Fudge (D),N00030490,0,BRIDGE PAC,5000,5000,2010
0,Marcia L Fudge (D),N00030490,1250,FirstEnergy Corp,9000,10250,2012
1,Marcia L Fudge (D),N00030490,0,American Federation of Teachers,10000,10000,2012
2,Marcia L Fudge (D),N00030490,0,Laborers Union,10000,10000,2012
3,Marcia L Fudge (D),N00030490,0,National Rural Letter Carriers Assn,10000,10000,2012
4,Marcia L Fudge (D),N00030490,0,Plumbers/Pipefitters Union,10000,10000,2012
5,Marcia L Fudge (D),N00030490,0,Walmart Inc,8500,8500,2012
6,Marcia L Fudge (D),N00030490,0,Abbott Laboratories,8000,8000,2012
7,Marcia L Fudge (D),N00030490,0,American Federation of State/Cnty/Munic Employees,8000,8000,2012
8,Marcia L Fudge (D),N00030490,0,Operating Engineers Union,7500,7500,2012
9,Marcia L Fudge (D),N00030490,250,KeyCorp,7225,7475,2012
0,Marcia L Fudge (D),N00030490,2700,McDonald's Corp,10000,12700,2014
1,Marcia L Fudge (D),N00030490,5000,Ice Miller LLP,5100,10100,2014
2,Marcia L Fudge (D),N00030490,0,Abbott Laboratories,10000,10000,2014
3,Marcia L Fudge (D),N00030490,0,American Assn for Justice,10000,10000,2014
4,Marcia L Fudge (D),N00030490,0,American Federation of Teachers,10000,10000,2014
5,Marcia L Fudge (D),N00030490,0,Coca-Cola Co,10000,10000,2014
6,Marcia L Fudge (D),N00030490,0,CSX Corp,10000,10000,2014
7,Marcia L Fudge (D),N00030490,0,Farm Credit Council,10000,10000,2014
8,Marcia L Fudge (D),N00030490,0,FirstEnergy Corp,10000,10000,2014
9,Marcia L Fudge (D),N00030490,0,International Brotherhood of Electrical Workers,10000,10000,2014
0,Marcia L Fudge (D),N00030490,5000,International Brotherhood of Electrical Workers,10000,15000,2016
1,Marcia L Fudge (D),N00030490,0,American Assn for Justice,10000,10000,2016
2,Marcia L Fudge (D),N00030490,0,American Federation of State/Cnty/Munic Employees,10000,10000,2016
3,Marcia L Fudge (D),N00030490,0,American Federation of Teachers,10000,10000,2016
4,Marcia L Fudge (D),N00030490,0,Border Health,10000,10000,2016
5,Marcia L Fudge (D),N00030490,0,BRIDGE PAC,10000,10000,2016
6,Marcia L Fudge (D),N00030490,0,Communications Workers of America,10000,10000,2016
7,Marcia L Fudge (D),N00030490,0,Farm Credit Council,10000,10000,2016
8,Marcia L Fudge (D),N00030490,0,FirstEnergy Corp,10000,10000,2016
9,Marcia L Fudge (D),N00030490,0,Ironworkers Union,10000,10000,2016
