,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Jerry McNerney (D),N00026926,22000,University of California/Berkeley,0,22000,2012
1,Jerry McNerney (D),N00026926,9500,Democratic Congressional Campaign Cmte,4626,14126,2012
2,Jerry McNerney (D),N00026926,5000,Calpine Corp,9000,14000,2012
3,Jerry McNerney (D),N00026926,8500,Google Inc,5000,13500,2012
4,Jerry McNerney (D),N00026926,7700,Oracle Corp,5250,12950,2012
5,Jerry McNerney (D),N00026926,11700,University of California/San Francisco,0,11700,2012
6,Jerry McNerney (D),N00026926,11250,Lawrence Livermore National Laboratory,0,11250,2012
7,Jerry McNerney (D),N00026926,500,AmeriPAC: The Fund for a Greater America,10000,10500,2012
8,Jerry McNerney (D),N00026926,0,Honeywell International,10124,10124,2012
9,Jerry McNerney (D),N00026926,0,American Assn for Justice,10000,10000,2012
0,Jerry McNerney (D),N00026926,16600,University of California/Berkeley,0,16600,2014
1,Jerry McNerney (D),N00026926,6200,Calpine Corp,5000,11200,2014
2,Jerry McNerney (D),N00026926,0,American Federation of State/Cnty/Munic Employees,10000,10000,2014
3,Jerry McNerney (D),N00026926,0,American Federation of Teachers,10000,10000,2014
4,Jerry McNerney (D),N00026926,0,American Optometric Assn,10000,10000,2014
5,Jerry McNerney (D),N00026926,0,AT&T Inc,10000,10000,2014
6,Jerry McNerney (D),N00026926,0,Carpenters & Joiners Union,10000,10000,2014
7,Jerry McNerney (D),N00026926,0,Communications Workers of America,10000,10000,2014
8,Jerry McNerney (D),N00026926,0,Honeywell International,10000,10000,2014
9,Jerry McNerney (D),N00026926,0,International Brotherhood of Electrical Workers,10000,10000,2014
0,Jerry McNerney (D),N00026926,17200,University of California/Berkeley,0,17200,2016
1,Jerry McNerney (D),N00026926,10800,Amml Publishing Co,0,10800,2016
2,Jerry McNerney (D),N00026926,10800,Puma Springs Vineyards,0,10800,2016
3,Jerry McNerney (D),N00026926,6150,Calpine Corp,4500,10650,2016
4,Jerry McNerney (D),N00026926,10400,R&L Brosamer,0,10400,2016
5,Jerry McNerney (D),N00026926,0,American Optometric Assn,10000,10000,2016
6,Jerry McNerney (D),N00026926,0,Border Health,10000,10000,2016
7,Jerry McNerney (D),N00026926,0,Carpenters & Joiners Union,10000,10000,2016
8,Jerry McNerney (D),N00026926,0,Communications Workers of America,10000,10000,2016
9,Jerry McNerney (D),N00026926,0,Honeywell International,10000,10000,2016
0,Jerry McNerney (D),N00026926,14375,University of California/Berkeley,0,14375,2018
1,Jerry McNerney (D),N00026926,5950,Calpine Corp,4500,10450,2018
2,Jerry McNerney (D),N00026926,0,314 Action Fund,10000,10000,2018
3,Jerry McNerney (D),N00026926,0,Carpenters & Joiners Union,10000,10000,2018
4,Jerry McNerney (D),N00026926,0,Honeywell International,10000,10000,2018
5,Jerry McNerney (D),N00026926,0,International Brotherhood of Electrical Workers,10000,10000,2018
6,Jerry McNerney (D),N00026926,0,Machinists/Aerospace Workers Union,10000,10000,2018
7,Jerry McNerney (D),N00026926,0,National Assn of Realtors,10000,10000,2018
8,Jerry McNerney (D),N00026926,0,Painters & Allied Trades Union,10000,10000,2018
9,Jerry McNerney (D),N00026926,0,"Sheet Metal, Air, Rail & Transportation Union",10000,10000,2018
0,Gregory W Meeks (D),N00001171,11500,New York Life Insurance,6500,18000,2010
1,Gregory W Meeks (D),N00001171,0,Ally Financial,10000,10000,2010
2,Gregory W Meeks (D),N00001171,0,American Bankers Assn,10000,10000,2010
3,Gregory W Meeks (D),N00001171,0,Online Lenders Alliance,10000,10000,2010
4,Gregory W Meeks (D),N00001171,4500,NASDAQ Inc,5000,9500,2010
5,Gregory W Meeks (D),N00001171,6100,Citigroup Inc,2500,8600,2010
6,Gregory W Meeks (D),N00001171,0,American Land Title Assn,7500,7500,2010
7,Gregory W Meeks (D),N00001171,7200,Nasdaq,0,7200,2010
8,Gregory W Meeks (D),N00001171,0,International Brotherhood of Electrical Workers,7000,7000,2010
9,Gregory W Meeks (D),N00001171,0,Teamsters Union,7000,7000,2010
