,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Mike Quigley (D),N00030581,11200,Grosvenor Capital Management,0,11200,2010
1,Mike Quigley (D),N00030581,0,Wine & Spirits Wholesalers of America,10000,10000,2010
2,Mike Quigley (D),N00030581,7600,Cooney & Conway,0,7600,2010
3,Mike Quigley (D),N00030581,0,Global Business Travel Assn,7500,7500,2010
4,Mike Quigley (D),N00030581,5600,PSP Partners,0,5600,2010
5,Mike Quigley (D),N00030581,5600,Technology Crossover Ventures,0,5600,2010
6,Mike Quigley (D),N00030581,0,Adtalem Global Education,5000,5000,2010
7,Mike Quigley (D),N00030581,0,Allstate Insurance,5000,5000,2010
8,Mike Quigley (D),N00030581,0,American Federation of Teachers,5000,5000,2010
9,Mike Quigley (D),N00030581,0,American Hotel & Lodging Assn,5000,5000,2010
0,Mike Quigley (D),N00030581,0,International Brotherhood of Electrical Workers,10000,10000,2012
1,Mike Quigley (D),N00030581,0,National Beer Wholesalers Assn,10000,10000,2012
2,Mike Quigley (D),N00030581,0,Operating Engineers Union,10000,10000,2012
3,Mike Quigley (D),N00030581,9823,Jenner & Block,0,9823,2012
4,Mike Quigley (D),N00030581,0,Exelon Corp,9000,9000,2012
5,Mike Quigley (D),N00030581,0,Laborers Union,8000,8000,2012
6,Mike Quigley (D),N00030581,8000,Lettuce Entertain You,0,8000,2012
7,Mike Quigley (D),N00030581,0,National Air Traffic Controllers Assn,8000,8000,2012
8,Mike Quigley (D),N00030581,0,National Assn of Realtors,8000,8000,2012
9,Mike Quigley (D),N00030581,0,Air Line Pilots Assn,7500,7500,2012
0,Mike Quigley (D),N00030581,10400,Technology Crossover Ventures,0,10400,2014
1,Mike Quigley (D),N00030581,0,American Assn for Justice,10000,10000,2014
2,Mike Quigley (D),N00030581,0,American Federation of Teachers,10000,10000,2014
3,Mike Quigley (D),N00030581,0,CSX Corp,10000,10000,2014
4,Mike Quigley (D),N00030581,0,Ernst & Young,10000,10000,2014
5,Mike Quigley (D),N00030581,0,Marriott International,10000,10000,2014
6,Mike Quigley (D),N00030581,0,National Air Traffic Controllers Assn,10000,10000,2014
7,Mike Quigley (D),N00030581,0,Northrop Grumman,10000,10000,2014
8,Mike Quigley (D),N00030581,0,Wine & Spirits Wholesalers of America,10000,10000,2014
9,Mike Quigley (D),N00030581,0,Independent Community Bankers of America,9500,9500,2014
0,Mike Quigley (D),N00030581,0,American Institute of CPAs,10000,10000,2016
1,Mike Quigley (D),N00030581,0,Boeing Co,10000,10000,2016
2,Mike Quigley (D),N00030581,0,CSX Corp,10000,10000,2016
3,Mike Quigley (D),N00030581,0,Desert Caucus,10000,10000,2016
4,Mike Quigley (D),N00030581,0,Ernst & Young,10000,10000,2016
5,Mike Quigley (D),N00030581,0,National Air Traffic Controllers Assn,10000,10000,2016
6,Mike Quigley (D),N00030581,0,National Auto Dealers Assn,10000,10000,2016
7,Mike Quigley (D),N00030581,0,National Beer Wholesalers Assn,10000,10000,2016
8,Mike Quigley (D),N00030581,0,New Democrat Coalition,10000,10000,2016
9,Mike Quigley (D),N00030581,0,Union Pacific Corp,10000,10000,2016
0,Mike Quigley (D),N00030581,10800,Anarchos Productions,0,10800,2018
1,Mike Quigley (D),N00030581,0,American Federation of Teachers,10000,10000,2018
2,Mike Quigley (D),N00030581,0,American Hotel & Lodging Assn,10000,10000,2018
3,Mike Quigley (D),N00030581,0,American Investment Council,10000,10000,2018
4,Mike Quigley (D),N00030581,0,Boeing Co,10000,10000,2018
5,Mike Quigley (D),N00030581,0,Deloitte LLP,10000,10000,2018
6,Mike Quigley (D),N00030581,0,Ernst & Young,10000,10000,2018
7,Mike Quigley (D),N00030581,0,National Air Traffic Controllers Assn,10000,10000,2018
8,Mike Quigley (D),N00030581,0,National Beer Wholesalers Assn,10000,10000,2018
9,Mike Quigley (D),N00030581,0,Northrop Grumman,10000,10000,2018
