,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Peter DeFazio (D),N00007781,3500,Schneider National,10000,13500,2010
1,Peter DeFazio (D),N00007781,0,Air Line Pilots Assn,10000,10000,2010
2,Peter DeFazio (D),N00007781,0,Aircraft Owners & Pilots Assn,10000,10000,2010
3,Peter DeFazio (D),N00007781,0,Amalgamated Transit Union,10000,10000,2010
4,Peter DeFazio (D),N00007781,0,Communications Workers of America,10000,10000,2010
5,Peter DeFazio (D),N00007781,0,CSX Corp,10000,10000,2010
6,Peter DeFazio (D),N00007781,0,Delta Air Lines,10000,10000,2010
7,Peter DeFazio (D),N00007781,0,Home Depot,10000,10000,2010
8,Peter DeFazio (D),N00007781,0,National Tank Truck Carriers Inc,10000,10000,2010
9,Peter DeFazio (D),N00007781,0,Raytheon Co,10000,10000,2010
0,Peter DeFazio (D),N00007781,0,Air Line Pilots Assn,10000,10000,2012
1,Peter DeFazio (D),N00007781,0,Amalgamated Transit Union,10000,10000,2012
2,Peter DeFazio (D),N00007781,0,American Assn for Justice,10000,10000,2012
3,Peter DeFazio (D),N00007781,0,American Council of Engineering Cos,10000,10000,2012
4,Peter DeFazio (D),N00007781,0,Carpenters & Joiners Union,10000,10000,2012
5,Peter DeFazio (D),N00007781,0,Communications Workers of America,10000,10000,2012
6,Peter DeFazio (D),N00007781,0,CSX Corp,10000,10000,2012
7,Peter DeFazio (D),N00007781,0,Honeywell International,10000,10000,2012
8,Peter DeFazio (D),N00007781,0,International Brotherhood of Electrical Workers,10000,10000,2012
9,Peter DeFazio (D),N00007781,0,Machinists/Aerospace Workers Union,10000,10000,2012
0,Peter DeFazio (D),N00007781,0,Consumer Technology Assn,11000,11000,2014
1,Peter DeFazio (D),N00007781,0,Air Line Pilots Assn,10000,10000,2014
2,Peter DeFazio (D),N00007781,0,American Council of Engineering Cos,10000,10000,2014
3,Peter DeFazio (D),N00007781,0,Carpenters & Joiners Union,10000,10000,2014
4,Peter DeFazio (D),N00007781,0,Communications Workers of America,10000,10000,2014
5,Peter DeFazio (D),N00007781,0,CSX Corp,10000,10000,2014
6,Peter DeFazio (D),N00007781,0,Honeywell International,10000,10000,2014
7,Peter DeFazio (D),N00007781,0,International Brotherhood of Electrical Workers,10000,10000,2014
8,Peter DeFazio (D),N00007781,0,Machinists/Aerospace Workers Union,10000,10000,2014
9,Peter DeFazio (D),N00007781,0,National Air Traffic Controllers Assn,10000,10000,2014
0,Peter DeFazio (D),N00007781,7000,Delta Air Lines,10000,17000,2016
1,Peter DeFazio (D),N00007781,2000,Atlas Air Worldwide,8500,10500,2016
2,Peter DeFazio (D),N00007781,500,Norfolk Southern,10000,10500,2016
3,Peter DeFazio (D),N00007781,3,Communications Workers of America,10000,10003,2016
4,Peter DeFazio (D),N00007781,0,Air Line Pilots Assn,10000,10000,2016
5,Peter DeFazio (D),N00007781,0,Aircraft Owners & Pilots Assn,10000,10000,2016
6,Peter DeFazio (D),N00007781,0,Amalgamated Transit Union,10000,10000,2016
7,Peter DeFazio (D),N00007781,0,American Council of Engineering Cos,10000,10000,2016
8,Peter DeFazio (D),N00007781,0,American Postal Workers Union,10000,10000,2016
9,Peter DeFazio (D),N00007781,0,Boeing Co,10000,10000,2016
0,Peter DeFazio (D),N00007781,6400,BNSF Railway,12500,18900,2018
1,Peter DeFazio (D),N00007781,0,Federal Aviation Admin Managers Assn,15000,15000,2018
2,Peter DeFazio (D),N00007781,1750,Delta Air Lines,10000,11750,2018
3,Peter DeFazio (D),N00007781,0,AECOM US,11000,11000,2018
4,Peter DeFazio (D),N00007781,10800,Carnival Corp,0,10800,2018
5,Peter DeFazio (D),N00007781,2,Home Depot,10000,10002,2018
6,Peter DeFazio (D),N00007781,0,Air Line Pilots Assn,10000,10000,2018
7,Peter DeFazio (D),N00007781,0,Aircraft Owners & Pilots Assn,10000,10000,2018
8,Peter DeFazio (D),N00007781,0,Amalgamated Transit Union,10000,10000,2018
9,Peter DeFazio (D),N00007781,0,American Assn for Justice,10000,10000,2018
