,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Kyrsten Sinema (D),N00033983,71750,Kennedy-sinema Victory Fund,0,71750,2016
1,Kyrsten Sinema (D),N00033983,60500,Votesane PAC,0,60500,2016
2,Kyrsten Sinema (D),N00033983,21593,Arizona State University,0,21593,2016
3,Kyrsten Sinema (D),N00033983,18900,Snell & Wilmer,0,18900,2016
4,Kyrsten Sinema (D),N00033983,6700,Pinnacle West Capital,10000,16700,2016
5,Kyrsten Sinema (D),N00033983,16200,Capital Group,0,16200,2016
6,Kyrsten Sinema (D),N00033983,16200,Getting Stuff Done PAC,0,16200,2016
7,Kyrsten Sinema (D),N00033983,5500,Express Scripts,10000,15500,2016
8,Kyrsten Sinema (D),N00033983,14500,NorPAC,0,14500,2016
9,Kyrsten Sinema (D),N00033983,8000,Goldman Sachs,6000,14000,2016
0,Kyrsten Sinema (D),N00033983,395588,EMILY's List,10000,405588,2018
1,Kyrsten Sinema (D),N00033983,208004,Democracy Engine,0,208004,2018
2,Kyrsten Sinema (D),N00033983,165650,Votesane PAC,0,165650,2018
3,Kyrsten Sinema (D),N00033983,66061,Google Inc,3000,69061,2018
4,Kyrsten Sinema (D),N00033983,64438,Arizona State University,0,64438,2018
5,Kyrsten Sinema (D),N00033983,63350,"Paul, Weiss et al",0,63350,2018
6,Kyrsten Sinema (D),N00033983,43525,American Airlines,10000,53525,2018
7,Kyrsten Sinema (D),N00033983,40445,League of Conservation Voters,9953,50398,2018
8,Kyrsten Sinema (D),N00033983,49600,Crescent Capital Group,0,49600,2018
9,Kyrsten Sinema (D),N00033983,49391,University of Arizona,0,49391,2018
0,Doug LaMalfa (R),N00033987,0,American Financial Services Assn,15000,15000,2012
1,Doug LaMalfa (R),N00033987,0,American Medical Assn,10000,10000,2012
2,Doug LaMalfa (R),N00033987,0,Continuing a Majority Party Action Cmte,10000,10000,2012
3,Doug LaMalfa (R),N00033987,0,Credit Union National Assn,10000,10000,2012
4,Doug LaMalfa (R),N00033987,10000,Elwood Ranch,0,10000,2012
5,Doug LaMalfa (R),N00033987,0,Every Republican is Crucial PAC,10000,10000,2012
6,Doug LaMalfa (R),N00033987,0,Majority Cmte PAC,10000,10000,2012
7,Doug LaMalfa (R),N00033987,0,National Assn of Realtors,10000,10000,2012
8,Doug LaMalfa (R),N00033987,0,National Auto Dealers Assn,10000,10000,2012
9,Doug LaMalfa (R),N00033987,0,New York Life Insurance,10000,10000,2012
0,Doug LaMalfa (R),N00033987,0,Ernst & Young,10000,10000,2014
1,Doug LaMalfa (R),N00033987,0,Every Republican is Crucial PAC,10000,10000,2014
2,Doug LaMalfa (R),N00033987,0,National Auto Dealers Assn,10000,10000,2014
3,Doug LaMalfa (R),N00033987,0,California Rice Industry Assn,9856,9856,2014
4,Doug LaMalfa (R),N00033987,7800,Sun Valley Rice,0,7800,2014
5,Doug LaMalfa (R),N00033987,0,American Crystal Sugar,7500,7500,2014
6,Doug LaMalfa (R),N00033987,0,California Dairies Inc,7500,7500,2014
7,Doug LaMalfa (R),N00033987,0,National Cattlemen's Beef Assn,7000,7000,2014
8,Doug LaMalfa (R),N00033987,7000,United Auburn Indian Community,0,7000,2014
9,Doug LaMalfa (R),N00033987,0,Michigan Sugar,6500,6500,2014
0,Doug LaMalfa (R),N00033987,10800,Flyers Energy,0,10800,2016
1,Doug LaMalfa (R),N00033987,10800,Norene Ranches,0,10800,2016
2,Doug LaMalfa (R),N00033987,0,American Crystal Sugar,10000,10000,2016
3,Doug LaMalfa (R),N00033987,0,Blue Diamond Growers,10000,10000,2016
4,Doug LaMalfa (R),N00033987,0,California Dairies Inc,10000,10000,2016
5,Doug LaMalfa (R),N00033987,0,California Rice Industry Assn,10000,10000,2016
6,Doug LaMalfa (R),N00033987,0,Ernst & Young,10000,10000,2016
7,Doug LaMalfa (R),N00033987,0,Farm Credit Council,10000,10000,2016
8,Doug LaMalfa (R),N00033987,0,Honeywell International,10000,10000,2016
9,Doug LaMalfa (R),N00033987,0,Majority Cmte PAC,10000,10000,2016
