,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Ro Khanna (D),N00026427,47360,Google Inc,0,47360,2018
1,Ro Khanna (D),N00026427,30350,"Wilson, Sonsini et al",0,30350,2018
2,Ro Khanna (D),N00026427,21720,Cisco Systems,0,21720,2018
3,Ro Khanna (D),N00026427,21600,US Venture Partners,0,21600,2018
4,Ro Khanna (D),N00026427,21000,Blackstone Group,0,21000,2018
5,Ro Khanna (D),N00026427,20350,Oracle Corp,0,20350,2018
6,Ro Khanna (D),N00026427,18900,Accel Partners,0,18900,2018
7,Ro Khanna (D),N00026427,18900,Y Combinator,0,18900,2018
8,Ro Khanna (D),N00026427,18049,Accel-Kkr,0,18049,2018
9,Ro Khanna (D),N00026427,16350,Salesforce.Com,0,16350,2018
0,Jimmy Panetta (D),N00038601,14550,Tanimura & Antle,0,14550,2016
1,Jimmy Panetta (D),N00038601,13500,Irell & Manella,0,13500,2016
2,Jimmy Panetta (D),N00038601,10800,Jmi Realty,0,10800,2016
3,Jimmy Panetta (D),N00038601,10800,Panetta Institute for Public Policy,0,10800,2016
4,Jimmy Panetta (D),N00038601,500,National Assn of Realtors,10000,10500,2016
5,Jimmy Panetta (D),N00038601,0,American Federation of Teachers,10000,10000,2016
6,Jimmy Panetta (D),N00038601,0,Carpenters & Joiners Union,10000,10000,2016
7,Jimmy Panetta (D),N00038601,0,International Brotherhood of Electrical Workers,10000,10000,2016
8,Jimmy Panetta (D),N00038601,0,Machinists/Aerospace Workers Union,10000,10000,2016
9,Jimmy Panetta (D),N00038601,0,National Beer Wholesalers Assn,10000,10000,2016
0,Jimmy Panetta (D),N00038601,2250,PG&E Corp,9000,11250,2018
1,Jimmy Panetta (D),N00038601,10400,Morgenthaler Ventures,0,10400,2018
2,Jimmy Panetta (D),N00038601,0,American Crystal Sugar,10000,10000,2018
3,Jimmy Panetta (D),N00038601,0,Carpenters & Joiners Union,10000,10000,2018
4,Jimmy Panetta (D),N00038601,0,Farm Credit Council,10000,10000,2018
5,Jimmy Panetta (D),N00038601,0,International Brotherhood of Electrical Workers,10000,10000,2018
6,Jimmy Panetta (D),N00038601,0,Machinists/Aerospace Workers Union,10000,10000,2018
7,Jimmy Panetta (D),N00038601,0,National Auto Dealers Assn,10000,10000,2018
8,Jimmy Panetta (D),N00038601,0,National Beer Wholesalers Assn,10000,10000,2018
9,Jimmy Panetta (D),N00038601,0,No Labels Problem Solvers,10000,10000,2018
0,Salud Carbajal (D),N00037015,20700,Sotheby's,0,20700,2016
1,Salud Carbajal (D),N00037015,5400,International Brotherhood of Electrical Workers,10000,15400,2016
2,Salud Carbajal (D),N00037015,7900,League of Conservation Voters,5217,13117,2016
3,Salud Carbajal (D),N00037015,2700,AmeriPAC: The Fund for a Greater America,10000,12700,2016
4,Salud Carbajal (D),N00037015,10800,AJ Diani Construction,0,10800,2016
5,Salud Carbajal (D),N00037015,10800,Bagdasarian Productions,0,10800,2016
6,Salud Carbajal (D),N00037015,10800,Brittingham Family Foundation,0,10800,2016
7,Salud Carbajal (D),N00037015,10800,Democratic Congressional Campaign Cmte,0,10800,2016
8,Salud Carbajal (D),N00037015,10800,Douglas Emmett Inc,0,10800,2016
9,Salud Carbajal (D),N00037015,10800,Fcm Us LLC,0,10800,2016
0,Salud Carbajal (D),N00037015,18415,JStreetPAC,0,18415,2018
1,Salud Carbajal (D),N00037015,3500,New Democrat Coalition,10000,13500,2018
2,Salud Carbajal (D),N00037015,10800,Advanced Scientific Concepts,0,10800,2018
3,Salud Carbajal (D),N00037015,10800,Bagdasarian Productions,0,10800,2018
4,Salud Carbajal (D),N00037015,10800,Caruso Affiliated,0,10800,2018
5,Salud Carbajal (D),N00037015,10800,Davis Companies,0,10800,2018
6,Salud Carbajal (D),N00037015,10800,Fortelus Capital,0,10800,2018
7,Salud Carbajal (D),N00037015,10800,Phillips Acquisitions LLC,0,10800,2018
8,Salud Carbajal (D),N00037015,10800,Proctor Lane Investments,0,10800,2018
9,Salud Carbajal (D),N00037015,10800,Sjl Broadcast Management,0,10800,2018
