,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Suzan DelBene (D),N00030693,11138,Microsoft Corp,5000,16138,2011
1,Suzan DelBene (D),N00030693,11100,Democracy Engine,0,11100,2011
2,Suzan DelBene (D),N00030693,0,Deloitte LLP,10000,10000,2011
3,Suzan DelBene (D),N00030693,0,National Assn of Real Estate Investment Trusts,10000,10000,2011
4,Suzan DelBene (D),N00030693,0,Painters & Allied Trades Union,10000,10000,2011
5,Suzan DelBene (D),N00030693,0,National Assn of Health Underwriters,8500,8500,2011
6,Suzan DelBene (D),N00030693,1000,Investment Co Institute,7000,8000,2011
7,Suzan DelBene (D),N00030693,2000,United Catcher Boats,6000,8000,2011
8,Suzan DelBene (D),N00030693,0,PricewaterhouseCoopers,7500,7500,2011
9,Suzan DelBene (D),N00030693,1000,Ernst & Young,6000,7000,2011
0,Suzan DelBene (D),N00030693,163200,Microsoft Corp,0,163200,2012
1,Suzan DelBene (D),N00030693,21300,University of Washington,0,21300,2012
2,Suzan DelBene (D),N00030693,12200,JStreetPAC,5000,17200,2012
3,Suzan DelBene (D),N00030693,11045,EMILY's List,5000,16045,2012
4,Suzan DelBene (D),N00030693,15000,Bergman Draper Oslund,0,15000,2012
5,Suzan DelBene (D),N00030693,0,Communications Workers of America,15000,15000,2012
6,Suzan DelBene (D),N00030693,3100,Boeing Co,10000,13100,2012
7,Suzan DelBene (D),N00030693,0,International Brotherhood of Electrical Workers,12500,12500,2012
8,Suzan DelBene (D),N00030693,11000,Costco Wholesale,0,11000,2012
9,Suzan DelBene (D),N00030693,10750,Bill & Melinda Gates Foundation,0,10750,2012
0,Suzan DelBene (D),N00030693,98650,Microsoft Corp,10000,108650,2014
1,Suzan DelBene (D),N00030693,15500,Democrats Win Seats PAC,10000,25500,2014
2,Suzan DelBene (D),N00030693,19500,University of Washington,0,19500,2014
3,Suzan DelBene (D),N00030693,6750,Puget Sound Energy,8999,15749,2014
4,Suzan DelBene (D),N00030693,13800,Costco Wholesale,0,13800,2014
5,Suzan DelBene (D),N00030693,11800,JStreetPAC,1000,12800,2014
6,Suzan DelBene (D),N00030693,0,United Auto Workers,12000,12000,2014
7,Suzan DelBene (D),N00030693,0,Honeywell International,11998,11998,2014
8,Suzan DelBene (D),N00030693,7350,Amazon.com,4500,11850,2014
9,Suzan DelBene (D),N00030693,1000,NCTA The Internet & Television Assn,10000,11000,2014
0,Suzan DelBene (D),N00030693,81613,Microsoft Corp,10000,91613,2016
1,Suzan DelBene (D),N00030693,21900,New Democrat Coalition,10000,31900,2016
2,Suzan DelBene (D),N00030693,8550,Amazon.com,10000,18550,2016
3,Suzan DelBene (D),N00030693,18115,University of Washington,0,18115,2016
4,Suzan DelBene (D),N00030693,0,Honeywell International,13500,13500,2016
5,Suzan DelBene (D),N00030693,8850,Intellectual Ventures LLC,4000,12850,2016
6,Suzan DelBene (D),N00030693,10800,Saltchuk Resources,1500,12300,2016
7,Suzan DelBene (D),N00030693,8550,K&L Gates,3000,11550,2016
8,Suzan DelBene (D),N00030693,1481,Boeing Co,10000,11481,2016
9,Suzan DelBene (D),N00030693,1000,Deloitte LLP,10000,11000,2016
0,Suzan DelBene (D),N00030693,78910,Microsoft Corp,7500,86410,2018
1,Suzan DelBene (D),N00030693,19500,Amazon.com,10000,29500,2018
2,Suzan DelBene (D),N00030693,16200,New Democrat Coalition,5000,21200,2018
3,Suzan DelBene (D),N00030693,4685,Puget Sound Energy,9998,14683,2018
4,Suzan DelBene (D),N00030693,7950,Intellectual Ventures LLC,5000,12950,2018
5,Suzan DelBene (D),N00030693,1280,T-Mobile USA,10000,11280,2018
6,Suzan DelBene (D),N00030693,10800,Far Star Ventures,0,10800,2018
7,Suzan DelBene (D),N00030693,10800,Lake Partners Strategy Consultants,0,10800,2018
8,Suzan DelBene (D),N00030693,2088,Boeing Co,8500,10588,2018
9,Suzan DelBene (D),N00030693,28,Home Depot,10000,10028,2018
