,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Ron Wyden (D),N00007724,92729,Nike Inc,7500,100229,2016
1,Ron Wyden (D),N00007724,61961,League of Conservation Voters,4500,66461,2016
2,Ron Wyden (D),N00007724,55107,Intel Corp,10000,65107,2016
3,Ron Wyden (D),N00007724,58175,"Akin, Gump et al",6330,64505,2016
4,Ron Wyden (D),N00007724,52275,Google Inc,10000,62275,2016
5,Ron Wyden (D),N00007724,36507,MetLife Inc,10000,46507,2016
6,Ron Wyden (D),N00007724,36400,DaVita Inc,8500,44900,2016
7,Ron Wyden (D),N00007724,37560,King & Spalding,5000,42560,2016
8,Ron Wyden (D),N00007724,30700,DLA Piper,10000,40700,2016
9,Ron Wyden (D),N00007724,38600,"Welsh, Carson et al",0,38600,2016
0,John A Yarmuth (D),N00028073,0,American Optometric Assn,10000,10000,2010
1,John A Yarmuth (D),N00028073,0,American Crystal Sugar,7500,7500,2010
2,John A Yarmuth (D),N00028073,0,"Sheet Metal, Air, Rail & Transportation Union",6000,6000,2010
3,John A Yarmuth (D),N00028073,0,American Assn for Justice,5000,5000,2010
4,John A Yarmuth (D),N00028073,0,American Sugar Cane League,5000,5000,2010
5,John A Yarmuth (D),N00028073,0,Beam Suntory,5000,5000,2010
6,John A Yarmuth (D),N00028073,0,Honeywell International,5000,5000,2010
7,John A Yarmuth (D),N00028073,0,International Brotherhood of Electrical Workers,5000,5000,2010
8,John A Yarmuth (D),N00028073,0,Laborers Union,5000,5000,2010
9,John A Yarmuth (D),N00028073,0,National Rural Letter Carriers Assn,5000,5000,2010
0,John A Yarmuth (D),N00028073,17500,Almost Family Inc,0,17500,2012
1,John A Yarmuth (D),N00028073,4250,Brown-Forman Corp,10000,14250,2012
2,John A Yarmuth (D),N00028073,10250,Kindred Healthcare,1000,11250,2012
3,John A Yarmuth (D),N00028073,10750,Frost Brown Todd LLC,0,10750,2012
4,John A Yarmuth (D),N00028073,500,United Auto Workers,10000,10500,2012
5,John A Yarmuth (D),N00028073,10050,Commonwealth of Kentucky,0,10050,2012
6,John A Yarmuth (D),N00028073,0,American Federation of Teachers,10000,10000,2012
7,John A Yarmuth (D),N00028073,0,Boilermakers Union,10000,10000,2012
8,John A Yarmuth (D),N00028073,0,Carpenters & Joiners Union,10000,10000,2012
9,John A Yarmuth (D),N00028073,0,Ford Motor Co,10000,10000,2012
0,John A Yarmuth (D),N00028073,6700,Brown-Forman Corp,10000,16700,2014
1,John A Yarmuth (D),N00028073,15200,Sonny's Franchise Co,0,15200,2014
2,John A Yarmuth (D),N00028073,0,United Parcel Service,15000,15000,2014
3,John A Yarmuth (D),N00028073,1000,Ford Motor Co,10000,11000,2014
4,John A Yarmuth (D),N00028073,10900,Almost Family Inc,0,10900,2014
5,John A Yarmuth (D),N00028073,0,American Assn for Justice,10000,10000,2014
6,John A Yarmuth (D),N00028073,0,American Federation of Teachers,10000,10000,2014
7,John A Yarmuth (D),N00028073,0,Boilermakers Union,10000,10000,2014
8,John A Yarmuth (D),N00028073,0,Carpenters & Joiners Union,10000,10000,2014
9,John A Yarmuth (D),N00028073,0,General Electric,10000,10000,2014
0,John A Yarmuth (D),N00028073,16700,Almost Family Inc,0,16700,2016
1,John A Yarmuth (D),N00028073,2700,Brown-Forman Corp,10000,12700,2016
2,John A Yarmuth (D),N00028073,0,American Crystal Sugar,10000,10000,2016
3,John A Yarmuth (D),N00028073,0,AT&T Inc,10000,10000,2016
4,John A Yarmuth (D),N00028073,0,Honeywell International,10000,10000,2016
5,John A Yarmuth (D),N00028073,0,International Brotherhood of Electrical Workers,10000,10000,2016
6,John A Yarmuth (D),N00028073,0,Machinists/Aerospace Workers Union,10000,10000,2016
7,John A Yarmuth (D),N00028073,0,National Rural Letter Carriers Assn,10000,10000,2016
8,John A Yarmuth (D),N00028073,0,National Thoroughbred Racing Assn,10000,10000,2016
9,John A Yarmuth (D),N00028073,0,NCTA The Internet & Television Assn,10000,10000,2016
