,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Richard Hudson (R),N00033630,20400,Hendrick Motorsports,0,20400,2018
1,Richard Hudson (R),N00033630,10100,PepsiCo Inc,6000,16100,2018
2,Richard Hudson (R),N00033630,12900,Colville Partners,0,12900,2018
3,Richard Hudson (R),N00033630,12400,Speedway Motorsports,0,12400,2018
4,Richard Hudson (R),N00033630,3200,Exxon Mobil,9000,12200,2018
5,Richard Hudson (R),N00033630,1500,GlaxoSmithKline,10000,11500,2018
6,Richard Hudson (R),N00033630,1000,American Investment Council,10000,11000,2018
7,Richard Hudson (R),N00033630,10850,Cannon Pharmacy,0,10850,2018
8,Richard Hudson (R),N00033630,10800,Richard Childress Racing,0,10800,2018
9,Richard Hudson (R),N00033630,10800,Systel,0,10800,2018
0,Mark R Meadows (R),N00033631,10000,Drake Enterprises,0,10000,2012
1,Mark R Meadows (R),N00033631,0,Every Republican is Crucial PAC,10000,10000,2012
2,Mark R Meadows (R),N00033631,10000,Financial Guaranty Summit,0,10000,2012
3,Mark R Meadows (R),N00033631,0,Freedom Project,10000,10000,2012
4,Mark R Meadows (R),N00033631,0,House Conservatives Fund,10000,10000,2012
5,Mark R Meadows (R),N00033631,0,Majority Cmte PAC,10000,10000,2012
6,Mark R Meadows (R),N00033631,0,National Assn of Realtors,10000,10000,2012
7,Mark R Meadows (R),N00033631,8074,"Coward, Hicks & Siler",0,8074,2012
8,Mark R Meadows (R),N00033631,7500,Colson Hicks Eidson,0,7500,2012
9,Mark R Meadows (R),N00033631,6000,Lupoli Construction,0,6000,2012
0,Mark R Meadows (R),N00033631,15010,NorPAC,0,15010,2014
1,Mark R Meadows (R),N00033631,0,American Bankers Assn,10000,10000,2014
2,Mark R Meadows (R),N00033631,0,Every Republican is Crucial PAC,10000,10000,2014
3,Mark R Meadows (R),N00033631,0,Family Research Council,10000,10000,2014
4,Mark R Meadows (R),N00033631,0,National Auto Dealers Assn,10000,10000,2014
5,Mark R Meadows (R),N00033631,0,New York Life Insurance,10000,10000,2014
6,Mark R Meadows (R),N00033631,0,National Assn of Insurance & Financial Advisors,9500,9500,2014
7,Mark R Meadows (R),N00033631,250,Thermo Fisher Scientific,9000,9250,2014
8,Mark R Meadows (R),N00033631,0,CSX Corp,8000,8000,2014
9,Mark R Meadows (R),N00033631,0,Atrium Health,7500,7500,2014
0,Mark R Meadows (R),N00033631,32700,House Freedom Fund,0,32700,2016
1,Mark R Meadows (R),N00033631,13100,College Loan Corp,0,13100,2016
2,Mark R Meadows (R),N00033631,12260,NorPAC,0,12260,2016
3,Mark R Meadows (R),N00033631,0,American Society of Anesthesiologists,10000,10000,2016
4,Mark R Meadows (R),N00033631,0,National Assn of Realtors,9000,9000,2016
5,Mark R Meadows (R),N00033631,3700,Senate Conservatives Fund,5000,8700,2016
6,Mark R Meadows (R),N00033631,8100,San Manuel Band of Mission Indians,0,8100,2016
7,Mark R Meadows (R),N00033631,0,Air Line Pilots Assn,7500,7500,2016
8,Mark R Meadows (R),N00033631,0,National Assn of Insurance & Financial Advisors,7500,7500,2016
9,Mark R Meadows (R),N00033631,0,American Bankers Assn,7000,7000,2016
0,Mark R Meadows (R),N00033631,57065,House Freedom Fund,6000,63065,2018
1,Mark R Meadows (R),N00033631,19200,Senate Conservatives Fund,5000,24200,2018
2,Mark R Meadows (R),N00033631,11300,Club for Growth,10000,21300,2018
3,Mark R Meadows (R),N00033631,13500,NorPAC,0,13500,2018
4,Mark R Meadows (R),N00033631,3000,Pitney Bowes Inc,10000,13000,2018
5,Mark R Meadows (R),N00033631,10800,Heavy Construction Systems Specialists,0,10800,2018
6,Mark R Meadows (R),N00033631,0,American Bankers Assn,10000,10000,2018
7,Mark R Meadows (R),N00033631,0,Deloitte LLP,10000,10000,2018
8,Mark R Meadows (R),N00033631,0,Koch Industries,10000,10000,2018
9,Mark R Meadows (R),N00033631,0,National Air Traffic Controllers Assn,10000,10000,2018
