,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Jim Himes (D),N00029070,0,Mortgage Bankers Assn,10000,10000,2010
1,Jim Himes (D),N00029070,3500,Pitney Bowes Inc,5000,8500,2010
2,Jim Himes (D),N00029070,8300,Ceb,0,8300,2010
3,Jim Himes (D),N00029070,0,Ally Financial,7500,7500,2010
4,Jim Himes (D),N00029070,0,USAA,7500,7500,2010
5,Jim Himes (D),N00029070,700,KPMG LLP,6000,6700,2010
6,Jim Himes (D),N00029070,1000,Ernst & Young,5000,6000,2010
7,Jim Himes (D),N00029070,5600,Eaton Vance Corp,0,5600,2010
8,Jim Himes (D),N00029070,5600,Global Infrastructure Management,0,5600,2010
9,Jim Himes (D),N00029070,5600,Law Office of Eric M Kamerath,0,5600,2010
0,Jim Himes (D),N00029070,56450,Citigroup Inc,7000,63450,2012
1,Jim Himes (D),N00029070,36750,General Electric,10000,46750,2012
2,Jim Himes (D),N00029070,29300,Goldman Sachs,10000,39300,2012
3,Jim Himes (D),N00029070,11250,Morgan Stanley,9500,20750,2012
4,Jim Himes (D),N00029070,20000,Global Infrastructure Partners,0,20000,2012
5,Jim Himes (D),N00029070,9000,JPMorgan Chase & Co,10000,19000,2012
6,Jim Himes (D),N00029070,7050,Deloitte LLP,10000,17050,2012
7,Jim Himes (D),N00029070,17000,"Silver, Golub & Teitell",0,17000,2012
8,Jim Himes (D),N00029070,5800,Credit Suisse Securities,10000,15800,2012
9,Jim Himes (D),N00029070,15000,Bain Capital,0,15000,2012
0,Jim Himes (D),N00029070,44450,Goldman Sachs,10000,54450,2014
1,Jim Himes (D),N00029070,22100,General Electric,10000,32100,2014
2,Jim Himes (D),N00029070,19950,Citigroup Inc,10000,29950,2014
3,Jim Himes (D),N00029070,23400,Fermat Capital Management,0,23400,2014
4,Jim Himes (D),N00029070,7200,JPMorgan Chase & Co,15000,22200,2014
5,Jim Himes (D),N00029070,3000,UBS Americas,15000,18000,2014
6,Jim Himes (D),N00029070,7000,Deloitte LLP,10000,17000,2014
7,Jim Himes (D),N00029070,15600,Mbi Inc,0,15600,2014
8,Jim Himes (D),N00029070,15500,Brown Brothers Harriman & Co,0,15500,2014
9,Jim Himes (D),N00029070,13750,Credit Suisse Group,0,13750,2014
0,Jim Himes (D),N00029070,40750,MetLife Inc,10000,50750,2016
1,Jim Himes (D),N00029070,16975,Goldman Sachs,10000,26975,2016
2,Jim Himes (D),N00029070,21200,Mbi Inc,0,21200,2016
3,Jim Himes (D),N00029070,10800,General Electric,10000,20800,2016
4,Jim Himes (D),N00029070,8100,Citigroup Inc,10000,18100,2016
5,Jim Himes (D),N00029070,7400,JPMorgan Chase & Co,10000,17400,2016
6,Jim Himes (D),N00029070,10800,New Democrat Coalition,5000,15800,2016
7,Jim Himes (D),N00029070,5450,Home Depot,10000,15450,2016
8,Jim Himes (D),N00029070,5400,Depository Trust & Clearing Corp,10000,15400,2016
9,Jim Himes (D),N00029070,0,American Institute of CPAs,15000,15000,2016
0,Jim Himes (D),N00029070,21518,Fermat Capital Management,0,21518,2018
1,Jim Himes (D),N00029070,10100,Goldman Sachs,7500,17600,2018
2,Jim Himes (D),N00029070,0,Council of Insurance Agents & Brokers,15000,15000,2018
3,Jim Himes (D),N00029070,13500,Sotheby's,0,13500,2018
4,Jim Himes (D),N00029070,2700,JPMorgan Chase & Co,10000,12700,2018
5,Jim Himes (D),N00029070,0,Nationwide,12500,12500,2018
6,Jim Himes (D),N00029070,2000,Lockheed Martin,10000,12000,2018
7,Jim Himes (D),N00029070,11665,Crane Co,0,11665,2018
8,Jim Himes (D),N00029070,1000,Mortgage Bankers Assn,10000,11000,2018
9,Jim Himes (D),N00029070,0,United Technologies,11000,11000,2018
