,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Brian Babin (R),N00005736,18900,Trans-Global Solutions,0,18900,2018
1,Brian Babin (R),N00005736,2450,American Dental Assn,10000,12450,2018
2,Brian Babin (R),N00005736,10800,Dannenbaum Engineering,0,10800,2018
3,Brian Babin (R),N00005736,0,American Academy of Pediatric Dentistry,10000,10000,2018
4,Brian Babin (R),N00005736,0,American Assn/Oral & Maxillofacial Surg,10000,10000,2018
5,Brian Babin (R),N00005736,0,American Chemistry Council,10000,10000,2018
6,Brian Babin (R),N00005736,0,American Maritime Officers,10000,10000,2018
7,Brian Babin (R),N00005736,0,BNSF Railway,10000,10000,2018
8,Brian Babin (R),N00005736,0,Boeing Co,10000,10000,2018
9,Brian Babin (R),N00005736,0,Exxon Mobil,10000,10000,2018
0,Don Beyer (D),N00036018,19500,"Akin, Gump et al",0,19500,2014
1,Don Beyer (D),N00036018,9600,DLA Piper,4000,13600,2014
2,Don Beyer (D),N00036018,3250,Comcast Corp,10000,13250,2014
3,Don Beyer (D),N00036018,2600,Raytheon Co,10000,12600,2014
4,Don Beyer (D),N00036018,2000,Genentech Inc,10000,12000,2014
5,Don Beyer (D),N00036018,10550,US Dept of State,0,10550,2014
6,Don Beyer (D),N00036018,10400,"Buchanan, Ingersoll & Rooney",0,10400,2014
7,Don Beyer (D),N00036018,10400,Choice Hotels International,0,10400,2014
8,Don Beyer (D),N00036018,10400,Ecs Federal,0,10400,2014
9,Don Beyer (D),N00036018,10400,Strategic Analysis Inc,0,10400,2014
0,Don Beyer (D),N00036018,16500,"Akin, Gump et al",750,17250,2016
1,Don Beyer (D),N00036018,16000,Ecs Federal,0,16000,2016
2,Don Beyer (D),N00036018,5400,Norfolk Southern,10000,15400,2016
3,Don Beyer (D),N00036018,5400,Northrop Grumman,10000,15400,2016
4,Don Beyer (D),N00036018,500,Honeywell International,12500,13000,2016
5,Don Beyer (D),N00036018,1750,General Electric,11000,12750,2016
6,Don Beyer (D),N00036018,1600,Lockheed Martin,10000,11600,2016
7,Don Beyer (D),N00036018,11300,Carfax,0,11300,2016
8,Don Beyer (D),N00036018,4500,Dominion Resources,6500,11000,2016
9,Don Beyer (D),N00036018,10800,Fried Companies,0,10800,2016
0,Don Beyer (D),N00036018,21820,"Akin, Gump et al",1473,23293,2018
1,Don Beyer (D),N00036018,15340,Dominion Energy,4500,19840,2018
2,Don Beyer (D),N00036018,16200,Summit Foundation,0,16200,2018
3,Don Beyer (D),N00036018,5450,Northrop Grumman,10000,15450,2018
4,Don Beyer (D),N00036018,5400,Norfolk Southern,10000,15400,2018
5,Don Beyer (D),N00036018,5400,Northrop Grumman Innovation Systems,10000,15400,2018
6,Don Beyer (D),N00036018,3250,Lockheed Martin,10000,13250,2018
7,Don Beyer (D),N00036018,10800,Carfax,0,10800,2018
8,Don Beyer (D),N00036018,10800,Fried Companies,0,10800,2018
9,Don Beyer (D),N00036018,10800,Hoffman Management,0,10800,2018
0,Stacey Plaskett (D),N00035000,0,Off The Sidelines,10000,10000,2014
1,Stacey Plaskett (D),N00035000,9800,V&W Industrial Supply,0,9800,2014
2,Stacey Plaskett (D),N00035000,5250,Winston & Strawn,1500,6750,2014
3,Stacey Plaskett (D),N00035000,5200,Masters Capital Management,0,5200,2014
4,Stacey Plaskett (D),N00035000,5200,Oson VI LLC,0,5200,2014
5,Stacey Plaskett (D),N00035000,5200,Paloma Partners,0,5200,2014
6,Stacey Plaskett (D),N00035000,5124,US Viking,0,5124,2014
7,Stacey Plaskett (D),N00035000,0,AmeriPAC: The Fund for a Greater America,5000,5000,2014
8,Stacey Plaskett (D),N00035000,0,Shore PAC,5000,5000,2014
9,Stacey Plaskett (D),N00035000,4722,Denali Asset Management,0,4722,2014
