,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Andy Harris (R),N00029147,8600,Emergent BioSolutions,10000,18600,2016
1,Andy Harris (R),N00029147,200,Northrop Grumman,10000,10200,2016
2,Andy Harris (R),N00029147,0,American Society of Anesthesiologists,10000,10000,2016
3,Andy Harris (R),N00029147,0,Home Depot,10000,10000,2016
4,Andy Harris (R),N00029147,0,Koch Industries,10000,10000,2016
5,Andy Harris (R),N00029147,0,National Chicken Council,10000,10000,2016
6,Andy Harris (R),N00029147,0,National Marine Manufacturers Assn,10000,10000,2016
7,Andy Harris (R),N00029147,9940,Peroutka & Peroutka,0,9940,2016
8,Andy Harris (R),N00029147,500,Altria Group,9000,9500,2016
9,Andy Harris (R),N00029147,8800,Harrison Group,0,8800,2016
0,Andy Harris (R),N00029147,38300,US Anesthesia Partners,10000,48300,2018
1,Andy Harris (R),N00029147,9100,Emergent Biosolutions,5000,14100,2018
2,Andy Harris (R),N00029147,12500,Kelly & Assoc Insurance Group,0,12500,2018
3,Andy Harris (R),N00029147,11450,BSC America,0,11450,2018
4,Andy Harris (R),N00029147,10800,Bergson & Co,0,10800,2018
5,Andy Harris (R),N00029147,10800,Capital Funding Group,0,10800,2018
6,Andy Harris (R),N00029147,10800,Harrison Hotel Group,0,10800,2018
7,Andy Harris (R),N00029147,10800,Park Circle Investments,0,10800,2018
8,Andy Harris (R),N00029147,422,Northrop Grumman,10000,10422,2018
9,Andy Harris (R),N00029147,10160,Johns Hopkins University,0,10160,2018
0,Vicky Hartzler (R),N00031005,16600,Ozarks Coca-Cola Bottling,0,16600,2010
1,Vicky Hartzler (R),N00031005,11200,Midway Usa,0,11200,2010
2,Vicky Hartzler (R),N00031005,11200,TC Jacoby & Co,0,11200,2010
3,Vicky Hartzler (R),N00031005,11200,Timber Ridge Builders,0,11200,2010
4,Vicky Hartzler (R),N00031005,11200,Willard Asphalt Paving,0,11200,2010
5,Vicky Hartzler (R),N00031005,10800,Lucas Oil Products,0,10800,2010
6,Vicky Hartzler (R),N00031005,0,Rely on Your Beliefs,10000,10000,2010
7,Vicky Hartzler (R),N00031005,0,Boeing Co,7000,7000,2010
8,Vicky Hartzler (R),N00031005,6000,Country Club Bank,0,6000,2010
9,Vicky Hartzler (R),N00031005,0,Northrop Grumman,6000,6000,2010
0,Vicky Hartzler (R),N00031005,20000,Russell Stover Candies,0,20000,2012
1,Vicky Hartzler (R),N00031005,19200,Larson Group,0,19200,2012
2,Vicky Hartzler (R),N00031005,0,National Auto Dealers Assn,15000,15000,2012
3,Vicky Hartzler (R),N00031005,12500,TC Jacoby & Co,0,12500,2012
4,Vicky Hartzler (R),N00031005,12500,Wiedenmann & Godfrey Construction,0,12500,2012
5,Vicky Hartzler (R),N00031005,12000,Bartlett Grain,0,12000,2012
6,Vicky Hartzler (R),N00031005,1000,Honeywell International,10134,11134,2012
7,Vicky Hartzler (R),N00031005,0,Susan B Anthony List,10015,10015,2012
8,Vicky Hartzler (R),N00031005,0,Eagle Forum,10000,10000,2012
9,Vicky Hartzler (R),N00031005,0,Every Republican is Crucial PAC,10000,10000,2012
0,Vicky Hartzler (R),N00031005,12900,Ozarks Coca-Cola Bottling,0,12900,2014
1,Vicky Hartzler (R),N00031005,12400,Starline Inc,0,12400,2014
2,Vicky Hartzler (R),N00031005,10400,Orscheln Products,0,10400,2014
3,Vicky Hartzler (R),N00031005,10400,Orscheln Property Management,0,10400,2014
4,Vicky Hartzler (R),N00031005,10400,Russell Stover Candies,0,10400,2014
5,Vicky Hartzler (R),N00031005,0,American Society of Anesthesiologists,10000,10000,2014
6,Vicky Hartzler (R),N00031005,10000,Bartlett Grain,0,10000,2014
7,Vicky Hartzler (R),N00031005,0,Dairy Farmers of America,10000,10000,2014
8,Vicky Hartzler (R),N00031005,0,Every Republican is Crucial PAC,10000,10000,2014
9,Vicky Hartzler (R),N00031005,10000,Midway Usa,0,10000,2014
