,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Tim Kaine (D),N00033177,156303,League of Conservation Voters,7776,164079,2012
1,Tim Kaine (D),N00033177,118885,JStreetPAC,4297,123182,2012
2,Tim Kaine (D),N00033177,87291,University of Virginia,0,87291,2012
3,Tim Kaine (D),N00033177,59400,"Akin, Gump et al",0,59400,2012
4,Tim Kaine (D),N00033177,46300,McGuireWoods LLP,4500,50800,2012
5,Tim Kaine (D),N00033177,46000,Covington & Burling,2500,48500,2012
6,Tim Kaine (D),N00033177,45467,US Government,0,45467,2012
7,Tim Kaine (D),N00033177,39055,Norfolk Southern,5000,44055,2012
8,Tim Kaine (D),N00033177,33500,DLA Piper,10000,43500,2012
9,Tim Kaine (D),N00033177,43250,"Skadden, Arps et al",0,43250,2012
0,Tim Kaine (D),N00033177,173557,JStreetPAC,8910,182467,2018
1,Tim Kaine (D),N00033177,134150,Covington & Burling,0,134150,2018
2,Tim Kaine (D),N00033177,63852,"Akin, Gump et al",5500,69352,2018
3,Tim Kaine (D),N00033177,59220,Huntington Ingalls Industries,10000,69220,2018
4,Tim Kaine (D),N00033177,57305,League of Conservation Voters,8033,65338,2018
5,Tim Kaine (D),N00033177,51051,Altria Group,10000,61051,2018
6,Tim Kaine (D),N00033177,59000,Golden Gate Capital,0,59000,2018
7,Tim Kaine (D),N00033177,48700,Centene Corp,10000,58700,2018
8,Tim Kaine (D),N00033177,52615,McGuireWoods LLP,5000,57615,2018
9,Tim Kaine (D),N00033177,55696,Hunton Andrews Kurth LLP,0,55696,2018
0,Derek Kilmer (D),N00034453,27250,Microsoft Corp,5000,32250,2012
1,Derek Kilmer (D),N00034453,17000,McKinsey & Co,0,17000,2012
2,Derek Kilmer (D),N00034453,16000,University of Washington,0,16000,2012
3,Derek Kilmer (D),N00034453,5000,National Education Assn,10000,15000,2012
4,Derek Kilmer (D),N00034453,10500,Comcast Corp,2500,13000,2012
5,Derek Kilmer (D),N00034453,8803,League of Conservation Voters,3519,12322,2012
6,Derek Kilmer (D),N00034453,2500,Boeing Co,8500,11000,2012
7,Derek Kilmer (D),N00034453,0,American Assn for Justice,10000,10000,2012
8,Derek Kilmer (D),N00034453,0,American Bankers Assn,10000,10000,2012
9,Derek Kilmer (D),N00034453,0,American Federation of Teachers,10000,10000,2012
0,Derek Kilmer (D),N00034453,22200,League of Conservation Voters,5067,27267,2014
1,Derek Kilmer (D),N00034453,21250,Microsoft Corp,5000,26250,2014
2,Derek Kilmer (D),N00034453,6500,Comcast Corp,7000,13500,2014
3,Derek Kilmer (D),N00034453,13250,McKinsey & Co,0,13250,2014
4,Derek Kilmer (D),N00034453,1250,Boeing Co,10000,11250,2014
5,Derek Kilmer (D),N00034453,10600,University of Washington,0,10600,2014
6,Derek Kilmer (D),N00034453,10400,Compass Lexecon LLC,0,10400,2014
7,Derek Kilmer (D),N00034453,0,Air Line Pilots Assn,10000,10000,2014
8,Derek Kilmer (D),N00034453,0,American Bankers Assn,10000,10000,2014
9,Derek Kilmer (D),N00034453,0,American Federation of State/Cnty/Munic Employees,10000,10000,2014
0,Derek Kilmer (D),N00034453,23850,Microsoft Corp,8500,32350,2016
1,Derek Kilmer (D),N00034453,11800,New Democrat Coalition,10000,21800,2016
2,Derek Kilmer (D),N00034453,0,JPMorgan Chase & Co,15000,15000,2016
3,Derek Kilmer (D),N00034453,9900,League of Conservation Voters,4999,14899,2016
4,Derek Kilmer (D),N00034453,4000,Weyerhaeuser Co,9500,13500,2016
5,Derek Kilmer (D),N00034453,0,Honeywell International,13000,13000,2016
6,Derek Kilmer (D),N00034453,2450,Amazon.com,10000,12450,2016
7,Derek Kilmer (D),N00034453,2600,Puget Sound Energy,9128,11728,2016
8,Derek Kilmer (D),N00034453,1500,Boeing Co,10000,11500,2016
9,Derek Kilmer (D),N00034453,0,Credit Union National Assn,11000,11000,2016
