,cand_name,cid,indivs,org_name,pacs,total,cycle
0,John A Yarmuth (D),N00028073,11150,Brown-Forman Corp,10000,21150,2018
1,John A Yarmuth (D),N00028073,16200,Almost Family Inc,0,16200,2018
2,John A Yarmuth (D),N00028073,200,Kindred Healthcare,10000,10200,2018
3,John A Yarmuth (D),N00028073,0,American Crystal Sugar,10000,10000,2018
4,John A Yarmuth (D),N00028073,0,Carpenters & Joiners Union,10000,10000,2018
5,John A Yarmuth (D),N00028073,0,Ford Motor Co,10000,10000,2018
6,John A Yarmuth (D),N00028073,0,International Assn of Fire Fighters,10000,10000,2018
7,John A Yarmuth (D),N00028073,0,International Brotherhood of Electrical Workers,10000,10000,2018
8,John A Yarmuth (D),N00028073,0,Machinists/Aerospace Workers Union,10000,10000,2018
9,John A Yarmuth (D),N00028073,0,National Assn of Letter Carriers,10000,10000,2018
0,Don Young (R),N00007999,4350,Chugach Alaska,10000,14350,2010
1,Don Young (R),N00007999,0,Air Line Pilots Assn,10000,10000,2010
2,Don Young (R),N00007999,0,Eye of the Tiger PAC,10000,10000,2010
3,Don Young (R),N00007999,0,Majority Cmte PAC,10000,10000,2010
4,Don Young (R),N00007999,0,SMART Transportation Division,10000,10000,2010
5,Don Young (R),N00007999,8100,Edison Chouest Offshore,0,8100,2010
6,Don Young (R),N00007999,8000,Lynden Inc,0,8000,2010
7,Don Young (R),N00007999,0,Aircraft Owners & Pilots Assn,7500,7500,2010
8,Don Young (R),N00007999,0,National Rural Letter Carriers Assn,7000,7000,2010
9,Don Young (R),N00007999,1450,Blank Rome LLP,5000,6450,2010
0,Don Young (R),N00007999,32500,Edison Chouest Offshore,0,32500,2012
1,Don Young (R),N00007999,13300,General Communication Inc,7000,20300,2012
2,Don Young (R),N00007999,8500,Blank Rome LLP,2000,10500,2012
3,Don Young (R),N00007999,0,Air Line Pilots Assn,10000,10000,2012
4,Don Young (R),N00007999,0,Carpenters & Joiners Union,10000,10000,2012
5,Don Young (R),N00007999,0,Denali Leadership PAC,10000,10000,2012
6,Don Young (R),N00007999,10000,Fischer Properties,0,10000,2012
7,Don Young (R),N00007999,0,National Air Traffic Controllers Assn,10000,10000,2012
8,Don Young (R),N00007999,0,National Assn of Home Builders,10000,10000,2012
9,Don Young (R),N00007999,0,National Auto Dealers Assn,10000,10000,2012
0,Don Young (R),N00007999,25000,Edison Chouest Offshore,0,25000,2014
1,Don Young (R),N00007999,11700,General Communication Inc,12500,24200,2014
2,Don Young (R),N00007999,13400,Trident Seafoods,0,13400,2014
3,Don Young (R),N00007999,0,Carpenters & Joiners Union,10000,10000,2014
4,Don Young (R),N00007999,0,National Assn of Realtors,10000,10000,2014
5,Don Young (R),N00007999,0,Operating Engineers Union,10000,10000,2014
6,Don Young (R),N00007999,0,SMART Transportation Division,10000,10000,2014
7,Don Young (R),N00007999,10000,United Auburn Indian Community,0,10000,2014
8,Don Young (R),N00007999,0,Laborers Union,9000,9000,2014
9,Don Young (R),N00007999,7950,"Robertson, Monagle & Eastaugh",0,7950,2014
0,Don Young (R),N00007999,28300,Edison Chouest Offshore,0,28300,2016
1,Don Young (R),N00007999,17000,General Communication Inc,8000,25000,2016
2,Don Young (R),N00007999,15300,Fischer Properties,0,15300,2016
3,Don Young (R),N00007999,14500,Trident Seafoods,0,14500,2016
4,Don Young (R),N00007999,11000,American Seafoods,0,11000,2016
5,Don Young (R),N00007999,0,Air Line Pilots Assn,10000,10000,2016
6,Don Young (R),N00007999,0,"Bryan, Cave et al",10000,10000,2016
7,Don Young (R),N00007999,0,ConocoPhillips,10000,10000,2016
8,Don Young (R),N00007999,0,Credit Union National Assn,10000,10000,2016
9,Don Young (R),N00007999,0,Denali Leadership PAC,10000,10000,2016
