,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Eleanor Holmes Norton (D),N00001692,19800,Savills Inc,0,19800,2014
1,Eleanor Holmes Norton (D),N00001692,5200,Forest City Enterprises,10000,15200,2014
2,Eleanor Holmes Norton (D),N00001692,0,Amalgamated Transit Union,10000,10000,2014
3,Eleanor Holmes Norton (D),N00001692,0,American Federation of Teachers,10000,10000,2014
4,Eleanor Holmes Norton (D),N00001692,0,Carpenters & Joiners Union,10000,10000,2014
5,Eleanor Holmes Norton (D),N00001692,0,Ironworkers Union,10000,10000,2014
6,Eleanor Holmes Norton (D),N00001692,0,Machinists/Aerospace Workers Union,10000,10000,2014
7,Eleanor Holmes Norton (D),N00001692,0,National Assn of Realtors,10000,10000,2014
8,Eleanor Holmes Norton (D),N00001692,0,Operating Engineers Union,10000,10000,2014
9,Eleanor Holmes Norton (D),N00001692,0,SMART Transportation Division,10000,10000,2014
0,Eleanor Holmes Norton (D),N00001692,15500,Savills Inc,0,15500,2016
1,Eleanor Holmes Norton (D),N00001692,0,American Federation of Teachers,10000,10000,2016
2,Eleanor Holmes Norton (D),N00001692,10000,Kirkland & Ellis,0,10000,2016
3,Eleanor Holmes Norton (D),N00001692,0,Machinists/Aerospace Workers Union,10000,10000,2016
4,Eleanor Holmes Norton (D),N00001692,0,National Assn of Realtors,10000,10000,2016
5,Eleanor Holmes Norton (D),N00001692,0,Operating Engineers Union,10000,10000,2016
6,Eleanor Holmes Norton (D),N00001692,7750,John Akridge Co,0,7750,2016
7,Eleanor Holmes Norton (D),N00001692,0,Amalgamated Transit Union,7500,7500,2016
8,Eleanor Holmes Norton (D),N00001692,0,American Federation of State/Cnty/Munic Employees,7500,7500,2016
9,Eleanor Holmes Norton (D),N00001692,0,Ironworkers Union,7500,7500,2016
0,Eleanor Holmes Norton (D),N00001692,2600,Forest City Enterprises,10000,12600,2018
1,Eleanor Holmes Norton (D),N00001692,0,Amalgamated Transit Union,10000,10000,2018
2,Eleanor Holmes Norton (D),N00001692,0,American Federation of State/Cnty/Munic Employees,10000,10000,2018
3,Eleanor Holmes Norton (D),N00001692,0,American Federation of Teachers,10000,10000,2018
4,Eleanor Holmes Norton (D),N00001692,0,Carpenters & Joiners Union,10000,10000,2018
5,Eleanor Holmes Norton (D),N00001692,0,Ironworkers Union,10000,10000,2018
6,Eleanor Holmes Norton (D),N00001692,0,Machinists/Aerospace Workers Union,10000,10000,2018
7,Eleanor Holmes Norton (D),N00001692,0,National Assn of Realtors,10000,10000,2018
8,Eleanor Holmes Norton (D),N00001692,0,Operating Engineers Union,10000,10000,2018
9,Eleanor Holmes Norton (D),N00001692,0,Service Employees International Union,10000,10000,2018
0,Devin Nunes (R),N00007248,12266,Terra Linda Farms,0,12266,2010
1,Devin Nunes (R),N00007248,11200,Park Place Group,0,11200,2010
2,Devin Nunes (R),N00007248,11200,Sequoia Capital,0,11200,2010
3,Devin Nunes (R),N00007248,11200,Silverstone Group,0,11200,2010
4,Devin Nunes (R),N00007248,10600,Arsh Investments,0,10600,2010
5,Devin Nunes (R),N00007248,225,Raytheon Co,10000,10225,2010
6,Devin Nunes (R),N00007248,0,American Bankers Assn,10000,10000,2010
7,Devin Nunes (R),N00007248,0,Ball Corp,10000,10000,2010
8,Devin Nunes (R),N00007248,0,Deere & Co,10000,10000,2010
9,Devin Nunes (R),N00007248,0,Deloitte LLP,10000,10000,2010
0,Devin Nunes (R),N00007248,10500,Pioneer Nursery,0,10500,2012
1,Devin Nunes (R),N00007248,0,Abbott Laboratories,10000,10000,2012
2,Devin Nunes (R),N00007248,0,American Assn of Orthopaedic Surgeons,10000,10000,2012
3,Devin Nunes (R),N00007248,0,American Bankers Assn,10000,10000,2012
4,Devin Nunes (R),N00007248,0,American Seniors Housing Assn,10000,10000,2012
5,Devin Nunes (R),N00007248,0,Anheuser-Busch,10000,10000,2012
6,Devin Nunes (R),N00007248,0,AT&T Inc,10000,10000,2012
7,Devin Nunes (R),N00007248,0,Bank of America,10000,10000,2012
8,Devin Nunes (R),N00007248,0,California Dairies Inc,10000,10000,2012
9,Devin Nunes (R),N00007248,0,Chevron Corp,10000,10000,2012
