,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Jerrold Nadler (D),N00000939,20600,Windmill Distributing Co,0,20600,2014
1,Jerrold Nadler (D),N00000939,8350,Google Inc,10000,18350,2014
2,Jerrold Nadler (D),N00000939,17500,HAKS,0,17500,2014
3,Jerrold Nadler (D),N00000939,16233,Rudin Management,0,16233,2014
4,Jerrold Nadler (D),N00000939,15550,Proskauer Rose,0,15550,2014
5,Jerrold Nadler (D),N00000939,10400,BLS Investments,0,10400,2014
6,Jerrold Nadler (D),N00000939,0,American Assn for Justice,10000,10000,2014
7,Jerrold Nadler (D),N00000939,0,CSX Corp,10000,10000,2014
8,Jerrold Nadler (D),N00000939,0,Machinists/Aerospace Workers Union,10000,10000,2014
9,Jerrold Nadler (D),N00000939,0,Painters & Allied Trades Union,10000,10000,2014
0,Jerrold Nadler (D),N00000939,28100,"Fragomen, Del Rey et al",5400,33500,2016
1,Jerrold Nadler (D),N00000939,22100,Proskauer Rose,0,22100,2016
2,Jerrold Nadler (D),N00000939,4250,Walt Disney Co,15000,19250,2016
3,Jerrold Nadler (D),N00000939,9100,Google Inc,10000,19100,2016
4,Jerrold Nadler (D),N00000939,18200,"Newmark, Grubb et al",0,18200,2016
5,Jerrold Nadler (D),N00000939,1750,STV Group,10000,11750,2016
6,Jerrold Nadler (D),N00000939,2500,Corning Inc,8500,11000,2016
7,Jerrold Nadler (D),N00000939,10800,Caddell Dry Dock & Repair Co,0,10800,2016
8,Jerrold Nadler (D),N00000939,10800,Credit Renaissance Partners,0,10800,2016
9,Jerrold Nadler (D),N00000939,10800,Standard Motor Products,0,10800,2016
0,Jerrold Nadler (D),N00000939,16300,"Fragomen, Del Rey et al",5200,21500,2018
1,Jerrold Nadler (D),N00000939,10608,Google Inc,10000,20608,2018
2,Jerrold Nadler (D),N00000939,16200,Windmill Distributing Co,0,16200,2018
3,Jerrold Nadler (D),N00000939,15800,Proskauer Rose,0,15800,2018
4,Jerrold Nadler (D),N00000939,15500,STV Engineers,0,15500,2018
5,Jerrold Nadler (D),N00000939,10800,DISH Network,4200,15000,2018
6,Jerrold Nadler (D),N00000939,0,T-Mobile USA,12500,12500,2018
7,Jerrold Nadler (D),N00000939,7350,Recording Industry Assn of America,4734,12084,2018
8,Jerrold Nadler (D),N00000939,4500,Cozen O'Connor,7500,12000,2018
9,Jerrold Nadler (D),N00000939,11406,Columbia University,0,11406,2018
0,Grace Napolitano (D),N00006789,0,Edison International,7500,7500,2010
1,Grace Napolitano (D),N00006789,0,Amalgamated Transit Union,5000,5000,2010
2,Grace Napolitano (D),N00006789,0,American Assn for Justice,5000,5000,2010
3,Grace Napolitano (D),N00006789,0,American Crystal Sugar,5000,5000,2010
4,Grace Napolitano (D),N00006789,0,Carpenters & Joiners Union,5000,5000,2010
5,Grace Napolitano (D),N00006789,0,Delta Air Lines,5000,5000,2010
6,Grace Napolitano (D),N00006789,0,Machinists/Aerospace Workers Union,5000,5000,2010
7,Grace Napolitano (D),N00006789,0,Northrop Grumman,5000,5000,2010
8,Grace Napolitano (D),N00006789,0,Plumbers/Pipefitters Union,5000,5000,2010
9,Grace Napolitano (D),N00006789,0,SMART Transportation Division,5000,5000,2010
0,Grace Napolitano (D),N00006789,0,American Crystal Sugar,10000,10000,2012
1,Grace Napolitano (D),N00006789,0,Carpenters & Joiners Union,10000,10000,2012
2,Grace Napolitano (D),N00006789,0,Committee for Hispanic Causes-BOLD PAC,10000,10000,2012
3,Grace Napolitano (D),N00006789,0,Machinists/Aerospace Workers Union,10000,10000,2012
4,Grace Napolitano (D),N00006789,0,Raytheon Co,10000,10000,2012
5,Grace Napolitano (D),N00006789,0,Brotherhood of Locomotive Engineers & Trainmen,9000,9000,2012
6,Grace Napolitano (D),N00006789,0,United Technologies,9000,9000,2012
7,Grace Napolitano (D),N00006789,0,National Assn of Realtors,8000,8000,2012
8,Grace Napolitano (D),N00006789,0,American Federation of State/Cnty/Munic Employees,7500,7500,2012
9,Grace Napolitano (D),N00006789,0,American Assn for Justice,7000,7000,2012
