,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Maggie Hassan (D),N00038397,550821,EMILY's List,10000,560821,2016
1,Maggie Hassan (D),N00038397,207351,JStreetPAC,0,207351,2016
2,Maggie Hassan (D),N00038397,63908,Council for a Livable World,1000,64908,2016
3,Maggie Hassan (D),N00038397,62121,"Paul, Weiss et al",0,62121,2016
4,Maggie Hassan (D),N00038397,56294,Dartmouth College,0,56294,2016
5,Maggie Hassan (D),N00038397,50918,Harvard University,0,50918,2016
6,Maggie Hassan (D),N00038397,0,Democratic Senatorial Campaign Cmte,46800,46800,2016
7,Maggie Hassan (D),N00038397,43053,Motley Rice LLC,0,43053,2016
8,Maggie Hassan (D),N00038397,40250,Voices for Progress,889,41139,2016
9,Maggie Hassan (D),N00038397,38700,Thornton Law Firm,0,38700,2016
0,Catherine Cortez Masto (D),N00037161,555609,EMILY's List,10000,565609,2016
1,Catherine Cortez Masto (D),N00037161,393508,League of Conservation Voters,8000,401508,2016
2,Catherine Cortez Masto (D),N00037161,184059,JStreetPAC,999,185058,2016
3,Catherine Cortez Masto (D),N00037161,53733,Council for a Livable World,1000,54733,2016
4,Catherine Cortez Masto (D),N00037161,0,Democratic Senatorial Campaign Cmte,46800,46800,2016
5,Catherine Cortez Masto (D),N00037161,26608,MGM Resorts International,10000,36608,2016
6,Catherine Cortez Masto (D),N00037161,33700,University of Nevada/Las Vegas,0,33700,2016
7,Catherine Cortez Masto (D),N00037161,29350,Susman Godfrey LLP,0,29350,2016
8,Catherine Cortez Masto (D),N00037161,17890,Bend The Arc Jewish Action,10000,27890,2016
9,Catherine Cortez Masto (D),N00037161,27000,Kynikos Assoc,0,27000,2016
0,Brad Schneider (D),N00033101,40583,Mesirow Financial,0,40583,2012
1,Brad Schneider (D),N00033101,21196,Democratic Congressional Campaign Cmte,9743,30939,2012
2,Brad Schneider (D),N00033101,25850,Henry Crown & Co,0,25850,2012
3,Brad Schneider (D),N00033101,13048,DLA Piper,7500,20548,2012
4,Brad Schneider (D),N00033101,15000,Underground Devices,0,15000,2012
5,Brad Schneider (D),N00033101,13500,Clifford Law Offices,0,13500,2012
6,Brad Schneider (D),N00033101,10100,Joint Action Cmte for Political Affairs,2600,12700,2012
7,Brad Schneider (D),N00033101,1500,AmeriPAC: The Fund for a Greater America,10000,11500,2012
8,Brad Schneider (D),N00033101,11000,Kraff Eye Institute,0,11000,2012
9,Brad Schneider (D),N00033101,1000,New Democrat Coalition,10000,11000,2012
0,Brad Schneider (D),N00033101,27815,Henry Crown & Co,0,27815,2016
1,Brad Schneider (D),N00033101,25900,Mesirow Financial,0,25900,2016
2,Brad Schneider (D),N00033101,12800,Democratic Congressional Campaign Cmte,10000,22800,2016
3,Brad Schneider (D),N00033101,20000,Simmons Hanly Conroy,0,20000,2016
4,Brad Schneider (D),N00033101,11360,Joint Action Cmte for Political Affairs,6383,17743,2016
5,Brad Schneider (D),N00033101,7000,Democrats Win Seats PAC,10000,17000,2016
6,Brad Schneider (D),N00033101,16200,Underground Devices,0,16200,2016
7,Brad Schneider (D),N00033101,5500,New Democrat Coalition,10000,15500,2016
8,Brad Schneider (D),N00033101,15334,Northwestern University,0,15334,2016
9,Brad Schneider (D),N00033101,14800,Kirkland & Ellis,0,14800,2016
0,Brad Schneider (D),N00033101,86785,Votesane PAC,0,86785,2018
1,Brad Schneider (D),N00033101,14918,Discover Financial Services,10000,24918,2018
2,Brad Schneider (D),N00033101,21850,Mesirow Financial,0,21850,2018
3,Brad Schneider (D),N00033101,18725,Henry Crown & Co,0,18725,2018
4,Brad Schneider (D),N00033101,16000,Simmons Hanly Conroy,0,16000,2018
5,Brad Schneider (D),N00033101,5000,New Democrat Coalition,10000,15000,2018
6,Brad Schneider (D),N00033101,13600,Grosvenor Capital Management,0,13600,2018
7,Brad Schneider (D),N00033101,7820,JPMorgan Chase & Co,5000,12820,2018
8,Brad Schneider (D),N00033101,2575,Abbvie Inc,10000,12575,2018
9,Brad Schneider (D),N00033101,0,National Assn of Insurance & Financial Advisors,12500,12500,2018
