,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Pete Aguilar (D),N00033997,21600,"Buchanan, Ingersoll & Rooney",0,21600,2018
1,Pete Aguilar (D),N00033997,18900,Telacu,0,18900,2018
2,Pete Aguilar (D),N00033997,12995,Esri,0,12995,2018
3,Pete Aguilar (D),N00033997,6900,Edison International,6000,12900,2018
4,Pete Aguilar (D),N00033997,11700,Latham & Watkins,0,11700,2018
5,Pete Aguilar (D),N00033997,11558,"Munger, Tolles & Olson",0,11558,2018
6,Pete Aguilar (D),N00033997,10800,Girardi & Keese,0,10800,2018
7,Pete Aguilar (D),N00033997,10800,Howard Industrial Partners,0,10800,2018
8,Pete Aguilar (D),N00033997,10800,Tpp Export America,0,10800,2018
9,Pete Aguilar (D),N00033997,750,UBS Americas,10000,10750,2018
0,Ted Lieu (D),N00035825,34300,"Munger, Tolles & Olson",0,34300,2014
1,Ted Lieu (D),N00035825,28250,"Pachulski, Stang et al",0,28250,2014
2,Ted Lieu (D),N00035825,18450,E-World USA Holding,0,18450,2014
3,Ted Lieu (D),N00035825,15600,Great Far East,0,15600,2014
4,Ted Lieu (D),N00035825,15200,Sunrider International,0,15200,2014
5,Ted Lieu (D),N00035825,14250,Courtcall LLC,0,14250,2014
6,Ted Lieu (D),N00035825,14200,"Jeffer, Mangels et al",0,14200,2014
7,Ted Lieu (D),N00035825,13000,Mighty USA,0,13000,2014
8,Ted Lieu (D),N00035825,7950,Fidelity National Financial,5000,12950,2014
9,Ted Lieu (D),N00035825,10400,ACF Property Management,0,10400,2014
0,Ted Lieu (D),N00035825,30438,"Munger, Tolles & Olson",0,30438,2016
1,Ted Lieu (D),N00035825,20000,Leg Avenue Inc,0,20000,2016
2,Ted Lieu (D),N00035825,16200,Harbor Freight Tools,0,16200,2016
3,Ted Lieu (D),N00035825,16200,Warland Investments,0,16200,2016
4,Ted Lieu (D),N00035825,13300,Marlin Management Co,0,13300,2016
5,Ted Lieu (D),N00035825,11800,Millennium Space Systems,0,11800,2016
6,Ted Lieu (D),N00035825,1750,New York Life Insurance,10000,11750,2016
7,Ted Lieu (D),N00035825,11300,Morgan Stanley,0,11300,2016
8,Ted Lieu (D),N00035825,10800,Apercen Partners,0,10800,2016
9,Ted Lieu (D),N00035825,10800,Felix Chi-Ming Yip Md,0,10800,2016
0,Ted Lieu (D),N00035825,64750,Democracy Engine,0,64750,2018
1,Ted Lieu (D),N00035825,18650,"Munger, Tolles & Olson",0,18650,2018
2,Ted Lieu (D),N00035825,16900,Royal Business Bank,0,16900,2018
3,Ted Lieu (D),N00035825,16200,DreamWorks SKG,0,16200,2018
4,Ted Lieu (D),N00035825,14400,It Starts Today,0,14400,2018
5,Ted Lieu (D),N00035825,12922,Seville Classics,0,12922,2018
6,Ted Lieu (D),N00035825,11000,Kirkland & Ellis,0,11000,2018
7,Ted Lieu (D),N00035825,10800,Creative Artists Agency,0,10800,2018
8,Ted Lieu (D),N00035825,10800,Dean Devlin,0,10800,2018
9,Ted Lieu (D),N00035825,10800,Great Far East,0,10800,2018
0,Norma Torres (D),N00036107,250,American Federation of State/Cnty/Munic Employees,10000,10250,2014
1,Norma Torres (D),N00036107,0,American Society of Anesthesiologists,10000,10000,2014
2,Norma Torres (D),N00036107,0,Carpenters & Joiners Union,10000,10000,2014
3,Norma Torres (D),N00036107,0,EMILY's List,10000,10000,2014
4,Norma Torres (D),N00036107,0,International Brotherhood of Electrical Workers,10000,10000,2014
5,Norma Torres (D),N00036107,0,National Assn of Realtors,10000,10000,2014
6,Norma Torres (D),N00036107,0,National Education Assn,10000,10000,2014
7,Norma Torres (D),N00036107,0,Off The Sidelines,10000,10000,2014
8,Norma Torres (D),N00036107,0,Service Employees International Union,10000,10000,2014
9,Norma Torres (D),N00036107,0,United Food & Commercial Workers Union,10000,10000,2014
