,cand_name,cid,indivs,org_name,pacs,total,cycle
0,John Bergman (R),N00039533,24300,Alticor Inc,0,24300,2018
1,John Bergman (R),N00039533,1000,Quicken Loans,15000,16000,2018
2,John Bergman (R),N00039533,13500,Pvs Chemicals,0,13500,2018
3,John Bergman (R),N00039533,0,Delta Air Lines,12500,12500,2018
4,John Bergman (R),N00039533,10800,Durandal Inc,0,10800,2018
5,John Bergman (R),N00039533,10800,Grand Hotel,0,10800,2018
6,John Bergman (R),N00039533,10800,Knapheide Manufacturing,0,10800,2018
7,John Bergman (R),N00039533,10800,McKinley Assoc,0,10800,2018
8,John Bergman (R),N00039533,10800,Woodvine Group,0,10800,2018
9,John Bergman (R),N00039533,750,CMS Energy,10000,10750,2018
0,Paul Mitchell (R),N00036274,0,Dow Chemical,10000,10000,2016
1,Paul Mitchell (R),N00036274,0,Ford Motor Co,10000,10000,2016
2,Paul Mitchell (R),N00036274,0,Majority Cmte PAC,10000,10000,2016
3,Paul Mitchell (R),N00036274,7600,H&H Tool Inc,0,7600,2016
4,Paul Mitchell (R),N00036274,0,Honeywell International,7500,7500,2016
5,Paul Mitchell (R),N00036274,5400,Elliott Management,0,5400,2016
6,Paul Mitchell (R),N00036274,5000,Alticor Inc,0,5000,2016
7,Paul Mitchell (R),N00036274,0,American Bankers Assn,5000,5000,2016
8,Paul Mitchell (R),N00036274,0,American Crystal Sugar,5000,5000,2016
9,Paul Mitchell (R),N00036274,3000,Amway/Alticor Inc,2000,5000,2016
0,Paul Mitchell (R),N00036274,13500,Alticor Inc,0,13500,2018
1,Paul Mitchell (R),N00036274,1000,Delta Air Lines,10000,11000,2018
2,Paul Mitchell (R),N00036274,10800,Edward C Levy Co,0,10800,2018
3,Paul Mitchell (R),N00036274,2700,Quicken Loans,7500,10200,2018
4,Paul Mitchell (R),N00036274,0,American Bankers Assn,10000,10000,2018
5,Paul Mitchell (R),N00036274,0,American Crystal Sugar,10000,10000,2018
6,Paul Mitchell (R),N00036274,0,DTE Energy,10000,10000,2018
7,Paul Mitchell (R),N00036274,0,General Motors,10000,10000,2018
8,Paul Mitchell (R),N00036274,0,Majority Cmte PAC,10000,10000,2018
9,Paul Mitchell (R),N00036274,0,Poet LLC,10000,10000,2018
0,Ted Budd (R),N00039551,23651,Club for Growth,0,23651,2016
1,Ted Budd (R),N00039551,23400,Budd Group,0,23400,2016
2,Ted Budd (R),N00039551,13200,House Freedom Fund,0,13200,2016
3,Ted Budd (R),N00039551,12900,Old Dominion Freight Line,0,12900,2016
4,Ted Budd (R),N00039551,12800,Colville Partners LLC,0,12800,2016
5,Ted Budd (R),N00039551,5772,Senate Conservatives Fund,5000,10772,2016
6,Ted Budd (R),N00039551,0,Lowe's Companies,10000,10000,2016
7,Ted Budd (R),N00039551,0,Majority Cmte PAC,10000,10000,2016
8,Ted Budd (R),N00039551,0,Prosperity Action,10000,10000,2016
9,Ted Budd (R),N00039551,8100,IOMAX USA,0,8100,2016
0,Ted Budd (R),N00039551,125863,Club for Growth,0,125863,2018
1,Ted Budd (R),N00039551,83561,House Freedom Fund,0,83561,2018
2,Ted Budd (R),N00039551,26550,Budd Group,0,26550,2018
3,Ted Budd (R),N00039551,14300,Old Dominion Freight Line,5000,19300,2018
4,Ted Budd (R),N00039551,10100,Bank of America,6500,16600,2018
5,Ted Budd (R),N00039551,13300,Blue Ridge Companies,0,13300,2018
6,Ted Budd (R),N00039551,2700,Goldman Sachs,10000,12700,2018
7,Ted Budd (R),N00039551,12075,Wake Forest University,0,12075,2018
8,Ted Budd (R),N00039551,2700,Altria Group,9000,11700,2018
9,Ted Budd (R),N00039551,10800,Davidson's,0,10800,2018
