,cand_name,cid,indivs,org_name,pacs,total,cycle
0,John Garamendi (D),N00030856,0,American Maritime Officers,10000,10000,2018
1,John Garamendi (D),N00030856,0,American Waterways Operators,10000,10000,2018
2,John Garamendi (D),N00030856,0,Farm Credit Council,10000,10000,2018
3,John Garamendi (D),N00030856,0,International Brotherhood of Electrical Workers,10000,10000,2018
4,John Garamendi (D),N00030856,0,Machinists/Aerospace Workers Union,10000,10000,2018
5,John Garamendi (D),N00030856,0,Northrop Grumman,10000,10000,2018
6,John Garamendi (D),N00030856,0,Painters & Allied Trades Union,10000,10000,2018
7,John Garamendi (D),N00030856,0,Plumbers/Pipefitters Union Local 447,10000,10000,2018
8,John Garamendi (D),N00030856,0,Saltchuk Resources,10000,10000,2018
9,John Garamendi (D),N00030856,0,Transport Workers Union,10000,10000,2018
0,Cory Gardner (R),N00030780,233865,WinRed,0,233865,2010
1,Cory Gardner (R),N00030780,109000,Votesane PAC,0,109000,2010
2,Cory Gardner (R),N00030780,0,National Republican Senatorial Cmte,44600,44600,2010
3,Cory Gardner (R),N00030780,43050,Apollo Global Management,0,43050,2010
4,Cory Gardner (R),N00030780,31950,Amazon.com,10000,41950,2010
5,Cory Gardner (R),N00030780,33750,"Brownstein, Hyatt et al",5500,39250,2010
6,Cory Gardner (R),N00030780,39100,Elliott Management,0,39100,2010
7,Cory Gardner (R),N00030780,31000,DISH Network,8000,39000,2010
8,Cory Gardner (R),N00030780,35500,"Paul, Weiss et al",0,35500,2010
9,Cory Gardner (R),N00030780,21600,Visa Inc,10000,31600,2010
0,Cory Gardner (R),N00030780,23130,DISH Network,2500,25630,2012
1,Cory Gardner (R),N00030780,17500,Hensel Phelps Construction,0,17500,2012
2,Cory Gardner (R),N00030780,11161,"Brownstein, Hyatt et al",4000,15161,2012
3,Cory Gardner (R),N00030780,0,Honeywell International,15000,15000,2012
4,Cory Gardner (R),N00030780,0,National Assn of Convenience Stores,12500,12500,2012
5,Cory Gardner (R),N00030780,0,NCTA The Internet & Television Assn,12000,12000,2012
6,Cory Gardner (R),N00030780,11500,Rim Operating Inc,0,11500,2012
7,Cory Gardner (R),N00030780,11250,CoorsTek Inc,0,11250,2012
8,Cory Gardner (R),N00030780,9500,Noble Energy,1500,11000,2012
9,Cory Gardner (R),N00030780,1000,Xcel Energy,10000,11000,2012
0,Cory Gardner (R),N00030780,97552,Club for Growth,0,97552,2014
1,Cory Gardner (R),N00030780,48500,Elliott Management,0,48500,2014
2,Cory Gardner (R),N00030780,31000,Anadarko Petroleum,10000,41000,2014
3,Cory Gardner (R),N00030780,29200,"Brownstein, Hyatt et al",2000,31200,2014
4,Cory Gardner (R),N00030780,20800,Koch Industries,10000,30800,2014
5,Cory Gardner (R),N00030780,21100,Noble Energy,5000,26100,2014
6,Cory Gardner (R),N00030780,24150,CoorsTek Inc,0,24150,2014
7,Cory Gardner (R),N00030780,22900,Hensel Phelps Construction,0,22900,2014
8,Cory Gardner (R),N00030780,17450,Woodward Inc,5100,22550,2014
9,Cory Gardner (R),N00030780,21600,Anschutz Corp,0,21600,2014
0,Bob Gibbs (R),N00031128,10800,Ariel Corp,0,10800,2010
1,Bob Gibbs (R),N00031128,0,American Bankers Assn,10000,10000,2010
2,Bob Gibbs (R),N00031128,0,National Rural Electric Cooperative Assn,10000,10000,2010
3,Bob Gibbs (R),N00031128,2800,Timken Co,2500,5300,2010
4,Bob Gibbs (R),N00031128,0,American Crystal Sugar,5000,5000,2010
5,Bob Gibbs (R),N00031128,0,American Maritime Officers,5000,5000,2010
6,Bob Gibbs (R),N00031128,0,American Trucking Assns,5000,5000,2010
7,Bob Gibbs (R),N00031128,0,Cardinal Health,5000,5000,2010
8,Bob Gibbs (R),N00031128,0,Deere & Co,5000,5000,2010
9,Bob Gibbs (R),N00031128,0,FirstEnergy Corp,5000,5000,2010
