,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Alexandria Ocasio-Cortez (D),N00041162,5100,Service Employees International Union,5000,10100,2018
1,Alexandria Ocasio-Cortez (D),N00041162,9189,Columbia University,0,9189,2018
2,Alexandria Ocasio-Cortez (D),N00041162,2715,Justice Democrats,5000,7715,2018
3,Alexandria Ocasio-Cortez (D),N00041162,7700,Selendy & Gay,0,7700,2018
4,Alexandria Ocasio-Cortez (D),N00041162,7174,Apple Inc,0,7174,2018
5,Alexandria Ocasio-Cortez (D),N00041162,5929,"Skadden, Arps et al",0,5929,2018
6,Alexandria Ocasio-Cortez (D),N00041162,5900,Segal Ventures,0,5900,2018
7,Alexandria Ocasio-Cortez (D),N00041162,537,Communications Workers of America,5000,5537,2018
8,Alexandria Ocasio-Cortez (D),N00041162,5400,Antidote Films,0,5400,2018
9,Alexandria Ocasio-Cortez (D),N00041162,5400,Hart Group,0,5400,2018
0,Antonio Delgado (D),N00040741,244646,"Akin, Gump et al",0,244646,2018
1,Antonio Delgado (D),N00040741,62259,JStreetPAC,2517,64776,2018
2,Antonio Delgado (D),N00040741,57488,Swing Left,0,57488,2018
3,Antonio Delgado (D),N00040741,41542,Google Inc,0,41542,2018
4,Antonio Delgado (D),N00040741,38811,Democracy Engine,0,38811,2018
5,Antonio Delgado (D),N00040741,32436,"Paul, Weiss et al",0,32436,2018
6,Antonio Delgado (D),N00040741,28100,Morgan Stanley,0,28100,2018
7,Antonio Delgado (D),N00040741,22900,Democratic Congressional Campaign Cmte,5037,27937,2018
8,Antonio Delgado (D),N00040741,26948,Covington & Burling,0,26948,2018
9,Antonio Delgado (D),N00040741,26333,Columbia University,0,26333,2018
0,Anthony Brindisi (D),N00041385,35485,Swing Left,0,35485,2018
1,Anthony Brindisi (D),N00041385,32867,Democracy Engine,0,32867,2018
2,Anthony Brindisi (D),N00041385,18900,AmeriPAC: The Fund for a Greater America,10000,28900,2018
3,Anthony Brindisi (D),N00041385,27219,Hamilton College,0,27219,2018
4,Anthony Brindisi (D),N00041385,14635,Democratic Congressional Campaign Cmte,10414,25049,2018
5,Anthony Brindisi (D),N00041385,24476,Binghamton University,0,24476,2018
6,Anthony Brindisi (D),N00041385,20249,Cornell University,0,20249,2018
7,Anthony Brindisi (D),N00041385,19064,Google Inc,0,19064,2018
8,Anthony Brindisi (D),N00041385,7427,League of Conservation Voters,9999,17426,2018
9,Anthony Brindisi (D),N00041385,17310,"Kramer, Levin et al",0,17310,2018
0,Anthony Gonzalez (R),N00041690,31050,Timken Co,5000,36050,2018
1,Anthony Gonzalez (R),N00041690,32900,Ferragon Corp,0,32900,2018
2,Anthony Gonzalez (R),N00041690,15800,FirstEnergy Corp,7300,23100,2018
3,Anthony Gonzalez (R),N00041690,21600,Boich Companies,0,21600,2018
4,Anthony Gonzalez (R),N00041690,18900,L Brands,1000,19900,2018
5,Anthony Gonzalez (R),N00041690,18900,Bernie Moreno Companies,0,18900,2018
6,Anthony Gonzalez (R),N00041690,18000,Cohen & Co,0,18000,2018
7,Anthony Gonzalez (R),N00041690,16200,Elevator Services,0,16200,2018
8,Anthony Gonzalez (R),N00041690,15000,Soave Enterprises,0,15000,2018
9,Anthony Gonzalez (R),N00041690,13500,Fsm Capital Management,0,13500,2018
0,Kendra Horn (D),N00041394,15950,University Of Oklahoma,0,15950,2018
1,Kendra Horn (D),N00041394,15250,Sonic Corp,0,15250,2018
2,Kendra Horn (D),N00041394,10100,First Bethany Bank & Trust,0,10100,2018
3,Kendra Horn (D),N00041394,0,Operating Engineers Union,10000,10000,2018
4,Kendra Horn (D),N00041394,0,Plumbers/Pipefitters Union,10000,10000,2018
5,Kendra Horn (D),N00041394,8925,Oklahoma City University,0,8925,2018
6,Kendra Horn (D),N00041394,0,International Brotherhood of Electrical Workers,8500,8500,2018
7,Kendra Horn (D),N00041394,8450,Sonic Drive-In,0,8450,2018
8,Kendra Horn (D),N00041394,8400,Mimosa Tree Capital Partners,0,8400,2018
9,Kendra Horn (D),N00041394,8300,First Oklahoma,0,8300,2018
