,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Harley Rouda (D),N00040666,111551,Democracy Engine,0,111551,2018
1,Harley Rouda (D),N00040666,46284,Google Inc,0,46284,2018
2,Harley Rouda (D),N00040666,37667,JStreetPAC,3092,40759,2018
3,Harley Rouda (D),N00040666,36320,Swing Left,925,37245,2018
4,Harley Rouda (D),N00040666,19706,AmeriPAC: The Fund for a Greater America,10000,29706,2018
5,Harley Rouda (D),N00040666,27915,University of California/Irvine,0,27915,2018
6,Harley Rouda (D),N00040666,21600,WinDem,0,21600,2018
7,Harley Rouda (D),N00040666,19049,Her Realtors,0,19049,2018
8,Harley Rouda (D),N00040666,17520,Oaktree Capital Management,0,17520,2018
9,Harley Rouda (D),N00040666,16919,University of California/Los Angeles,0,16919,2018
0,Mike Levin (D),N00040667,89532,Democracy Engine,0,89532,2018
1,Mike Levin (D),N00040667,75193,JStreetPAC,141,75334,2018
2,Mike Levin (D),N00040667,58983,Swing Left,1775,60758,2018
3,Mike Levin (D),N00040667,54274,Google Inc,0,54274,2018
4,Mike Levin (D),N00040667,22433,Democratic Congressional Campaign Cmte,7750,30183,2018
5,Mike Levin (D),N00040667,26000,Wicklow Capital,0,26000,2018
6,Mike Levin (D),N00040667,20253,League of Conservation Voters,4998,25251,2018
7,Mike Levin (D),N00040667,24700,University of California,0,24700,2018
8,Mike Levin (D),N00040667,21357,Walt Disney Co,0,21357,2018
9,Mike Levin (D),N00040667,20371,University of California/San Diego,0,20371,2018
0,Joseph Neguse (D),N00041080,24950,"Brownstein, Hyatt et al",0,24950,2018
1,Joseph Neguse (D),N00041080,21407,Holland & Hart,1000,22407,2018
2,Joseph Neguse (D),N00041080,18128,State of Colorado,0,18128,2018
3,Joseph Neguse (D),N00041080,12050,Level 3 Communications,0,12050,2018
4,Joseph Neguse (D),N00041080,9500,Hogan Lovells,1000,10500,2018
5,Joseph Neguse (D),N00041080,0,American Assn for Justice,10000,10000,2018
6,Joseph Neguse (D),N00041080,0,American Federation of State/Cnty/Munic Employees,10000,10000,2018
7,Joseph Neguse (D),N00041080,0,BRIDGE PAC,10000,10000,2018
8,Joseph Neguse (D),N00041080,0,Common Sense Colorado,10000,10000,2018
9,Joseph Neguse (D),N00041080,0,Congressional Progressive Caucus PAC,10000,10000,2018
0,Jason Crow (D),N00040876,94092,Holland & Hart,5000,99092,2018
1,Jason Crow (D),N00040876,60498,Democracy Engine,0,60498,2018
2,Jason Crow (D),N00040876,50910,JStreetPAC,0,50910,2018
3,Jason Crow (D),N00040876,39656,University of Colorado,0,39656,2018
4,Jason Crow (D),N00040876,35521,Swing Left,50,35571,2018
5,Jason Crow (D),N00040876,21600,AmeriPAC: The Fund for a Greater America,10000,31600,2018
6,Jason Crow (D),N00040876,27109,"Brownstein, Hyatt et al",0,27109,2018
7,Jason Crow (D),N00040876,24300,WinDem,0,24300,2018
8,Jason Crow (D),N00040876,23869,University of Denver,0,23869,2018
9,Jason Crow (D),N00040876,19403,DE Shaw & Co,0,19403,2018
0,Jahana Hayes (D),N00043421,21700,Motley Rice LLC,0,21700,2018
1,Jahana Hayes (D),N00043421,12862,CME Church,0,12862,2018
2,Jahana Hayes (D),N00043421,1000,National Education Assn,10000,11000,2018
3,Jahana Hayes (D),N00043421,10800,Educational Playcare,0,10800,2018
4,Jahana Hayes (D),N00043421,10800,First Manhattan,0,10800,2018
5,Jahana Hayes (D),N00043421,10800,"Town of Canton, MA",0,10800,2018
6,Jahana Hayes (D),N00043421,5025,Service Employees International Union,5000,10025,2018
7,Jahana Hayes (D),N00043421,0,American Federation of Teachers,10000,10000,2018
8,Jahana Hayes (D),N00043421,0,AmeriPAC: The Fund for a Greater America,10000,10000,2018
9,Jahana Hayes (D),N00043421,0,BRIDGE PAC,10000,10000,2018
