,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Sam Graves (R),N00013323,14000,BNSF Railway,10000,24000,2018
1,Sam Graves (R),N00013323,16200,Hallmark Cards,6000,22200,2018
2,Sam Graves (R),N00013323,1000,Airlines for America,10000,11000,2018
3,Sam Graves (R),N00013323,1000,Norfolk Southern,10000,11000,2018
4,Sam Graves (R),N00013323,500,CRH Americas,10000,10500,2018
5,Sam Graves (R),N00013323,500,Enterprise Rent-A-Car,10000,10500,2018
6,Sam Graves (R),N00013323,0,Air Line Pilots Assn,10000,10000,2018
7,Sam Graves (R),N00013323,0,Aircraft Owners & Pilots Assn,10000,10000,2018
8,Sam Graves (R),N00013323,0,Ameren Corp,10000,10000,2018
9,Sam Graves (R),N00013323,0,American Bankers Assn,10000,10000,2018
0,Tom Graves (R),N00030788,11200,Textile Rubber & Chemical Co,0,11200,2009
1,Tom Graves (R),N00030788,6000,Quicken Loans,5000,11000,2009
2,Tom Graves (R),N00030788,0,Capital One Financial,10000,10000,2009
3,Tom Graves (R),N00030788,0,Koch Industries,10000,10000,2009
4,Tom Graves (R),N00030788,0,Majority Cmte PAC,10000,10000,2009
5,Tom Graves (R),N00030788,0,Northrop Grumman,10000,10000,2009
6,Tom Graves (R),N00030788,0,PNC Financial Services,10000,10000,2009
7,Tom Graves (R),N00030788,0,Truist Financial,10000,10000,2009
8,Tom Graves (R),N00030788,7600,National Distributing Co,0,7600,2009
9,Tom Graves (R),N00030788,0,Coca-Cola Co,7500,7500,2009
0,Tom Graves (R),N00030788,11200,Textile Rubber & Chemical Co,0,11200,2010
1,Tom Graves (R),N00030788,6000,Quicken Loans,5000,11000,2010
2,Tom Graves (R),N00030788,0,Capital One Financial,10000,10000,2010
3,Tom Graves (R),N00030788,0,Koch Industries,10000,10000,2010
4,Tom Graves (R),N00030788,0,Majority Cmte PAC,10000,10000,2010
5,Tom Graves (R),N00030788,0,Northrop Grumman,10000,10000,2010
6,Tom Graves (R),N00030788,0,PNC Financial Services,10000,10000,2010
7,Tom Graves (R),N00030788,0,Truist Financial,10000,10000,2010
8,Tom Graves (R),N00030788,7600,National Distributing Co,0,7600,2010
9,Tom Graves (R),N00030788,0,Coca-Cola Co,7500,7500,2010
0,Tom Graves (R),N00030788,0,Georgia Power,12500,12500,2012
1,Tom Graves (R),N00030788,0,Koch Industries,12000,12000,2012
2,Tom Graves (R),N00030788,0,Credit Union National Assn,11500,11500,2012
3,Tom Graves (R),N00030788,11000,Big Time Products,0,11000,2012
4,Tom Graves (R),N00030788,11000,United Minerals & Properties,0,11000,2012
5,Tom Graves (R),N00030788,10250,Textile Management Assoc,0,10250,2012
6,Tom Graves (R),N00030788,10000,Boring & Boring,0,10000,2012
7,Tom Graves (R),N00030788,0,Coca-Cola Co,10000,10000,2012
8,Tom Graves (R),N00030788,0,Exxon Mobil,10000,10000,2012
9,Tom Graves (R),N00030788,0,Home Depot,10000,10000,2012
0,Tom Graves (R),N00030788,18200,Big Time Products,0,18200,2014
1,Tom Graves (R),N00030788,13000,Goodroe Enterprises,0,13000,2014
2,Tom Graves (R),N00030788,12900,RH Ledbetter Properties,0,12900,2014
3,Tom Graves (R),N00030788,10400,Textile Management Assoc,0,10400,2014
4,Tom Graves (R),N00030788,10400,Textile Rubber & Chemical Co,0,10400,2014
5,Tom Graves (R),N00030788,10200,Dove Transportation,0,10200,2014
6,Tom Graves (R),N00030788,0,AFLAC Inc,10000,10000,2014
7,Tom Graves (R),N00030788,0,Coca-Cola Co,10000,10000,2014
8,Tom Graves (R),N00030788,0,Cox Enterprises,10000,10000,2014
9,Tom Graves (R),N00030788,0,Home Depot,10000,10000,2014
