,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Brendan Boyle (D),N00035307,3700,Comcast Corp,15000,18700,2016
1,Brendan Boyle (D),N00035307,0,American Bankers Assn,10000,10000,2016
2,Brendan Boyle (D),N00035307,0,American Crystal Sugar,10000,10000,2016
3,Brendan Boyle (D),N00035307,0,Carpenters & Joiners Union,10000,10000,2016
4,Brendan Boyle (D),N00035307,0,Communications Workers Local 13000,10000,10000,2016
5,Brendan Boyle (D),N00035307,9000,Crown Cork & Seal,1000,10000,2016
6,Brendan Boyle (D),N00035307,0,Desert Caucus,10000,10000,2016
7,Brendan Boyle (D),N00035307,0,Ernst & Young,10000,10000,2016
8,Brendan Boyle (D),N00035307,0,International Brotherhood of Electrical Workers,10000,10000,2016
9,Brendan Boyle (D),N00035307,0,Ironworkers Union,10000,10000,2016
0,Brendan Boyle (D),N00035307,5000,Service Employees International Union,10000,15000,2018
1,Brendan Boyle (D),N00035307,2700,Comcast Corp,10000,12700,2018
2,Brendan Boyle (D),N00035307,500,Auto Care Assn,10000,10500,2018
3,Brendan Boyle (D),N00035307,500,Vanguard Group,10000,10500,2018
4,Brendan Boyle (D),N00035307,0,American Crystal Sugar,10000,10000,2018
5,Brendan Boyle (D),N00035307,0,American Federation of State/Cnty/Munic Employees,10000,10000,2018
6,Brendan Boyle (D),N00035307,0,Bricklayers Union,10000,10000,2018
7,Brendan Boyle (D),N00035307,0,Carpenters & Joiners Union,10000,10000,2018
8,Brendan Boyle (D),N00035307,0,Communications Workers Local 13000,10000,10000,2018
9,Brendan Boyle (D),N00035307,0,Home Depot,10000,10000,2018
0,John Lee Ratcliffe (R),N00035972,111105,Club for Growth,0,111105,2014
1,John Lee Ratcliffe (R),N00035972,19631,Senate Conservatives Fund,10000,29631,2014
2,John Lee Ratcliffe (R),N00035972,15600,Cubic Energy Inc,0,15600,2014
3,John Lee Ratcliffe (R),N00035972,0,Freedom Project,15000,15000,2014
4,John Lee Ratcliffe (R),N00035972,0,Majority Cmte PAC,10000,10000,2014
5,John Lee Ratcliffe (R),N00035972,0,PETE PAC,10000,10000,2014
6,John Lee Ratcliffe (R),N00035972,7800,Hunt Oil,0,7800,2014
7,John Lee Ratcliffe (R),N00035972,7800,UBS Americas,0,7800,2014
8,John Lee Ratcliffe (R),N00035972,7600,Gsg,0,7600,2014
9,John Lee Ratcliffe (R),N00035972,6200,Jones Day,0,6200,2014
0,John Lee Ratcliffe (R),N00035972,11400,Glazer's Distributors,0,11400,2016
1,John Lee Ratcliffe (R),N00035972,11000,Cubic Energy,0,11000,2016
2,John Lee Ratcliffe (R),N00035972,10800,Deason Capital Services,0,10800,2016
3,John Lee Ratcliffe (R),N00035972,10800,Tregan Partners,0,10800,2016
4,John Lee Ratcliffe (R),N00035972,10500,Gryphon Technologies,0,10500,2016
5,John Lee Ratcliffe (R),N00035972,0,American Crystal Sugar,10000,10000,2016
6,John Lee Ratcliffe (R),N00035972,0,Home Depot,10000,10000,2016
7,John Lee Ratcliffe (R),N00035972,0,Lockheed Martin,10000,10000,2016
8,John Lee Ratcliffe (R),N00035972,0,Majority Cmte PAC,10000,10000,2016
9,John Lee Ratcliffe (R),N00035972,10000,Milestone Electric,0,10000,2016
0,John Lee Ratcliffe (R),N00035972,20400,Luigi's Restaurant,0,20400,2018
1,John Lee Ratcliffe (R),N00035972,9900,L3 Technologies,10000,19900,2018
2,John Lee Ratcliffe (R),N00035972,16700,Deason Capital Services,0,16700,2018
3,John Lee Ratcliffe (R),N00035972,16200,Winston & Strawn,0,16200,2018
4,John Lee Ratcliffe (R),N00035972,1000,AT&T Inc,10000,11000,2018
5,John Lee Ratcliffe (R),N00035972,0,Home Depot,10000,10000,2018
6,John Lee Ratcliffe (R),N00035972,0,Majority Cmte PAC,10000,10000,2018
7,John Lee Ratcliffe (R),N00035972,0,National Apartment Assn,10000,10000,2018
8,John Lee Ratcliffe (R),N00035972,0,National Auto Dealers Assn,10000,10000,2018
9,John Lee Ratcliffe (R),N00035972,0,Northrop Grumman,10000,10000,2018
