,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Ed Perlmutter (D),N00027510,0,American Bankers Assn,10000,10000,2010
1,Ed Perlmutter (D),N00027510,0,Raytheon Co,9000,9000,2010
2,Ed Perlmutter (D),N00027510,0,Ally Financial,7500,7500,2010
3,Ed Perlmutter (D),N00027510,0,American Institute of CPAs,7500,7500,2010
4,Ed Perlmutter (D),N00027510,0,Mortgage Bankers Assn,7500,7500,2010
5,Ed Perlmutter (D),N00027510,0,NelNet Inc,7500,7500,2010
6,Ed Perlmutter (D),N00027510,1325,Lockheed Martin,5000,6325,2010
7,Ed Perlmutter (D),N00027510,0,Credit Union National Assn,6000,6000,2010
8,Ed Perlmutter (D),N00027510,5850,Franklin D Azar & Assoc,0,5850,2010
9,Ed Perlmutter (D),N00027510,5600,Bohemian Foundation,0,5600,2010
0,Edwin G Perlmutter (D),N00027510,30300,"Brownstein, Hyatt et al",2000,32300,2012
1,Edwin G Perlmutter (D),N00027510,19798,DISH Network,7500,27298,2012
2,Edwin G Perlmutter (D),N00027510,26901,Panorama Orthopedics,0,26901,2012
3,Edwin G Perlmutter (D),N00027510,25500,"Castle, Meinhold & Stawiarski",0,25500,2012
4,Edwin G Perlmutter (D),N00027510,23000,Votesane PAC,0,23000,2012
5,Edwin G Perlmutter (D),N00027510,9581,Lockheed Martin,10000,19581,2012
6,Edwin G Perlmutter (D),N00027510,17450,Berenbaum Weinshienk,0,17450,2012
7,Edwin G Perlmutter (D),N00027510,7001,New Democrat Coalition,10000,17001,2012
8,Edwin G Perlmutter (D),N00027510,6000,Level 3 Communications,10000,16000,2012
9,Edwin G Perlmutter (D),N00027510,0,NelNet Inc,15000,15000,2012
0,Edwin G Perlmutter (D),N00027510,19600,Firstbank,0,19600,2014
1,Edwin G Perlmutter (D),N00027510,14000,"Brownstein, Hyatt et al",5000,19000,2014
2,Edwin G Perlmutter (D),N00027510,4100,Lockheed Martin,10000,14100,2014
3,Edwin G Perlmutter (D),N00027510,0,Independent Community Bankers of America,12000,12000,2014
4,Edwin G Perlmutter (D),N00027510,10400,KP Kauffman Co,0,10400,2014
5,Edwin G Perlmutter (D),N00027510,0,American Assn for Justice,10000,10000,2014
6,Edwin G Perlmutter (D),N00027510,0,American Assn of Orthopaedic Surgeons,10000,10000,2014
7,Edwin G Perlmutter (D),N00027510,0,American Bankers Assn,10000,10000,2014
8,Edwin G Perlmutter (D),N00027510,0,American Crystal Sugar,10000,10000,2014
9,Edwin G Perlmutter (D),N00027510,0,American Federation of State/Cnty/Munic Employees,10000,10000,2014
0,Edwin G Perlmutter (D),N00027510,10800,New Democrat Coalition,10000,20800,2016
1,Edwin G Perlmutter (D),N00027510,15200,"Brownstein, Hyatt et al",4500,19700,2016
2,Edwin G Perlmutter (D),N00027510,0,Farm Credit Council,14500,14500,2016
3,Edwin G Perlmutter (D),N00027510,0,Honeywell International,12500,12500,2016
4,Edwin G Perlmutter (D),N00027510,0,Investment Co Institute,12500,12500,2016
5,Edwin G Perlmutter (D),N00027510,0,Federal Aviation Admin Managers Assn,12000,12000,2016
6,Edwin G Perlmutter (D),N00027510,1450,Lockheed Martin,10000,11450,2016
7,Edwin G Perlmutter (D),N00027510,350,US Bancorp,11000,11350,2016
8,Edwin G Perlmutter (D),N00027510,11300,Chotin Group,0,11300,2016
9,Edwin G Perlmutter (D),N00027510,0,Grant Thornton LLP,11000,11000,2016
0,Ed Perlmutter (D),N00027510,19900,Chotin Group,0,19900,2018
1,Ed Perlmutter (D),N00027510,17050,"Brownstein, Hyatt et al",1000,18050,2018
2,Ed Perlmutter (D),N00027510,10800,New Democrat Coalition,5000,15800,2018
3,Ed Perlmutter (D),N00027510,10800,DISH Network,4200,15000,2018
4,Ed Perlmutter (D),N00027510,500,Farm Credit Council,12500,13000,2018
5,Ed Perlmutter (D),N00027510,1840,Comcast Corp,10000,11840,2018
6,Ed Perlmutter (D),N00027510,1750,National Assn of Real Estate Investment Trusts,10000,11750,2018
7,Ed Perlmutter (D),N00027510,1250,Lockheed Martin,10000,11250,2018
8,Ed Perlmutter (D),N00027510,10800,Denver West Real Estate,0,10800,2018
9,Ed Perlmutter (D),N00027510,5400,Sierra Nevada Corp,5000,10400,2018
