,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Kelly Armstrong (R),N00042868,43200,Corwin Automotive Group,0,43200,2018
1,Kelly Armstrong (R),N00042868,18900,State of North Dakota,0,18900,2018
2,Kelly Armstrong (R),N00042868,16200,Cody Oil & Gas,0,16200,2018
3,Kelly Armstrong (R),N00042868,16200,MBI Energy Services,0,16200,2018
4,Kelly Armstrong (R),N00042868,9100,Continental Resources,5000,14100,2018
5,Kelly Armstrong (R),N00042868,11300,Smith Porsborg Law Firm,0,11300,2018
6,Kelly Armstrong (R),N00042868,1000,Hess Corp,10000,11000,2018
7,Kelly Armstrong (R),N00042868,10800,Daktana Energy Services,0,10800,2018
8,Kelly Armstrong (R),N00042868,10800,Fargo Assembly,0,10800,2018
9,Kelly Armstrong (R),N00042868,10800,Fargo Radio,0,10800,2018
0,Chris Pappas (D),N00042161,39224,Swing Left,0,39224,2018
1,Chris Pappas (D),N00042161,15585,AmeriPAC: The Fund for a Greater America,10000,25585,2018
2,Chris Pappas (D),N00042161,21992,State of New Hampshire,0,21992,2018
3,Chris Pappas (D),N00042161,21305,JStreetPAC,50,21355,2018
4,Chris Pappas (D),N00042161,18025,University of New Hampshire,0,18025,2018
5,Chris Pappas (D),N00042161,17200,Puritan Backroom,0,17200,2018
6,Chris Pappas (D),N00042161,8125,Democratic Congressional Campaign Cmte,5000,13125,2018
7,Chris Pappas (D),N00042161,10800,Aloha Partners,0,10800,2018
8,Chris Pappas (D),N00042161,450,Human Rights Campaign,9679,10129,2018
9,Chris Pappas (D),N00042161,10100,Beacon Capital Partners,0,10100,2018
0,Jeff Van Drew (D),N00042164,28360,American Dental Assn,10000,38360,2018
1,Jeff Van Drew (D),N00042164,16700,Lunds Fisheries,0,16700,2018
2,Jeff Van Drew (D),N00042164,13800,Salmon Ventures,0,13800,2018
3,Jeff Van Drew (D),N00042164,11900,Mita Management,0,11900,2018
4,Jeff Van Drew (D),N00042164,6250,Exelon Corp,5000,11250,2018
5,Jeff Van Drew (D),N00042164,10800,Davis Companies,0,10800,2018
6,Jeff Van Drew (D),N00042164,10075,State of New Jersey,0,10075,2018
7,Jeff Van Drew (D),N00042164,0,314 Action Fund,10000,10000,2018
8,Jeff Van Drew (D),N00042164,0,American Academy of Pediatric Dentistry,10000,10000,2018
9,Jeff Van Drew (D),N00042164,0,American Assn for Justice,10000,10000,2018
0,Andy Kim (D),N00041370,86990,JStreetPAC,3035,90025,2018
1,Andy Kim (D),N00041370,47310,Google Inc,0,47310,2018
2,Andy Kim (D),N00041370,40002,Princeton University,0,40002,2018
3,Andy Kim (D),N00041370,36343,Democracy Engine,0,36343,2018
4,Andy Kim (D),N00041370,21400,Democratic Congressional Campaign Cmte,10824,32224,2018
5,Andy Kim (D),N00041370,24892,Rutgers University,0,24892,2018
6,Andy Kim (D),N00041370,20260,University Of Pennsylvania,0,20260,2018
7,Andy Kim (D),N00041370,13690,League of Conservation Voters,5560,19250,2018
8,Andy Kim (D),N00041370,19212,Shearman & Sterling,0,19212,2018
9,Andy Kim (D),N00041370,9185,AmeriPAC: The Fund for a Greater America,10000,19185,2018
0,Tom Malinowski (D),N00041843,60655,JStreetPAC,3013,63668,2018
1,Tom Malinowski (D),N00041843,45794,Princeton University,0,45794,2018
2,Tom Malinowski (D),N00041843,39682,Swing Left,390,40072,2018
3,Tom Malinowski (D),N00041843,36415,Google Inc,0,36415,2018
4,Tom Malinowski (D),N00041843,33885,Rutgers University,0,33885,2018
5,Tom Malinowski (D),N00041843,28300,Democratic Congressional Campaign Cmte,4998,33298,2018
6,Tom Malinowski (D),N00041843,26680,League of Conservation Voters,4701,31381,2018
7,Tom Malinowski (D),N00041843,16200,AmeriPAC: The Fund for a Greater America,10000,26200,2018
8,Tom Malinowski (D),N00041843,20550,DE Shaw & Co,0,20550,2018
9,Tom Malinowski (D),N00041843,20291,"Paul, Weiss et al",0,20291,2018
