,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Tom O'Halleran (D),N00037515,16200,Aon Benfield,0,16200,2016
1,Tom O'Halleran (D),N00037515,10800,AICI Investments,0,10800,2016
2,Tom O'Halleran (D),N00037515,10800,Canyon Ranch,0,10800,2016
3,Tom O'Halleran (D),N00037515,10800,Democratic Party of Arizona,0,10800,2016
4,Tom O'Halleran (D),N00037515,10800,Pml,0,10800,2016
5,Tom O'Halleran (D),N00037515,10800,Weitz & Luxenberg,0,10800,2016
6,Tom O'Halleran (D),N00037515,10800,Xl Group,0,10800,2016
7,Tom O'Halleran (D),N00037515,0,American Federation of Teachers,10000,10000,2016
8,Tom O'Halleran (D),N00037515,0,AmeriPAC: The Fund for a Greater America,10000,10000,2016
9,Tom O'Halleran (D),N00037515,0,Blue Dog PAC,10000,10000,2016
0,Tom O'Halleran (D),N00037515,13500,Henry Crown & Co,0,13500,2018
1,Tom O'Halleran (D),N00037515,15,Raytheon Co,13000,13015,2018
2,Tom O'Halleran (D),N00037515,0,Comcast Corp,12500,12500,2018
3,Tom O'Halleran (D),N00037515,12427,University of Arizona,0,12427,2018
4,Tom O'Halleran (D),N00037515,0,United Mine Workers of America,12000,12000,2018
5,Tom O'Halleran (D),N00037515,11795,Democratic Party of Arizona,0,11795,2018
6,Tom O'Halleran (D),N00037515,8750,AON Corp,2500,11250,2018
7,Tom O'Halleran (D),N00037515,10800,Aon Benfield,0,10800,2018
8,Tom O'Halleran (D),N00037515,10800,CVC Capital Partners,0,10800,2018
9,Tom O'Halleran (D),N00037515,10800,Davis Companies,0,10800,2018
0,Andy Biggs (R),N00039293,55702,Club for Growth,0,55702,2016
1,Andy Biggs (R),N00039293,4100,Pinnacle West Capital,15000,19100,2016
2,Andy Biggs (R),N00039293,18900,Zounds Hearing,0,18900,2016
3,Andy Biggs (R),N00039293,4845,Senate Conservatives Fund,10000,14845,2016
4,Andy Biggs (R),N00039293,13500,College Loan Corp,0,13500,2016
5,Andy Biggs (R),N00039293,6650,House Freedom Fund,5000,11650,2016
6,Andy Biggs (R),N00039293,10800,Jim Click Automotive,0,10800,2016
7,Andy Biggs (R),N00039293,0,Majority Cmte PAC,10000,10000,2016
8,Andy Biggs (R),N00039293,500,Salt River Valley Water Users' Assn,9000,9500,2016
9,Andy Biggs (R),N00039293,8700,Charter Development Co,0,8700,2016
0,Andy Biggs (R),N00039293,16750,House Freedom Fund,6800,23550,2018
1,Andy Biggs (R),N00039293,0,Boeing Co,12500,12500,2018
2,Andy Biggs (R),N00039293,10800,Schoolhouse Development,0,10800,2018
3,Andy Biggs (R),N00039293,0,Intel Corp,10000,10000,2018
4,Andy Biggs (R),N00039293,0,Koch Industries,10000,10000,2018
5,Andy Biggs (R),N00039293,0,Honeywell International,9999,9999,2018
6,Andy Biggs (R),N00039293,1000,Cox Enterprises,8500,9500,2018
7,Andy Biggs (R),N00039293,0,Northrop Grumman Innovation Systems,9500,9500,2018
8,Andy Biggs (R),N00039293,250,Salt River Valley Water Users' Assn,9000,9250,2018
9,Andy Biggs (R),N00039293,0,National Air Traffic Controllers Assn,8500,8500,2018
0,Ro Khanna (D),N00026427,95020,Google Inc,0,95020,2016
1,Ro Khanna (D),N00026427,31551,"Wilson, Sonsini et al",0,31551,2016
2,Ro Khanna (D),N00026427,29300,Blackstone Group,0,29300,2016
3,Ro Khanna (D),N00026427,29000,"Kleiner, Perkins et al",0,29000,2016
4,Ro Khanna (D),N00026427,28000,Sutter Hill Ventures,0,28000,2016
5,Ro Khanna (D),N00026427,27250,Salesforce.com,0,27250,2016
6,Ro Khanna (D),N00026427,24350,Integrated Archive Systems,0,24350,2016
7,Ro Khanna (D),N00026427,23100,Pershing Square Capital Management,0,23100,2016
8,Ro Khanna (D),N00026427,22300,Morgan Stanley,0,22300,2016
9,Ro Khanna (D),N00026427,21600,Inventus Capital,0,21600,2016
