,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Tom Emmer (R),N00035440,22600,Hubbard Broadcasting,0,22600,2018
1,Tom Emmer (R),N00035440,18900,Davisco Foods International,0,18900,2018
2,Tom Emmer (R),N00035440,17300,Element Electronics,0,17300,2018
3,Tom Emmer (R),N00035440,9500,NASDAQ Inc,6000,15500,2018
4,Tom Emmer (R),N00035440,5400,Land O'Lakes,10000,15400,2018
5,Tom Emmer (R),N00035440,4500,Lockridge Grindal Nauen PLLP,9500,14000,2018
6,Tom Emmer (R),N00035440,5400,CHS Inc,7500,12900,2018
7,Tom Emmer (R),N00035440,0,Independent Insurance Agents & Brokers of America,12500,12500,2018
8,Tom Emmer (R),N00035440,0,Prudential Financial,12500,12500,2018
9,Tom Emmer (R),N00035440,12250,Dominium Group,0,12250,2018
0,David Rouzer (R),N00033527,13900,Prestage Farms,0,13900,2014
1,David Rouzer (R),N00033527,10800,3-B Farms,0,10800,2014
2,David Rouzer (R),N00033527,500,North Carolina Farm Bureau,10000,10500,2014
3,David Rouzer (R),N00033527,10400,JH Land LLC,0,10400,2014
4,David Rouzer (R),N00033527,10400,State of North Carolina,0,10400,2014
5,David Rouzer (R),N00033527,10300,"Rountree, Losee & Baldwin",0,10300,2014
6,David Rouzer (R),N00033527,0,American Crystal Sugar,10000,10000,2014
7,David Rouzer (R),N00033527,0,American Society of Anesthesiologists,10000,10000,2014
8,David Rouzer (R),N00033527,0,Deere & Co,10000,10000,2014
9,David Rouzer (R),N00033527,0,Every Republican is Crucial PAC,10000,10000,2014
0,David Rouzer (R),N00033527,17150,Prestage Farms,0,17150,2016
1,David Rouzer (R),N00033527,16200,Goldsboro Milling,0,16200,2016
2,David Rouzer (R),N00033527,10800,Old Dominion Freight Line,4500,15300,2016
3,David Rouzer (R),N00033527,0,Majority Cmte PAC,15000,15000,2016
4,David Rouzer (R),N00033527,13300,JH Land LLC,0,13300,2016
5,David Rouzer (R),N00033527,0,American Bankers Assn,11000,11000,2016
6,David Rouzer (R),N00033527,10800,"Rountree, Losee & Baldwin",0,10800,2016
7,David Rouzer (R),N00033527,10600,Velocity Solutions,0,10600,2016
8,David Rouzer (R),N00033527,500,National Cattlemen's Beef Assn,10000,10500,2016
9,David Rouzer (R),N00033527,2500,National Cotton Council,8000,10500,2016
0,David Rouzer (R),N00033527,10800,Old Dominion Freight Line,5500,16300,2018
1,David Rouzer (R),N00033527,16000,Prestage Farms,0,16000,2018
2,David Rouzer (R),N00033527,2700,Altria Group,10000,12700,2018
3,David Rouzer (R),N00033527,10800,JH Land LLC,0,10800,2018
4,David Rouzer (R),N00033527,10800,Summit Industrial,0,10800,2018
5,David Rouzer (R),N00033527,500,National Cattlemen's Beef Assn,10000,10500,2018
6,David Rouzer (R),N00033527,250,National Cotton Council,10000,10250,2018
7,David Rouzer (R),N00033527,0,American Bankers Assn,10000,10000,2018
8,David Rouzer (R),N00033527,0,American Crystal Sugar,10000,10000,2018
9,David Rouzer (R),N00033527,0,American Society of Anesthesiologists,10000,10000,2018
0,Bonnie Coleman (D),N00036158,15600,Ross Feller Casey LLP,0,15600,2014
1,Bonnie Coleman (D),N00036158,12000,NRG Energy,2500,14500,2014
2,Bonnie Coleman (D),N00036158,11355,"Mercer County, NJ",0,11355,2014
3,Bonnie Coleman (D),N00036158,10400,Borough of Pennington,0,10400,2014
4,Bonnie Coleman (D),N00036158,0,AmeriPAC: The Fund for a Greater America,10000,10000,2014
5,Bonnie Coleman (D),N00036158,0,BRIDGE PAC,10000,10000,2014
6,Bonnie Coleman (D),N00036158,0,Carpenters & Joiners Union,10000,10000,2014
7,Bonnie Coleman (D),N00036158,0,Laborers Union,10000,10000,2014
8,Bonnie Coleman (D),N00036158,0,Service Employees International Union,10000,10000,2014
9,Bonnie Coleman (D),N00036158,7800,Milbank LLP,0,7800,2014
