,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Don Young (R),N00007999,32400,Edison Chouest Offshore,0,32400,2018
1,Don Young (R),N00007999,16150,General Communication Inc,10000,26150,2018
2,Don Young (R),N00007999,17100,Trident Seafoods,1500,18600,2018
3,Don Young (R),N00007999,16200,Lynden Inc,0,16200,2018
4,Don Young (R),N00007999,4450,Chugach Alaska,9900,14350,2018
5,Don Young (R),N00007999,13300,Fishermen's Finest,0,13300,2018
6,Don Young (R),N00007999,11550,"Robertson, Monagle & Eastaugh",0,11550,2018
7,Don Young (R),N00007999,11400,Fischer Properties,0,11400,2018
8,Don Young (R),N00007999,0,Air Line Pilots Assn,10000,10000,2018
9,Don Young (R),N00007999,0,American Crystal Sugar,10000,10000,2018
0,Todd Young (R),N00030670,288500,Votesane PAC,0,288500,2010
1,Todd Young (R),N00030670,145400,Hanning & Bean Enterprises,0,145400,2010
2,Todd Young (R),N00030670,89200,DaVita Inc,9000,98200,2010
3,Todd Young (R),N00030670,76300,Eli Lilly & Co,15000,91300,2010
4,Todd Young (R),N00030670,65000,Barnes & Thornburg,2000,67000,2010
5,Todd Young (R),N00030670,58775,WinRed,0,58775,2010
6,Todd Young (R),N00030670,57400,Heritage Group,0,57400,2010
7,Todd Young (R),N00030670,55500,Padgett Inc,0,55500,2010
8,Todd Young (R),N00030670,53200,Kjb Inc,0,53200,2010
9,Todd Young (R),N00030670,48600,Amway/Alticor Inc,2000,50600,2010
0,Todd Young (R),N00030670,21500,Barnes & Thornburg,2000,23500,2012
1,Todd Young (R),N00030670,18500,Rogers Group,0,18500,2012
2,Todd Young (R),N00030670,13650,Hillenbrand Inc,3000,16650,2012
3,Todd Young (R),N00030670,14250,Gohmann Asphalt & Construction,0,14250,2012
4,Todd Young (R),N00030670,13000,Panther Racing,0,13000,2012
5,Todd Young (R),N00030670,12500,Geo Pfau's Sons,0,12500,2012
6,Todd Young (R),N00030670,12200,Weaver Popcorn,0,12200,2012
7,Todd Young (R),N00030670,11000,Schahet Hotels,0,11000,2012
8,Todd Young (R),N00030670,10500,Gant Travel Management,0,10500,2012
9,Todd Young (R),N00030670,10500,Heritage Group,0,10500,2012
0,Todd Young (R),N00030670,20500,Padgett Inc,0,20500,2014
1,Todd Young (R),N00030670,11350,Eli Lilly & Co,9000,20350,2014
2,Todd Young (R),N00030670,18000,Geo Pfau's Sons,0,18000,2014
3,Todd Young (R),N00030670,15600,Mainstream Investment Advisors,0,15600,2014
4,Todd Young (R),N00030670,15400,Venture Logistics,0,15400,2014
5,Todd Young (R),N00030670,7000,Vectren Corp,7500,14500,2014
6,Todd Young (R),N00030670,14400,Bank of Se Europe,0,14400,2014
7,Todd Young (R),N00030670,12100,Barnes & Thornburg,2000,14100,2014
8,Todd Young (R),N00030670,13000,Underwriters Group,0,13000,2014
9,Todd Young (R),N00030670,12800,American Senior Communities,0,12800,2014
0,Todd Young (R),N00030670,186500,Votesane PAC,0,186500,2016
1,Todd Young (R),N00030670,145400,Hanning & Bean Enterprises,0,145400,2016
2,Todd Young (R),N00030670,73000,DaVita Inc,9000,82000,2016
3,Todd Young (R),N00030670,69685,Eli Lilly & Co,10000,79685,2016
4,Todd Young (R),N00030670,64750,Barnes & Thornburg,2000,66750,2016
5,Todd Young (R),N00030670,57400,Heritage Group,0,57400,2016
6,Todd Young (R),N00030670,54500,Padgett Inc,0,54500,2016
7,Todd Young (R),N00030670,48600,Amway/Alticor Inc,2000,50600,2016
8,Todd Young (R),N00030670,48650,Pacers Sports & Entertainment,0,48650,2016
9,Todd Young (R),N00030670,43200,Devon Energy,5000,48200,2016
