,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Kay Granger (R),N00008799,32800,Lockheed Martin,10000,42800,2012
1,Kay Granger (R),N00008799,25000,Bass Brothers Enterprises,0,25000,2012
2,Kay Granger (R),N00008799,23950,Lockheed Martin Aeronautics,0,23950,2012
3,Kay Granger (R),N00008799,5250,BNSF Railway,10000,15250,2012
4,Kay Granger (R),N00008799,12000,Av-Dec LLC,0,12000,2012
5,Kay Granger (R),N00008799,500,DynCorp International,11000,11500,2012
6,Kay Granger (R),N00008799,1000,Cash America International,10000,11000,2012
7,Kay Granger (R),N00008799,500,Elbit Systems of America,10000,10500,2012
8,Kay Granger (R),N00008799,1250,Chesapeake Energy,9000,10250,2012
9,Kay Granger (R),N00008799,0,Alliant Techsystems,10000,10000,2012
0,Kay Granger (R),N00008799,45850,Lockheed Martin,10000,55850,2014
1,Kay Granger (R),N00008799,23800,Bass Brothers Enterprises,0,23800,2014
2,Kay Granger (R),N00008799,17500,Lockheed Martin Aeronautics,0,17500,2014
3,Kay Granger (R),N00008799,5200,BNSF Railway,10000,15200,2014
4,Kay Granger (R),N00008799,12900,"Kelly, Hart & Hallman",0,12900,2014
5,Kay Granger (R),N00008799,12300,Martin Sprocket & Gear,0,12300,2014
6,Kay Granger (R),N00008799,11400,Av-Dec LLC,0,11400,2014
7,Kay Granger (R),N00008799,11400,Lee M Bass Inc,0,11400,2014
8,Kay Granger (R),N00008799,500,Elbit Systems of America,10000,10500,2014
9,Kay Granger (R),N00008799,0,Deloitte LLP,10000,10000,2014
0,Kay Granger (R),N00008799,97250,Lockheed Martin,10000,107250,2016
1,Kay Granger (R),N00008799,18900,Bass Brothers Enterprises,5000,23900,2016
2,Kay Granger (R),N00008799,20750,Lockheed Martin Aeronautics,0,20750,2016
3,Kay Granger (R),N00008799,16050,Creative Assoc International,0,16050,2016
4,Kay Granger (R),N00008799,12800,Lee M Bass Inc,0,12800,2016
5,Kay Granger (R),N00008799,2700,BNSF Railway,9999,12699,2016
6,Kay Granger (R),N00008799,10800,Martin Sprocket & Gear,0,10800,2016
7,Kay Granger (R),N00008799,500,Elbit Systems of America,10000,10500,2016
8,Kay Granger (R),N00008799,0,BAE Systems,10000,10000,2016
9,Kay Granger (R),N00008799,0,Boeing Co,10000,10000,2016
0,Kay Granger (R),N00008799,106940,Lockheed Martin,10000,116940,2018
1,Kay Granger (R),N00008799,68000,Votesane PAC,0,68000,2018
2,Kay Granger (R),N00008799,31400,Progeny Systems,0,31400,2018
3,Kay Granger (R),N00008799,17200,Greystone Financial Group,0,17200,2018
4,Kay Granger (R),N00008799,5400,Bass Brothers Enterprises,10000,15400,2018
5,Kay Granger (R),N00008799,15000,Lockheed Martin Aeronautics,0,15000,2018
6,Kay Granger (R),N00008799,4200,Elbit Systems of America,10000,14200,2018
7,Kay Granger (R),N00008799,13500,Rocky Research,0,13500,2018
8,Kay Granger (R),N00008799,2700,Sierra Nevada Corp,9000,11700,2018
9,Kay Granger (R),N00008799,10800,Dannenbaum Engineering,0,10800,2018
0,Chuck Grassley (R),N00001758,105500,Votesane PAC,0,105500,2010
1,Chuck Grassley (R),N00001758,36150,WilmerHale LLP,0,36150,2010
2,Chuck Grassley (R),N00001758,35900,Sukup Manufacturing,0,35900,2010
3,Chuck Grassley (R),N00001758,23800,DISH Network,10000,33800,2010
4,Chuck Grassley (R),N00001758,31000,Blackstone Group,0,31000,2010
5,Chuck Grassley (R),N00001758,30350,alliantgroup,0,30350,2010
6,Chuck Grassley (R),N00001758,29700,Iowa Select Farms,0,29700,2010
7,Chuck Grassley (R),N00001758,19575,Verizon Communications,10000,29575,2010
8,Chuck Grassley (R),N00001758,19250,Comcast Corp,10000,29250,2010
9,Chuck Grassley (R),N00001758,23650,King & Spalding,5000,28650,2010
