,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Tim Walberg (R),N00026368,27400,CenTra Inc,0,27400,2012
1,Tim Walberg (R),N00026368,15000,PVS Chemicals,0,15000,2012
2,Tim Walberg (R),N00026368,14999,Liggett Management,0,14999,2012
3,Tim Walberg (R),N00026368,12000,Continuum Geriatric Services,0,12000,2012
4,Tim Walberg (R),N00026368,11800,Alro Steel,0,11800,2012
5,Tim Walberg (R),N00026368,1559,DTE Energy,10000,11559,2012
6,Tim Walberg (R),N00026368,4900,Ford Motor Co,6500,11400,2012
7,Tim Walberg (R),N00026368,1250,CMS Energy,10000,11250,2012
8,Tim Walberg (R),N00026368,0,American Assn of Orthopaedic Surgeons,10000,10000,2012
9,Tim Walberg (R),N00026368,0,American Bankers Assn,10000,10000,2012
0,Tim Walberg (R),N00026368,26000,Amway/Alticor Inc,0,26000,2014
1,Tim Walberg (R),N00026368,23400,Meridian Health Plan,0,23400,2014
2,Tim Walberg (R),N00026368,20800,CenTra Inc,0,20800,2014
3,Tim Walberg (R),N00026368,20400,Automatic Handling International,0,20400,2014
4,Tim Walberg (R),N00026368,6000,DTE Energy,10000,16000,2014
5,Tim Walberg (R),N00026368,15250,Alro Steel,0,15250,2014
6,Tim Walberg (R),N00026368,5200,Koch Industries,10000,15200,2014
7,Tim Walberg (R),N00026368,3500,Ford Motor Co,10000,13500,2014
8,Tim Walberg (R),N00026368,12150,Heidtman Steel Products,0,12150,2014
9,Tim Walberg (R),N00026368,0,American Bankers Assn,11000,11000,2014
0,Tim Walberg (R),N00026368,29700,Amway/Alticor Inc,2000,31700,2016
1,Tim Walberg (R),N00026368,24800,Pvs Chemicals,0,24800,2016
2,Tim Walberg (R),N00026368,12075,DTE Energy,10000,22075,2016
3,Tim Walberg (R),N00026368,20800,CenTra Inc,0,20800,2016
4,Tim Walberg (R),N00026368,4050,CMS Energy,10000,14050,2016
5,Tim Walberg (R),N00026368,13800,Alro Steel,0,13800,2016
6,Tim Walberg (R),N00026368,13500,Demmer Corp,0,13500,2016
7,Tim Walberg (R),N00026368,12700,Ervin Industries,0,12700,2016
8,Tim Walberg (R),N00026368,6500,White Castle System,5000,11500,2016
9,Tim Walberg (R),N00026368,11400,Mid American Group,0,11400,2016
0,Tim Walberg (R),N00026368,21600,Alticor Inc,0,21600,2018
1,Tim Walberg (R),N00026368,10750,DTE Energy,10000,20750,2018
2,Tim Walberg (R),N00026368,15900,Mid American Group,0,15900,2018
3,Tim Walberg (R),N00026368,15300,Alro Steel,0,15300,2018
4,Tim Walberg (R),N00026368,13800,Ervin Industries,0,13800,2018
5,Tim Walberg (R),N00026368,3000,CMS Energy,10000,13000,2018
6,Tim Walberg (R),N00026368,3000,Ford Motor Co,10000,13000,2018
7,Tim Walberg (R),N00026368,2000,General Motors,10000,12000,2018
8,Tim Walberg (R),N00026368,11700,Brazeway Inc,0,11700,2018
9,Tim Walberg (R),N00026368,11600,PVS Chemicals,0,11600,2018
0,Greg Walden (R),N00007690,38500,Votesane PAC,0,38500,2010
1,Greg Walden (R),N00007690,26500,Comcast Corp,10000,36500,2010
2,Greg Walden (R),N00007690,32000,National Assn of Broadcasters,0,32000,2010
3,Greg Walden (R),N00007690,11200,Clearpath Foundation,0,11200,2010
4,Greg Walden (R),N00007690,0,Majority Cmte PAC,10000,10000,2010
5,Greg Walden (R),N00007690,0,National Assn of Convenience Stores,10000,10000,2010
6,Greg Walden (R),N00007690,0,America's Communication Assn,8500,8500,2010
7,Greg Walden (R),N00007690,4750,"Brownstein, Hyatt et al",3000,7750,2010
8,Greg Walden (R),N00007690,7700,"Tarplin, Downs & Young",0,7700,2010
9,Greg Walden (R),N00007690,5600,Quicken Loans,2000,7600,2010
