,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Ted Deutch (D),N00031317,16800,Lexus of the Lehigh Valley,0,16800,2009
1,Ted Deutch (D),N00031317,12300,"Robbins, Geller et al",0,12300,2009
2,Ted Deutch (D),N00031317,6600,Highfields Capital Management,0,6600,2009
3,Ted Deutch (D),N00031317,5600,AlixPartners,0,5600,2009
4,Ted Deutch (D),N00031317,5600,Baupost Group,0,5600,2009
5,Ted Deutch (D),N00031317,5600,"Choate, Hall & Stewart",0,5600,2009
6,Ted Deutch (D),N00031317,5600,NRP Group,0,5600,2009
7,Ted Deutch (D),N00031317,5600,Paloma Partners,0,5600,2009
8,Ted Deutch (D),N00031317,5600,Silver Companies,0,5600,2009
9,Ted Deutch (D),N00031317,5600,Tremont Strategies Group,0,5600,2009
0,Ted Deutch (D),N00031317,16800,Lexus of the Lehigh Valley,0,16800,2010
1,Ted Deutch (D),N00031317,12300,"Robbins, Geller et al",0,12300,2010
2,Ted Deutch (D),N00031317,6600,Highfields Capital Management,0,6600,2010
3,Ted Deutch (D),N00031317,5600,AlixPartners,0,5600,2010
4,Ted Deutch (D),N00031317,5600,Baupost Group,0,5600,2010
5,Ted Deutch (D),N00031317,5600,"Choate, Hall & Stewart",0,5600,2010
6,Ted Deutch (D),N00031317,5600,NRP Group,0,5600,2010
7,Ted Deutch (D),N00031317,5600,Paloma Partners,0,5600,2010
8,Ted Deutch (D),N00031317,5600,Silver Companies,0,5600,2010
9,Ted Deutch (D),N00031317,5600,Tremont Strategies Group,0,5600,2010
0,Ted Deutch (D),N00031317,15000,Sun Capital Partners,0,15000,2012
1,Ted Deutch (D),N00031317,14400,Coastal Construction Group,0,14400,2012
2,Ted Deutch (D),N00031317,13500,NRP Group,0,13500,2012
3,Ted Deutch (D),N00031317,12500,Florida Crystals,0,12500,2012
4,Ted Deutch (D),N00031317,10500,Boca Home Care,0,10500,2012
5,Ted Deutch (D),N00031317,0,American Assn for Justice,10000,10000,2012
6,Ted Deutch (D),N00031317,10000,AVM LP,0,10000,2012
7,Ted Deutch (D),N00031317,0,Florida Power & Light,10000,10000,2012
8,Ted Deutch (D),N00031317,0,Machinists/Aerospace Workers Union,10000,10000,2012
9,Ted Deutch (D),N00031317,10000,Maple Leaf Properties,0,10000,2012
0,Ted Deutch (D),N00031317,18050,NorPAC,0,18050,2014
1,Ted Deutch (D),N00031317,15600,Sun Capital Partners,0,15600,2014
2,Ted Deutch (D),N00031317,10400,Renaissance Technologies,0,10400,2014
3,Ted Deutch (D),N00031317,10400,Saban Capital Group,0,10400,2014
4,Ted Deutch (D),N00031317,10396,Maple Leaf Group,0,10396,2014
5,Ted Deutch (D),N00031317,0,American Assn for Justice,10000,10000,2014
6,Ted Deutch (D),N00031317,0,Florida Power & Light,10000,10000,2014
7,Ted Deutch (D),N00031317,0,International Brotherhood of Electrical Workers,10000,10000,2014
8,Ted Deutch (D),N00031317,0,Machinists/Aerospace Workers Union,10000,10000,2014
9,Ted Deutch (D),N00031317,10000,NRP Group,0,10000,2014
0,Ted Deutch (D),N00031317,27000,GL Homes of Florida,0,27000,2016
1,Ted Deutch (D),N00031317,15600,Southern Glazer's Wine & Spirits,10000,25600,2016
2,Ted Deutch (D),N00031317,25100,NorPAC,0,25100,2016
3,Ted Deutch (D),N00031317,17700,"Robbins, Geller et al",0,17700,2016
4,Ted Deutch (D),N00031317,16200,Sun Capital Partners,0,16200,2016
5,Ted Deutch (D),N00031317,11550,AVM LP,0,11550,2016
6,Ted Deutch (D),N00031317,11300,NRP Group,0,11300,2016
7,Ted Deutch (D),N00031317,10800,Baupost Group,0,10800,2016
8,Ted Deutch (D),N00031317,10800,Chartwell Hotels,0,10800,2016
9,Ted Deutch (D),N00031317,10800,Coastal Construction Group,0,10800,2016
