,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Julia Brownley (D),N00034254,16200,Rustic Canyon Partners,0,16200,2018
1,Julia Brownley (D),N00034254,5415,Anthem Inc,10000,15415,2018
2,Julia Brownley (D),N00034254,8458,Emily's List,5000,13458,2018
3,Julia Brownley (D),N00034254,6025,Amgen Inc,7000,13025,2018
4,Julia Brownley (D),N00034254,13283,JStreetPAC,-333,12950,2018
5,Julia Brownley (D),N00034254,11850,"Pachulski, Stang et al",0,11850,2018
6,Julia Brownley (D),N00034254,11015,Cornell University,0,11015,2018
7,Julia Brownley (D),N00034254,10800,Data Exchange Corp,0,10800,2018
8,Julia Brownley (D),N00034254,10800,Davis Companies,0,10800,2018
9,Julia Brownley (D),N00034254,10800,Irell & Manella,0,10800,2018
0,Tony Cardenas (D),N00033373,13000,Ek & Ek,0,13000,2012
1,Tony Cardenas (D),N00033373,11500,Utility Revenue,0,11500,2012
2,Tony Cardenas (D),N00033373,1000,Honeywell International,10000,11000,2012
3,Tony Cardenas (D),N00033373,0,American Federation of Teachers,10000,10000,2012
4,Tony Cardenas (D),N00033373,0,BRIDGE PAC,10000,10000,2012
5,Tony Cardenas (D),N00033373,0,National Assn of Letter Carriers,10000,10000,2012
6,Tony Cardenas (D),N00033373,0,National Assn of Realtors,10000,10000,2012
7,Tony Cardenas (D),N00033373,0,Operating Engineers Union,10000,10000,2012
8,Tony Cardenas (D),N00033373,0,Plumbers/Pipefitters Union,10000,10000,2012
9,Tony Cardenas (D),N00033373,10000,Primestor Investments,0,10000,2012
0,Tony Cardenas (D),N00033373,0,Border Health,15000,15000,2014
1,Tony Cardenas (D),N00033373,0,Carpenters & Joiners Union,10000,10000,2014
2,Tony Cardenas (D),N00033373,0,Cooperative of American Physicians,10000,10000,2014
3,Tony Cardenas (D),N00033373,0,Honeywell International,10000,10000,2014
4,Tony Cardenas (D),N00033373,0,New Democrat Coalition,10000,10000,2014
5,Tony Cardenas (D),N00033373,0,Plumbers/Pipefitters Union,10000,10000,2014
6,Tony Cardenas (D),N00033373,0,Teamsters Union,10000,10000,2014
7,Tony Cardenas (D),N00033373,8600,Barona Band of Mission Indians,0,8600,2014
8,Tony Cardenas (D),N00033373,8200,Santa Ynez Band of Chumash Indians,0,8200,2014
9,Tony Cardenas (D),N00033373,0,Ernst & Young,8000,8000,2014
0,Tony Cardenas (D),N00033373,7750,PG&E Corp,10000,17750,2016
1,Tony Cardenas (D),N00033373,13500,Keyes Automotive Group,0,13500,2016
2,Tony Cardenas (D),N00033373,13400,Avenue Ventures,0,13400,2016
3,Tony Cardenas (D),N00033373,12800,Liberman Broadcasting,0,12800,2016
4,Tony Cardenas (D),N00033373,10800,Apercen Partners,0,10800,2016
5,Tony Cardenas (D),N00033373,10800,Saban Capital Group,0,10800,2016
6,Tony Cardenas (D),N00033373,10700,Nimeks Organics,0,10700,2016
7,Tony Cardenas (D),N00033373,10400,CAI Industries,0,10400,2016
8,Tony Cardenas (D),N00033373,0,Air Line Pilots Assn,10000,10000,2016
9,Tony Cardenas (D),N00033373,0,AT&T Inc,10000,10000,2016
0,Tony Cardenas (D),N00033373,2500,NCTA The Internet & Television Assn,10000,12500,2018
1,Tony Cardenas (D),N00033373,11800,Chaz Dean,0,11800,2018
2,Tony Cardenas (D),N00033373,10800,"Ek, Sunkin et al",0,10800,2018
3,Tony Cardenas (D),N00033373,10800,Parker Foundation,0,10800,2018
4,Tony Cardenas (D),N00033373,500,PG&E Corp,10000,10500,2018
5,Tony Cardenas (D),N00033373,8,Home Depot,10000,10008,2018
6,Tony Cardenas (D),N00033373,1,AT&T Inc,10000,10001,2018
7,Tony Cardenas (D),N00033373,0,Abbott Laboratories,10000,10000,2018
8,Tony Cardenas (D),N00033373,0,Air Line Pilots Assn,10000,10000,2018
9,Tony Cardenas (D),N00033373,0,Anheuser-Busch,10000,10000,2018
