,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Billy Long (R),N00030676,16800,Ozarks Coca-Cola Bottling,0,16800,2010
1,Billy Long (R),N00030676,11200,Pinegar Sales,0,11200,2010
2,Billy Long (R),N00030676,11200,TAMKO Building Products,0,11200,2010
3,Billy Long (R),N00030676,0,Council of Insurance Agents & Brokers,10000,10000,2010
4,Billy Long (R),N00030676,0,Koch Industries,10000,10000,2010
5,Billy Long (R),N00030676,0,National Assn of Health Underwriters,10000,10000,2010
6,Billy Long (R),N00030676,0,National Community Action Foundation,10000,10000,2010
7,Billy Long (R),N00030676,0,Rely on Your Beliefs,10000,10000,2010
8,Billy Long (R),N00030676,0,T-Mobile USA,10000,10000,2010
9,Billy Long (R),N00030676,0,Whirlpool Corp,10000,10000,2010
0,Billy Long (R),N00030676,7750,Leggett & Platt,10000,17750,2012
1,Billy Long (R),N00030676,11000,TAMKO Building Products,0,11000,2012
2,Billy Long (R),N00030676,0,National Assn of Realtors,10490,10490,2012
3,Billy Long (R),N00030676,10250,Prime Inc,0,10250,2012
4,Billy Long (R),N00030676,0,American Bankers Assn,10000,10000,2012
5,Billy Long (R),N00030676,0,Anheuser-Busch,10000,10000,2012
6,Billy Long (R),N00030676,0,AT&T Inc,10000,10000,2012
7,Billy Long (R),N00030676,0,Enterprise Rent-A-Car,10000,10000,2012
8,Billy Long (R),N00030676,0,Every Republican is Crucial PAC,10000,10000,2012
9,Billy Long (R),N00030676,0,Express Scripts,10000,10000,2012
0,Billy Long (R),N00030676,15600,Pinegar Chevrolet,0,15600,2014
1,Billy Long (R),N00030676,5550,National Assn of Broadcasters,9770,15320,2014
2,Billy Long (R),N00030676,15200,Ozarks Coca-Cola Bottling,0,15200,2014
3,Billy Long (R),N00030676,15200,TAMKO Building Products,0,15200,2014
4,Billy Long (R),N00030676,2500,Leggett & Platt,10000,12500,2014
5,Billy Long (R),N00030676,10650,Prime Inc,0,10650,2014
6,Billy Long (R),N00030676,10500,American Dehydrated Foods,0,10500,2014
7,Billy Long (R),N00030676,10400,Harbour Group Industries,0,10400,2014
8,Billy Long (R),N00030676,10400,Larson Group,0,10400,2014
9,Billy Long (R),N00030676,10400,Positronic Industries,0,10400,2014
0,Billy Long (R),N00030676,0,Rely on Your Beliefs,20000,20000,2016
1,Billy Long (R),N00030676,8000,Leggett & Platt,10000,18000,2016
2,Billy Long (R),N00030676,16200,Ozarks Coca-Cola Bottling,0,16200,2016
3,Billy Long (R),N00030676,0,American Resort Development Assn,15000,15000,2016
4,Billy Long (R),N00030676,2700,National Assn of Broadcasters,10000,12700,2016
5,Billy Long (R),N00030676,11300,Prime Inc,0,11300,2016
6,Billy Long (R),N00030676,10800,Bass Pro Shops,0,10800,2016
7,Billy Long (R),N00030676,10800,Harbour Group Industries,0,10800,2016
8,Billy Long (R),N00030676,250,Express Scripts,10000,10250,2016
9,Billy Long (R),N00030676,0,American Crystal Sugar,10000,10000,2016
0,Billy Long (R),N00030676,10200,Leggett & Platt,10000,20200,2018
1,Billy Long (R),N00030676,16200,Ozarks Coca-Cola Bottling,0,16200,2018
2,Billy Long (R),N00030676,16200,Prime Inc,0,16200,2018
3,Billy Long (R),N00030676,15550,Mercy,0,15550,2018
4,Billy Long (R),N00030676,0,Emerson Electric,12000,12000,2018
5,Billy Long (R),N00030676,0,Society of Interventional Radiology,11000,11000,2018
6,Billy Long (R),N00030676,10800,Harbour Group Industries,0,10800,2018
7,Billy Long (R),N00030676,10800,Pinegar Sales,0,10800,2018
8,Billy Long (R),N00030676,10800,TAMKO Building Products,0,10800,2018
9,Billy Long (R),N00030676,10654,Pinegar Chevrolet,0,10654,2018
