,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Roger Williams (R),N00030602,10000,Copart Inc,10000,20000,2014
1,Roger Williams (R),N00030602,7750,Lockheed Martin,10000,17750,2014
2,Roger Williams (R),N00030602,15000,Luther King Capital Management,0,15000,2014
3,Roger Williams (R),N00030602,14000,Bass Brothers Enterprises,0,14000,2014
4,Roger Williams (R),N00030602,2413,Energy Future Holdings Corp,9999,12412,2014
5,Roger Williams (R),N00030602,0,Honeywell International,11280,11280,2014
6,Roger Williams (R),N00030602,10400,Av-Dec LLC,0,10400,2014
7,Roger Williams (R),N00030602,10400,Jack Jones Hearing Centers,0,10400,2014
8,Roger Williams (R),N00030602,10400,Lee M Bass Inc,0,10400,2014
9,Roger Williams (R),N00030602,10400,Martin Sprocket & Gear,0,10400,2014
0,Roger Williams (R),N00030602,8100,Bass Brothers Enterprises,10000,18100,2016
1,Roger Williams (R),N00030602,16200,Q2 Holdings,0,16200,2016
2,Roger Williams (R),N00030602,15400,Lee M Bass Inc,0,15400,2016
3,Roger Williams (R),N00030602,11800,McLane Co,1000,12800,2016
4,Roger Williams (R),N00030602,0,National Independent Automobile Dealers Assn,12295,12295,2016
5,Roger Williams (R),N00030602,3700,JPMorgan Chase & Co,8500,12200,2016
6,Roger Williams (R),N00030602,0,Citigroup Inc,12000,12000,2016
7,Roger Williams (R),N00030602,11050,Heritage Title Co of Austin,0,11050,2016
8,Roger Williams (R),N00030602,10800,Bobby Cox Companies,0,10800,2016
9,Roger Williams (R),N00030602,10800,Martin Sprocket & Gear,0,10800,2016
0,Roger Williams (R),N00030602,9400,Lockheed Martin,10000,19400,2018
1,Roger Williams (R),N00030602,11350,Mr Cooper Home Loans,0,11350,2018
2,Roger Williams (R),N00030602,11300,Higginbotham Insurance,0,11300,2018
3,Roger Williams (R),N00030602,10800,Finley Resources,0,10800,2018
4,Roger Williams (R),N00030602,10800,Heritage Title Co of Austin,0,10800,2018
5,Roger Williams (R),N00030602,10800,Hunt Consolidated,0,10800,2018
6,Roger Williams (R),N00030602,10800,Stockyards Hotel,0,10800,2018
7,Roger Williams (R),N00030602,250,USAA,10000,10250,2018
8,Roger Williams (R),N00030602,0,Automotive Free International Trade PAC,10000,10000,2018
9,Roger Williams (R),N00030602,0,Bass Brothers Enterprises,10000,10000,2018
0,Marc Veasey (D),N00033839,36500,"Nix, Patterson & Roach",0,36500,2012
1,Marc Veasey (D),N00033839,0,American Federation of State/Cnty/Munic Employees,20000,20000,2012
2,Marc Veasey (D),N00033839,15000,Bass Brothers Enterprises,5000,20000,2012
3,Marc Veasey (D),N00033839,0,American Federation of Teachers,15000,15000,2012
4,Marc Veasey (D),N00033839,0,International Assn of Fire Fighters,15000,15000,2012
5,Marc Veasey (D),N00033839,0,Machinists/Aerospace Workers Union,15000,15000,2012
6,Marc Veasey (D),N00033839,0,National Assn of Realtors,15000,15000,2012
7,Marc Veasey (D),N00033839,0,National Auto Dealers Assn,15000,15000,2012
8,Marc Veasey (D),N00033839,0,United Auto Workers,15000,15000,2012
9,Marc Veasey (D),N00033839,14850,Mostyn Law Firm,0,14850,2012
0,Marc Veasey (D),N00033839,24500,"Nix, Patterson & Roach",0,24500,2014
1,Marc Veasey (D),N00033839,10400,Bass Brothers Enterprises,0,10400,2014
2,Marc Veasey (D),N00033839,0,American Society of Anesthesiologists,10000,10000,2014
3,Marc Veasey (D),N00033839,0,AmeriPAC: The Fund for a Greater America,10000,10000,2014
4,Marc Veasey (D),N00033839,0,Border Health,10000,10000,2014
5,Marc Veasey (D),N00033839,0,Communications Workers of America,10000,10000,2014
6,Marc Veasey (D),N00033839,0,International Brotherhood of Electrical Workers,10000,10000,2014
7,Marc Veasey (D),N00033839,0,Ironworkers Union,10000,10000,2014
8,Marc Veasey (D),N00033839,0,Laborers Union/Midwest Region,10000,10000,2014
9,Marc Veasey (D),N00033839,0,Lockheed Martin,10000,10000,2014
