,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Greg Stanton (D),N00041750,18515,Snell & Wilmer,0,18515,2018
1,Greg Stanton (D),N00041750,17949,ARIZONA STATE UNIVERSITY,0,17949,2018
2,Greg Stanton (D),N00041750,5400,AmeriPAC: The Fund for a Greater America,10000,15400,2018
3,Greg Stanton (D),N00041750,0,New Democrat Coalition,12500,12500,2018
4,Greg Stanton (D),N00041750,10933,Democracy Engine,0,10933,2018
5,Greg Stanton (D),N00041750,10925,Quarles & Brady,0,10925,2018
6,Greg Stanton (D),N00041750,10875,Democratic Party of Arizona,0,10875,2018
7,Greg Stanton (D),N00041750,10800,GPW & Assoc,0,10800,2018
8,Greg Stanton (D),N00041750,10800,Levine Investments,0,10800,2018
9,Greg Stanton (D),N00041750,20,United Parcel Service,10000,10020,2018
0,Josh Harder (D),N00040853,171266,Swing Left,75,171341,2018
1,Josh Harder (D),N00040853,120109,Google Inc,0,120109,2018
2,Josh Harder (D),N00040853,91250,Bessemer Venture Partners,0,91250,2018
3,Josh Harder (D),N00040853,73868,Democracy Engine,0,73868,2018
4,Josh Harder (D),N00040853,55230,Stanford University,0,55230,2018
5,Josh Harder (D),N00040853,48427,JStreetPAC,451,48878,2018
6,Josh Harder (D),N00040853,34555,Apple Inc,0,34555,2018
7,Josh Harder (D),N00040853,30376,University of California/Berkeley,0,30376,2018
8,Josh Harder (D),N00040853,29689,McKinsey & Co,0,29689,2018
9,Josh Harder (D),N00040853,27596,Cooley Llp,0,27596,2018
0,TJ Cox (D),N00028122,15504,Google Inc,0,15504,2018
1,TJ Cox (D),N00028122,14503,Stanford University,0,14503,2018
2,TJ Cox (D),N00028122,13494,California Custom Processing,0,13494,2018
3,TJ Cox (D),N00028122,2833,Democratic Congressional Campaign Cmte,10300,13133,2018
4,TJ Cox (D),N00028122,11286,"Wilson, Sonsini et al",0,11286,2018
5,TJ Cox (D),N00028122,10800,Bain Capital,0,10800,2018
6,TJ Cox (D),N00028122,10800,Davis Companies,0,10800,2018
7,TJ Cox (D),N00028122,10250,Buchalter,0,10250,2018
8,TJ Cox (D),N00028122,20,International Brotherhood of Electrical Workers,10000,10020,2018
9,TJ Cox (D),N00028122,0,314 Action Fund,10000,10000,2018
0,Gil Cisneros (D),N00041464,62875,Democracy Engine,0,62875,2018
1,Gil Cisneros (D),N00041464,40620,Swing Left,-279,40341,2018
2,Gil Cisneros (D),N00041464,29547,JStreetPAC,0,29547,2018
3,Gil Cisneros (D),N00041464,21961,Google Inc,0,21961,2018
4,Gil Cisneros (D),N00041464,21600,Cordoba Corp,0,21600,2018
5,Gil Cisneros (D),N00041464,13142,Goldman Sachs,0,13142,2018
6,Gil Cisneros (D),N00041464,11525,Berkshire Partners,0,11525,2018
7,Gil Cisneros (D),N00041464,10800,Bain Capital,0,10800,2018
8,Gil Cisneros (D),N00041464,10800,Davis Companies,0,10800,2018
9,Gil Cisneros (D),N00041464,10800,Golden Shore Medical Group,0,10800,2018
0,Katie Porter (D),N00040865,79998,EMILY's List,10000,89998,2018
1,Katie Porter (D),N00040865,56301,University of California/Irvine,0,56301,2018
2,Katie Porter (D),N00040865,52293,Google Inc,0,52293,2018
3,Katie Porter (D),N00040865,37172,JStreetPAC,4009,41181,2018
4,Katie Porter (D),N00040865,33775,Democracy Engine,0,33775,2018
5,Katie Porter (D),N00040865,23115,AmeriPAC: The Fund for a Greater America,5000,28115,2018
6,Katie Porter (D),N00040865,25460,Swing Left,750,26210,2018
7,Katie Porter (D),N00040865,21709,University of California,0,21709,2018
8,Katie Porter (D),N00040865,18872,Harvard University,0,18872,2018
9,Katie Porter (D),N00040865,8153,End Citizens United,10000,18153,2018
