,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Grace Meng (D),N00034547,18200,Spa Castle,0,18200,2014
1,Grace Meng (D),N00034547,15400,Finest Adult Day Care Center,0,15400,2014
2,Grace Meng (D),N00034547,949,New York Life Insurance,10000,10949,2014
3,Grace Meng (D),N00034547,10400,Kingston Technology,0,10400,2014
4,Grace Meng (D),N00034547,10288,HAKS,0,10288,2014
5,Grace Meng (D),N00034547,0,American Federation of Teachers,10000,10000,2014
6,Grace Meng (D),N00034547,0,International Brotherhood of Electrical Workers,10000,10000,2014
7,Grace Meng (D),N00034547,0,Machinists/Aerospace Workers Union,10000,10000,2014
8,Grace Meng (D),N00034547,0,Off The Sidelines,10000,10000,2014
9,Grace Meng (D),N00034547,0,Plumbers/Pipefitters Union,10000,10000,2014
0,Grace Meng (D),N00034547,10000,Goldman Sachs,5000,15000,2016
1,Grace Meng (D),N00034547,3000,New York Life Insurance,10000,13000,2016
2,Grace Meng (D),N00034547,10800,Anna Hu LLC,0,10800,2016
3,Grace Meng (D),N00034547,0,American Federation of Teachers,10000,10000,2016
4,Grace Meng (D),N00034547,0,Capital One Financial,10000,10000,2016
5,Grace Meng (D),N00034547,0,International Brotherhood of Electrical Workers,10000,10000,2016
6,Grace Meng (D),N00034547,0,Laborers Union,10000,10000,2016
7,Grace Meng (D),N00034547,0,Machinists/Aerospace Workers Union,10000,10000,2016
8,Grace Meng (D),N00034547,0,Off The Sidelines,10000,10000,2016
9,Grace Meng (D),N00034547,0,American Assn for Justice,7500,7500,2016
0,Grace Meng (D),N00034547,11500,Goldman Sachs,5000,16500,2018
1,Grace Meng (D),N00034547,1600,New York Life Insurance,10000,11600,2018
2,Grace Meng (D),N00034547,10800,Karat & Co,0,10800,2018
3,Grace Meng (D),N00034547,10800,Victoria Cruises,0,10800,2018
4,Grace Meng (D),N00034547,0,American Assn/Oral & Maxillofacial Surg,10000,10000,2018
5,Grace Meng (D),N00034547,0,American Federation of Teachers,10000,10000,2018
6,Grace Meng (D),N00034547,0,Deloitte LLP,10000,10000,2018
7,Grace Meng (D),N00034547,0,Desert Caucus,10000,10000,2018
8,Grace Meng (D),N00034547,0,International Brotherhood of Electrical Workers,10000,10000,2018
9,Grace Meng (D),N00034547,0,Machinists/Aerospace Workers Union,10000,10000,2018
0,Hakeem Jeffries (D),N00033640,65000,"Paul, Weiss et al",0,65000,2012
1,Hakeem Jeffries (D),N00033640,13800,Mid Manhattan PAC,5000,18800,2012
2,Hakeem Jeffries (D),N00033640,14000,UnitedHealth Group,2500,16500,2012
3,Hakeem Jeffries (D),N00033640,12950,"Cleary, Gottlieb et al",0,12950,2012
4,Hakeem Jeffries (D),N00033640,0,American Assn for Justice,10000,10000,2012
5,Hakeem Jeffries (D),N00033640,0,Laborers Union,10000,10000,2012
6,Hakeem Jeffries (D),N00033640,0,Machinists/Aerospace Workers Union,10000,10000,2012
7,Hakeem Jeffries (D),N00033640,0,Service Employees International Union,10000,10000,2012
8,Hakeem Jeffries (D),N00033640,9750,"Wachtell, Lipton et al",0,9750,2012
9,Hakeem Jeffries (D),N00033640,7000,Viacom International,2500,9500,2012
0,Hakeem Jeffries (D),N00033640,26050,"Paul, Weiss et al",0,26050,2014
1,Hakeem Jeffries (D),N00033640,8500,CBS Corp,2000,10500,2014
2,Hakeem Jeffries (D),N00033640,250,New York Life Insurance,10000,10250,2014
3,Hakeem Jeffries (D),N00033640,0,American Assn for Justice,10000,10000,2014
4,Hakeem Jeffries (D),N00033640,0,Machinists/Aerospace Workers Union,10000,10000,2014
5,Hakeem Jeffries (D),N00033640,0,NCTA The Internet & Television Assn,10000,10000,2014
6,Hakeem Jeffries (D),N00033640,0,Service Employees International Union,10000,10000,2014
7,Hakeem Jeffries (D),N00033640,0,Teamsters Union,10000,10000,2014
8,Hakeem Jeffries (D),N00033640,3250,Pfizer Inc,6000,9250,2014
9,Hakeem Jeffries (D),N00033640,0,Communications Workers of America,8000,8000,2014
