,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Scott Tipton (R),N00027509,16539,Sg Interests,0,16539,2014
1,Scott Tipton (R),N00027509,13000,Seakr Engineering,0,13000,2014
2,Scott Tipton (R),N00027509,10000,DISH Network,2500,12500,2014
3,Scott Tipton (R),N00027509,10650,Fairfield & Woods,0,10650,2014
4,Scott Tipton (R),N00027509,10400,Anschutz Corp,0,10400,2014
5,Scott Tipton (R),N00027509,10400,Bancroft Investments,0,10400,2014
6,Scott Tipton (R),N00027509,10400,KR Swerdfeger Construction,0,10400,2014
7,Scott Tipton (R),N00027509,10400,WL Wilson Mining & Exploration,0,10400,2014
8,Scott Tipton (R),N00027509,10100,Vicki Lee Green Realtors,0,10100,2014
9,Scott Tipton (R),N00027509,0,American Crystal Sugar,10000,10000,2014
0,Scott Tipton (R),N00027509,0,Project West PAC,12500,12500,2016
1,Scott Tipton (R),N00027509,11800,Anschutz Corp,0,11800,2016
2,Scott Tipton (R),N00027509,11800,Seakr Engineering,0,11800,2016
3,Scott Tipton (R),N00027509,8700,"Brownstein, Hyatt et al",3000,11700,2016
4,Scott Tipton (R),N00027509,11300,Sturm Financial Group,0,11300,2016
5,Scott Tipton (R),N00027509,950,Freeport-McMoRan,10000,10950,2016
6,Scott Tipton (R),N00027509,10800,Bancroft Investments,0,10800,2016
7,Scott Tipton (R),N00027509,10800,Lovell Minnick Partners,0,10800,2016
8,Scott Tipton (R),N00027509,10800,Woodbridge Structured Funding,0,10800,2016
9,Scott Tipton (R),N00027509,9340,DISH Network,1000,10340,2016
0,Scott Tipton (R),N00027509,17900,Land Title Guarantee Co,0,17900,2018
1,Scott Tipton (R),N00027509,13500,DISH Network,2500,16000,2018
2,Scott Tipton (R),N00027509,11300,Markwest Energy Partners,0,11300,2018
3,Scott Tipton (R),N00027509,11050,Sg Interests,0,11050,2018
4,Scott Tipton (R),N00027509,500,Lockheed Martin,10000,10500,2018
5,Scott Tipton (R),N00027509,0,Ball Corp,10000,10000,2018
6,Scott Tipton (R),N00027509,10000,Bancroft Investments,0,10000,2018
7,Scott Tipton (R),N00027509,0,BBVA Compass,10000,10000,2018
8,Scott Tipton (R),N00027509,0,Charles Schwab Corp,10000,10000,2018
9,Scott Tipton (R),N00027509,0,Exxon Mobil,10000,10000,2018
0,Paul Tonko (D),N00030196,5600,League of Conservation Voters,1500,7100,2010
1,Paul Tonko (D),N00030196,0,National Air Traffic Controllers Assn,7000,7000,2010
2,Paul Tonko (D),N00030196,0,Society of Independent Gasoline Marketers,7000,7000,2010
3,Paul Tonko (D),N00030196,0,American Society of Anesthesiologists,6000,6000,2010
4,Paul Tonko (D),N00030196,1000,General Electric,5000,6000,2010
5,Paul Tonko (D),N00030196,0,Alzheimer's Assn,5000,5000,2010
6,Paul Tonko (D),N00030196,0,American Assn for Justice,5000,5000,2010
7,Paul Tonko (D),N00030196,0,American Maritime Officers,5000,5000,2010
8,Paul Tonko (D),N00030196,0,American Nurses Assn,5000,5000,2010
9,Paul Tonko (D),N00030196,0,AT&T Inc,5000,5000,2010
0,Paul Tonko (D),N00030196,0,American Crystal Sugar,20000,20000,2012
1,Paul Tonko (D),N00030196,0,International Brotherhood of Electrical Workers,12500,12500,2012
2,Paul Tonko (D),N00030196,2600,General Electric,9000,11600,2012
3,Paul Tonko (D),N00030196,0,American Federation of State/Cnty/Munic Employees,10000,10000,2012
4,Paul Tonko (D),N00030196,0,American Federation of Teachers,10000,10000,2012
5,Paul Tonko (D),N00030196,0,American Postal Workers Union,10000,10000,2012
6,Paul Tonko (D),N00030196,0,Carpenters & Joiners Union,10000,10000,2012
7,Paul Tonko (D),N00030196,0,CSX Corp,10000,10000,2012
8,Paul Tonko (D),N00030196,0,Machinists/Aerospace Workers Union,10000,10000,2012
9,Paul Tonko (D),N00030196,0,National Auto Dealers Assn,10000,10000,2012
