,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Jackie Speier (D),N00029649,13550,University of California/San Francisco,0,13550,2018
1,Jackie Speier (D),N00029649,7400,Gilead Sciences,5500,12900,2018
2,Jackie Speier (D),N00029649,11800,"Cotchett, Pitre & McCarthy",0,11800,2018
3,Jackie Speier (D),N00029649,1300,Genentech Inc,10000,11300,2018
4,Jackie Speier (D),N00029649,10800,Sv Angel LLC,0,10800,2018
5,Jackie Speier (D),N00029649,10800,True Wind Capital,0,10800,2018
6,Jackie Speier (D),N00029649,10800,Visa USA,0,10800,2018
7,Jackie Speier (D),N00029649,0,American Society of Anesthesiologists,10000,10000,2018
8,Jackie Speier (D),N00029649,0,Carpenters & Joiners Union,10000,10000,2018
9,Jackie Speier (D),N00029649,0,Home Depot,10000,10000,2018
0,Steve Stivers (R),N00029574,17000,American Electric Power,2500,19500,2010
1,Steve Stivers (R),N00029574,10550,Nationwide,6500,17050,2010
2,Steve Stivers (R),N00029574,3000,Novocure Inc,10000,13000,2010
3,Steve Stivers (R),N00029574,2500,PricewaterhouseCoopers,10000,12500,2010
4,Steve Stivers (R),N00029574,1000,Huntington Bancshares,10000,11000,2010
5,Steve Stivers (R),N00029574,5600,Scotts Miracle-Gro,5000,10600,2010
6,Steve Stivers (R),N00029574,2800,Raytheon Co,7500,10300,2010
7,Steve Stivers (R),N00029574,0,American Assn of Orthodontists,10000,10000,2010
8,Steve Stivers (R),N00029574,0,American Bankers Assn,10000,10000,2010
9,Steve Stivers (R),N00029574,0,American Congress of Obstetricians & Gynecologists,10000,10000,2010
0,Steve Stivers (R),N00029574,36950,American Electric Power,10000,46950,2012
1,Steve Stivers (R),N00029574,30900,Nationwide,10000,40900,2012
2,Steve Stivers (R),N00029574,20500,Huntington Bancshares,15500,36000,2012
3,Steve Stivers (R),N00029574,19500,L Brands,10000,29500,2012
4,Steve Stivers (R),N00029574,10000,Scotts Miracle-Gro,10000,20000,2012
5,Steve Stivers (R),N00029574,13850,Worthington Industries,5500,19350,2012
6,Steve Stivers (R),N00029574,11250,White Castle System,7000,18250,2012
7,Steve Stivers (R),N00029574,17500,Boich Companies,0,17500,2012
8,Steve Stivers (R),N00029574,9300,Morgan Stanley,7000,16300,2012
9,Steve Stivers (R),N00029574,2250,Cash America International,10750,13000,2012
0,Steve Stivers (R),N00029574,47800,American Electric Power,10000,57800,2014
1,Steve Stivers (R),N00029574,26200,Nationwide,10000,36200,2014
2,Steve Stivers (R),N00029574,21100,L Brands,10000,31100,2014
3,Steve Stivers (R),N00029574,30000,Votesane PAC,0,30000,2014
4,Steve Stivers (R),N00029574,17800,Federated Investors Inc,5200,23000,2014
5,Steve Stivers (R),N00029574,13000,Huntington Bancshares,10000,23000,2014
6,Steve Stivers (R),N00029574,12100,Worthington Industries,7000,19100,2014
7,Steve Stivers (R),N00029574,10400,White Castle System,5500,15900,2014
8,Steve Stivers (R),N00029574,15600,Boich Companies,0,15600,2014
9,Steve Stivers (R),N00029574,7000,Morgan Stanley,8500,15500,2014
0,Steve Stivers (R),N00029574,37300,American Electric Power,13000,50300,2016
1,Steve Stivers (R),N00029574,27550,Nationwide,11000,38550,2016
2,Steve Stivers (R),N00029574,30000,Federated Investors Inc,5400,35400,2016
3,Steve Stivers (R),N00029574,29600,Huntington Bancshares,5000,34600,2016
4,Steve Stivers (R),N00029574,20250,L Brands,10000,30250,2016
5,Steve Stivers (R),N00029574,8750,JPMorgan Chase & Co,10000,18750,2016
6,Steve Stivers (R),N00029574,10800,White Castle System,6500,17300,2016
7,Steve Stivers (R),N00029574,5400,Ernst & Young,10000,15400,2016
8,Steve Stivers (R),N00029574,0,Ice Miller LLP,15000,15000,2016
9,Steve Stivers (R),N00029574,6750,Scotts Miracle-Gro,7500,14250,2016
