,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Tom Reed (R),N00030949,61230,Corning Inc,10000,71230,2018
1,Tom Reed (R),N00030949,20800,Constellation Brands,10000,30800,2018
2,Tom Reed (R),N00030949,23500,NextEra Energy,3500,27000,2018
3,Tom Reed (R),N00030949,21275,Otis Eastern,0,21275,2018
4,Tom Reed (R),N00030949,10200,Ernst & Young,10000,20200,2018
5,Tom Reed (R),N00030949,9200,Grant Thornton LLP,10000,19200,2018
6,Tom Reed (R),N00030949,11000,Options Clearing Corp,5000,16000,2018
7,Tom Reed (R),N00030949,5400,International Speedway,10000,15400,2018
8,Tom Reed (R),N00030949,15000,alliantgroup,0,15000,2018
9,Tom Reed (R),N00030949,6000,"Akin, Gump et al",8000,14000,2018
0,Cedric Richmond (D),N00030184,0,UNITE HERE,10000,10000,2010
1,Cedric Richmond (D),N00030184,8800,Galliano Marine Services,0,8800,2010
2,Cedric Richmond (D),N00030184,2750,Adams & Reese,5000,7750,2010
3,Cedric Richmond (D),N00030184,7500,Edison Chouest Offshore,0,7500,2010
4,Cedric Richmond (D),N00030184,0,Home Depot,7500,7500,2010
5,Cedric Richmond (D),N00030184,0,Comcast Corp,6500,6500,2010
6,Cedric Richmond (D),N00030184,0,Textron Inc,6000,6000,2010
7,Cedric Richmond (D),N00030184,5600,Hub International,0,5600,2010
8,Cedric Richmond (D),N00030184,5600,Livingston Group,0,5600,2010
9,Cedric Richmond (D),N00030184,0,American Assn for Justice,5000,5000,2010
0,Cedric Richmond (D),N00030184,750,Entergy Corp,10000,10750,2012
1,Cedric Richmond (D),N00030184,0,American Crystal Sugar,10000,10000,2012
2,Cedric Richmond (D),N00030184,0,CDM Smith,10000,10000,2012
3,Cedric Richmond (D),N00030184,0,Honeywell International,10000,10000,2012
4,Cedric Richmond (D),N00030184,0,International Brotherhood of Electrical Workers,10000,10000,2012
5,Cedric Richmond (D),N00030184,0,Jazz PAC,10000,10000,2012
6,Cedric Richmond (D),N00030184,0,National Beer Wholesalers Assn,10000,10000,2012
7,Cedric Richmond (D),N00030184,0,New Democrat Coalition,10000,10000,2012
8,Cedric Richmond (D),N00030184,0,Operating Engineers Union,10000,10000,2012
9,Cedric Richmond (D),N00030184,0,Plumbers/Pipefitters Union,10000,10000,2012
0,Cedric Richmond (D),N00030184,0,Plumbers/Pipefitters Union,15000,15000,2014
1,Cedric Richmond (D),N00030184,2407,Adams & Reese,9809,12216,2014
2,Cedric Richmond (D),N00030184,10900,"Herman, Herman et al",0,10900,2014
3,Cedric Richmond (D),N00030184,0,American Assn for Justice,10000,10000,2014
4,Cedric Richmond (D),N00030184,0,American Crystal Sugar,10000,10000,2014
5,Cedric Richmond (D),N00030184,0,American Maritime Officers,10000,10000,2014
6,Cedric Richmond (D),N00030184,0,Cox Enterprises,10000,10000,2014
7,Cedric Richmond (D),N00030184,0,CSX Corp,10000,10000,2014
8,Cedric Richmond (D),N00030184,0,Dow Chemical,10000,10000,2014
9,Cedric Richmond (D),N00030184,0,Entergy Corp,10000,10000,2014
0,Cedric Richmond (D),N00030184,2000,Entergy Corp,10000,12000,2016
1,Cedric Richmond (D),N00030184,2500,Adams & Reese,8500,11000,2016
2,Cedric Richmond (D),N00030184,500,Cox Enterprises,10000,10500,2016
3,Cedric Richmond (D),N00030184,0,BRIDGE PAC,10000,10000,2016
4,Cedric Richmond (D),N00030184,0,Carpenters & Joiners Union,10000,10000,2016
5,Cedric Richmond (D),N00030184,0,CSX Corp,10000,10000,2016
6,Cedric Richmond (D),N00030184,0,Home Depot,10000,10000,2016
7,Cedric Richmond (D),N00030184,0,Honeywell International,10000,10000,2016
8,Cedric Richmond (D),N00030184,0,Humana Inc,10000,10000,2016
9,Cedric Richmond (D),N00030184,0,International Brotherhood of Electrical Workers,10000,10000,2016
