,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Jacky Rosen (D),N00038734,601858,EMILY's List,10000,611858,2018
1,Jacky Rosen (D),N00038734,170839,Democracy Engine,0,170839,2018
2,Jacky Rosen (D),N00038734,147600,Google Inc,0,147600,2018
3,Jacky Rosen (D),N00038734,124235,League of Conservation Voters,9896,134131,2018
4,Jacky Rosen (D),N00038734,88475,JStreetPAC,0,88475,2018
5,Jacky Rosen (D),N00038734,70517,Womencount PAC,45,70562,2018
6,Jacky Rosen (D),N00038734,64003,DE Shaw & Co,0,64003,2018
7,Jacky Rosen (D),N00038734,59914,Stanford University,0,59914,2018
8,Jacky Rosen (D),N00038734,51729,Microsoft Corp,0,51729,2018
9,Jacky Rosen (D),N00038734,15,Democratic Senatorial Campaign Cmte,47400,47415,2018
0,Tom Suozzi (D),N00038742,29550,Henry Schein Inc,0,29550,2016
1,Tom Suozzi (D),N00038742,17500,Barker Organization,0,17500,2016
2,Tom Suozzi (D),N00038742,13500,Altice USA,3000,16500,2016
3,Tom Suozzi (D),N00038742,15850,"Meltzer, Lippe et al",0,15850,2016
4,Tom Suozzi (D),N00038742,15400,Sterling Equities,0,15400,2016
5,Tom Suozzi (D),N00038742,14100,Albanese Organization,0,14100,2016
6,Tom Suozzi (D),N00038742,13800,Castagna Realty,0,13800,2016
7,Tom Suozzi (D),N00038742,10800,Aag Management,0,10800,2016
8,Tom Suozzi (D),N00038742,10800,Brown Brothers Harriman & Co,0,10800,2016
9,Tom Suozzi (D),N00038742,10800,Ciampa Organization,0,10800,2016
0,Tom Suozzi (D),N00038742,27207,Castagna Realty,0,27207,2018
1,Tom Suozzi (D),N00038742,25539,Henry Schein Inc,0,25539,2018
2,Tom Suozzi (D),N00038742,14300,"Forchelli, Curto et al",0,14300,2018
3,Tom Suozzi (D),N00038742,13500,Ciampa Management,0,13500,2018
4,Tom Suozzi (D),N00038742,10800,Ciampa Organization,0,10800,2018
5,Tom Suozzi (D),N00038742,10800,Henry Crown & Co,0,10800,2018
6,Tom Suozzi (D),N00038742,10800,Rubie's Costumes,0,10800,2018
7,Tom Suozzi (D),N00038742,10400,WM Carroll & Co,0,10400,2018
8,Tom Suozzi (D),N00038742,10100,Aag Management,0,10100,2018
9,Tom Suozzi (D),N00038742,10100,Cantor Fitzgerald,0,10100,2018
0,Adriano Espaillat (D),N00034549,0,Committee for Hispanic Causes-BOLD PAC,15162,15162,2016
1,Adriano Espaillat (D),N00034549,13500,Florida Crystals,0,13500,2016
2,Adriano Espaillat (D),N00034549,11000,Monroe College,0,11000,2016
3,Adriano Espaillat (D),N00034549,0,American Assn for Justice,10000,10000,2016
4,Adriano Espaillat (D),N00034549,0,Border Health,10000,10000,2016
5,Adriano Espaillat (D),N00034549,0,Council of School Supervisors & Admins,10000,10000,2016
6,Adriano Espaillat (D),N00034549,0,International Brotherhood of Electrical Workers,10000,10000,2016
7,Adriano Espaillat (D),N00034549,0,Transport Workers Union,10000,10000,2016
8,Adriano Espaillat (D),N00034549,0,UNITE HERE,10000,10000,2016
9,Adriano Espaillat (D),N00034549,8100,Rafael V?Lez LLC,0,8100,2016
0,Adriano Espaillat (D),N00034549,15300,Henry Schein Inc,0,15300,2018
1,Adriano Espaillat (D),N00034549,0,American Crystal Sugar,10000,10000,2018
2,Adriano Espaillat (D),N00034549,0,American Federation of Teachers,10000,10000,2018
3,Adriano Espaillat (D),N00034549,0,AmeriPAC: The Fund for a Greater America,10000,10000,2018
4,Adriano Espaillat (D),N00034549,0,Carpenters & Joiners Union,10000,10000,2018
5,Adriano Espaillat (D),N00034549,0,Impact,10000,10000,2018
6,Adriano Espaillat (D),N00034549,0,International Brotherhood of Electrical Workers,10000,10000,2018
7,Adriano Espaillat (D),N00034549,0,Machinists/Aerospace Workers Union,10000,10000,2018
8,Adriano Espaillat (D),N00034549,0,Transport Workers Union,10000,10000,2018
9,Adriano Espaillat (D),N00034549,9951,Columbia University,0,9951,2018
