,cand_name,cid,indivs,org_name,pacs,total,cycle
0,James P McGovern (D),N00000179,500,Norfolk Southern,10000,10500,2012
1,James P McGovern (D),N00000179,0,BNSF Railway,10000,10000,2012
2,James P McGovern (D),N00000179,0,Carpenters & Joiners Union,10000,10000,2012
3,James P McGovern (D),N00000179,10000,Clivus Multrum,0,10000,2012
4,James P McGovern (D),N00000179,0,CSX Corp,10000,10000,2012
5,James P McGovern (D),N00000179,0,Homecare & Hospice PAC,10000,10000,2012
6,James P McGovern (D),N00000179,0,Machinists/Aerospace Workers Union,10000,10000,2012
7,James P McGovern (D),N00000179,0,Operating Engineers Union,10000,10000,2012
8,James P McGovern (D),N00000179,0,Plumbers/Pipefitters Union,10000,10000,2012
9,James P McGovern (D),N00000179,0,Raytheon Co,10000,10000,2012
0,James P McGovern (D),N00000179,0,American Assn for Justice,10000,10000,2014
1,James P McGovern (D),N00000179,0,BNSF Railway,10000,10000,2014
2,James P McGovern (D),N00000179,0,CSX Corp,10000,10000,2014
3,James P McGovern (D),N00000179,0,General Mills,10000,10000,2014
4,James P McGovern (D),N00000179,0,Machinists/Aerospace Workers Union,10000,10000,2014
5,James P McGovern (D),N00000179,0,National Assn of Realtors,10000,10000,2014
6,James P McGovern (D),N00000179,0,Norfolk Southern,10000,10000,2014
7,James P McGovern (D),N00000179,0,PAC for a Level Playing Field,10000,10000,2014
8,James P McGovern (D),N00000179,0,Raytheon Co,10000,10000,2014
9,James P McGovern (D),N00000179,0,Union Pacific Corp,10000,10000,2014
0,James P McGovern (D),N00000179,10800,Clivus Multrum,0,10800,2016
1,James P McGovern (D),N00000179,0,American Assn for Justice,10000,10000,2016
2,James P McGovern (D),N00000179,0,BNSF Railway,10000,10000,2016
3,James P McGovern (D),N00000179,0,CSX Corp,10000,10000,2016
4,James P McGovern (D),N00000179,0,International Brotherhood of Electrical Workers,10000,10000,2016
5,James P McGovern (D),N00000179,0,Machinists/Aerospace Workers Union,10000,10000,2016
6,James P McGovern (D),N00000179,0,Massachusetts Mutual Life Insurance,10000,10000,2016
7,James P McGovern (D),N00000179,0,National Assn of Realtors,10000,10000,2016
8,James P McGovern (D),N00000179,0,Norfolk Southern,10000,10000,2016
9,James P McGovern (D),N00000179,0,Union Pacific Corp,10000,10000,2016
0,James P McGovern (D),N00000179,235,Raytheon Co,10000,10235,2018
1,James P McGovern (D),N00000179,0,American Assn for Justice,10000,10000,2018
2,James P McGovern (D),N00000179,0,American Crystal Sugar,10000,10000,2018
3,James P McGovern (D),N00000179,0,American Federation of State/Cnty/Munic Employees,10000,10000,2018
4,James P McGovern (D),N00000179,0,BNSF Railway,10000,10000,2018
5,James P McGovern (D),N00000179,0,Carpenters & Joiners Union,10000,10000,2018
6,James P McGovern (D),N00000179,0,CSX Corp,10000,10000,2018
7,James P McGovern (D),N00000179,0,Dell Technologies,10000,10000,2018
8,James P McGovern (D),N00000179,0,International Brotherhood of Electrical Workers,10000,10000,2018
9,James P McGovern (D),N00000179,0,Ironworkers Union,10000,10000,2018
0,Patrick McHenry (R),N00026627,78000,Votesane PAC,0,78000,2010
1,Patrick McHenry (R),N00026627,30600,Blackstone Group,0,30600,2010
2,Patrick McHenry (R),N00026627,25150,"Paul, Weiss et al",0,25150,2010
3,Patrick McHenry (R),N00026627,10500,USAA,5000,15500,2010
4,Patrick McHenry (R),N00026627,13600,Apollo Global Management,0,13600,2010
5,Patrick McHenry (R),N00026627,11300,CGCN Group,1000,12300,2010
6,Patrick McHenry (R),N00026627,12100,Live Oak Bank,0,12100,2010
7,Patrick McHenry (R),N00026627,11200,Arizona Diamondbacks,0,11200,2010
8,Patrick McHenry (R),N00026627,11200,Rock Holdings,0,11200,2010
9,Patrick McHenry (R),N00026627,11200,Sutherland Capital Management,0,11200,2010
