,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Tim Scott (R),N00031782,220500,Votesane PAC,0,220500,2010
1,Tim Scott (R),N00031782,75004,Scana Corp,10000,85004,2010
2,Tim Scott (R),N00031782,75850,"Nelson, Mullins et al",5000,80850,2010
3,Tim Scott (R),N00031782,52850,Penn Mutual Life Insurance,2500,55350,2010
4,Tim Scott (R),N00031782,39500,AFLAC Inc,10000,49500,2010
5,Tim Scott (R),N00031782,22200,Goldman Sachs,20000,42200,2010
6,Tim Scott (R),N00031782,37425,Club for Growth,0,37425,2010
7,Tim Scott (R),N00031782,27000,Citigroup Inc,10000,37000,2010
8,Tim Scott (R),N00031782,24300,Boeing Co,12500,36800,2010
9,Tim Scott (R),N00031782,36300,Blackstone Group,0,36300,2010
0,Tim Scott (R),N00031782,19200,Burroughs & Chapin,0,19200,2012
1,Tim Scott (R),N00031782,8999,Goldman Sachs,7500,16499,2012
2,Tim Scott (R),N00031782,5000,Google Inc,10000,15000,2012
3,Tim Scott (R),N00031782,14950,State Farm Insurance,0,14950,2012
4,Tim Scott (R),N00031782,4500,CSX Corp,10000,14500,2012
5,Tim Scott (R),N00031782,13250,Edens & Avant,0,13250,2012
6,Tim Scott (R),N00031782,6000,Publix Super Markets,5000,11000,2012
7,Tim Scott (R),N00031782,200,Blue Cross/Blue Shield of South Carolina,10000,10200,2012
8,Tim Scott (R),N00031782,0,American Resort Development Assn,10000,10000,2012
9,Tim Scott (R),N00031782,0,Every Republican is Crucial PAC,10000,10000,2012
0,Tim Scott (R),N00031782,40800,Humanscale Corp,0,40800,2014
1,Tim Scott (R),N00031782,38700,Elliott Management,0,38700,2014
2,Tim Scott (R),N00031782,25000,Northwestern Mutual Life Insurance,10000,35000,2014
3,Tim Scott (R),N00031782,20800,Koch Industries,9000,29800,2014
4,Tim Scott (R),N00031782,28700,"Harrison, White et al",0,28700,2014
5,Tim Scott (R),N00031782,18699,Boeing Co,10000,28699,2014
6,Tim Scott (R),N00031782,18599,Verizon Communications,10000,28599,2014
7,Tim Scott (R),N00031782,18150,Goldman Sachs,10000,28150,2014
8,Tim Scott (R),N00031782,17500,AFLAC Inc,10000,27500,2014
9,Tim Scott (R),N00031782,25300,Cancer Treatment Centers of America,0,25300,2014
0,Tim Scott (R),N00031782,75004,Scana Corp,20000,95004,2016
1,Tim Scott (R),N00031782,76000,Votesane PAC,0,76000,2016
2,Tim Scott (R),N00031782,53300,AFLAC Inc,20000,73300,2016
3,Tim Scott (R),N00031782,73100,Humanscale Corp,0,73100,2016
4,Tim Scott (R),N00031782,42999,Boeing Co,20000,62999,2016
5,Tim Scott (R),N00031782,40350,Goldman Sachs,20000,60350,2016
6,Tim Scott (R),N00031782,53675,Club for Growth,0,53675,2016
7,Tim Scott (R),N00031782,51100,Blackstone Group,0,51100,2016
8,Tim Scott (R),N00031782,31600,Koch Industries,19000,50600,2016
9,Tim Scott (R),N00031782,30400,Comcast Corp,20000,50400,2016
0,Jim Sensenbrenner (R),N00004291,0,American Council of Engineering Cos,5000,5000,2010
1,Jim Sensenbrenner (R),N00004291,5000,Gibson Group,0,5000,2010
2,Jim Sensenbrenner (R),N00004291,0,Prosperity Action,5000,5000,2010
3,Jim Sensenbrenner (R),N00004291,0,American Bankers Assn,4000,4000,2010
4,Jim Sensenbrenner (R),N00004291,0,Northwestern Mutual Life Insurance,4000,4000,2010
5,Jim Sensenbrenner (R),N00004291,0,AT&T Inc,3000,3000,2010
6,Jim Sensenbrenner (R),N00004291,0,eBay Inc,2500,2500,2010
7,Jim Sensenbrenner (R),N00004291,0,iHeartMedia Inc,2500,2500,2010
8,Jim Sensenbrenner (R),N00004291,0,Independent Community Bankers of America,2500,2500,2010
9,Jim Sensenbrenner (R),N00004291,0,Oshkosh Corp,2500,2500,2010
