,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Stephen F Lynch (D),N00013855,0,Teamsters Union,10000,10000,2010
1,Stephen F Lynch (D),N00013855,8750,National Development,0,8750,2010
2,Stephen F Lynch (D),N00013855,5900,Quicken Loans,0,5900,2010
3,Stephen F Lynch (D),N00013855,5400,Broadway Land Co,0,5400,2010
4,Stephen F Lynch (D),N00013855,5400,Granite Telecommunications,0,5400,2010
5,Stephen F Lynch (D),N00013855,0,American Assn for Justice,5000,5000,2010
6,Stephen F Lynch (D),N00013855,0,American Crystal Sugar,5000,5000,2010
7,Stephen F Lynch (D),N00013855,0,Carpenters & Joiners Union,5000,5000,2010
8,Stephen F Lynch (D),N00013855,0,International Brotherhood of Electrical Workers,5000,5000,2010
9,Stephen F Lynch (D),N00013855,0,Ironworkers Union,5000,5000,2010
0,Stephen F Lynch (D),N00013855,0,American Postal Workers Union,20000,20000,2012
1,Stephen F Lynch (D),N00013855,0,Ironworkers Union,20000,20000,2012
2,Stephen F Lynch (D),N00013855,0,National Assn of Postal Supervisors,20000,20000,2012
3,Stephen F Lynch (D),N00013855,0,National Postal Mail Handlers Union,20000,20000,2012
4,Stephen F Lynch (D),N00013855,0,National Rural Letter Carriers Assn,20000,20000,2012
5,Stephen F Lynch (D),N00013855,0,International Assn of Fire Fighters,15000,15000,2012
6,Stephen F Lynch (D),N00013855,0,International Brotherhood of Electrical Workers,10000,10000,2012
7,Stephen F Lynch (D),N00013855,0,International Longshoremens Assn,10000,10000,2012
8,Stephen F Lynch (D),N00013855,0,Machinists/Aerospace Workers Union,10000,10000,2012
9,Stephen F Lynch (D),N00013855,0,National Assn of Realtors,10000,10000,2012
0,Stephen F Lynch (D),N00013855,17900,Commonwealth of Massachusetts,0,17900,2014
1,Stephen F Lynch (D),N00013855,0,Amalgamated Transit Union,15000,15000,2014
2,Stephen F Lynch (D),N00013855,0,Operating Engineers Union,15000,15000,2014
3,Stephen F Lynch (D),N00013855,2000,Liberty Mutual Insurance,12500,14500,2014
4,Stephen F Lynch (D),N00013855,13300,"City of Boston, MA",0,13300,2014
5,Stephen F Lynch (D),N00013855,0,PAC for a Level Playing Field,12400,12400,2014
6,Stephen F Lynch (D),N00013855,12000,"Donoghue, Barrett & Singal",0,12000,2014
7,Stephen F Lynch (D),N00013855,11500,Superior Plumbing,0,11500,2014
8,Stephen F Lynch (D),N00013855,11400,Conroy Development,0,11400,2014
9,Stephen F Lynch (D),N00013855,11250,Steward Health Care,0,11250,2014
0,Stephen F Lynch (D),N00013855,44100,Millennium Partners,0,44100,2016
1,Stephen F Lynch (D),N00013855,25700,Cronin Group,0,25700,2016
2,Stephen F Lynch (D),N00013855,19500,Steward Health Care,0,19500,2016
3,Stephen F Lynch (D),N00013855,15000,L Star,0,15000,2016
4,Stephen F Lynch (D),N00013855,12000,Aval & Assoc,0,12000,2016
5,Stephen F Lynch (D),N00013855,11000,Sullivan & McLaughlin,0,11000,2016
6,Stephen F Lynch (D),N00013855,10400,Barletta Engineering,0,10400,2016
7,Stephen F Lynch (D),N00013855,0,American Postal Workers Union,10000,10000,2016
8,Stephen F Lynch (D),N00013855,0,Bricklayers Union,10000,10000,2016
9,Stephen F Lynch (D),N00013855,0,Carpenters & Joiners Union,10000,10000,2016
0,Stephen F Lynch (D),N00013855,34300,Millennium Partners,0,34300,2018
1,Stephen F Lynch (D),N00013855,15800,Cargo Ventures,0,15800,2018
2,Stephen F Lynch (D),N00013855,7500,State Street Bank & Trust,5000,12500,2018
3,Stephen F Lynch (D),N00013855,10800,Cronin Group,0,10800,2018
4,Stephen F Lynch (D),N00013855,10800,Keegan Werlin LLP,0,10800,2018
5,Stephen F Lynch (D),N00013855,10200,JRM Hauling & Recycling,0,10200,2018
6,Stephen F Lynch (D),N00013855,0,American Postal Workers Union,10000,10000,2018
7,Stephen F Lynch (D),N00013855,0,Carpenters & Joiners Union,10000,10000,2018
8,Stephen F Lynch (D),N00013855,0,International Assn of Fire Fighters,10000,10000,2018
9,Stephen F Lynch (D),N00013855,0,Machinists/Aerospace Workers Union,10000,10000,2018
