,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Alex Mooney (R),N00033814,14800,Hsp Direct,5750,20550,2018
1,Alex Mooney (R),N00033814,19200,Franklin Resources,0,19200,2018
2,Alex Mooney (R),N00033814,12000,Alliance Building Solutions,0,12000,2018
3,Alex Mooney (R),N00033814,10800,AMFM Inc,0,10800,2018
4,Alex Mooney (R),N00033814,10800,Capital Funding Group,0,10800,2018
5,Alex Mooney (R),N00033814,10800,Clos De La Tech,0,10800,2018
6,Alex Mooney (R),N00033814,10800,College Loan Corp,0,10800,2018
7,Alex Mooney (R),N00033814,10800,Northwest Excavating,0,10800,2018
8,Alex Mooney (R),N00033814,10800,Park Square Realty,0,10800,2018
9,Alex Mooney (R),N00033814,10800,Smart Pharmacy,0,10800,2018
0,Amata Coleman Radewagen (R),N00007635,2550,Wholesale Products Distributio,0,2550,2014
1,Amata Coleman Radewagen (R),N00007635,2500,American Samoa Government,0,2500,2014
2,Amata Coleman Radewagen (R),N00007635,2000,Dial Management Co,0,2000,2014
3,Amata Coleman Radewagen (R),N00007635,500,Dr Anthony Demonte DDS,0,500,2014
4,Amata Coleman Radewagen (R),N00007635,500,"McKenna, Long & Aldridge",0,500,2014
5,Amata Coleman Radewagen (R),N00007635,480,Tri Marine International,0,480,2014
6,Amata Coleman Radewagen (R),N00007635,300,Benefits Health Systems,0,300,2014
7,Amata Coleman Radewagen (R),N00007635,300,Empresas Fonalledas,0,300,2014
8,Amata Coleman Radewagen (R),N00007635,250,Reed Smith LLP,0,250,2014
9,Amata Coleman Radewagen (R),N00007635,250,Wilson Grand Communications,0,250,2014
0,Amata Coleman Radewagen (R),N00007635,9300,Starkist,0,9300,2016
1,Amata Coleman Radewagen (R),N00007635,0,Eye of the Tiger PAC,5000,5000,2016
2,Amata Coleman Radewagen (R),N00007635,0,Majority Cmte PAC,5000,5000,2016
3,Amata Coleman Radewagen (R),N00007635,0,Prosperity Action,5000,5000,2016
4,Amata Coleman Radewagen (R),N00007635,0,Republican National Cmte,5000,5000,2016
5,Amata Coleman Radewagen (R),N00007635,0,Value in Electing Women PAC,5000,5000,2016
6,Amata Coleman Radewagen (R),N00007635,2700,C&F Fishing,0,2700,2016
7,Amata Coleman Radewagen (R),N00007635,2700,Desilva Sea Encounter,0,2700,2016
8,Amata Coleman Radewagen (R),N00007635,2700,Jose Fs & Jeanette Fin Trust,0,2700,2016
9,Amata Coleman Radewagen (R),N00007635,2700,Trans-Tec Pte Ltd,0,2700,2016
0,Amata Coleman Radewagen (R),N00007635,0,Majority Cmte PAC,10000,10000,2018
1,Amata Coleman Radewagen (R),N00007635,7500,Jc Tenorio Enterprises,0,7500,2018
2,Amata Coleman Radewagen (R),N00007635,0,Innovation PAC,7000,7000,2018
3,Amata Coleman Radewagen (R),N00007635,0,CMR PAC,5000,5000,2018
4,Amata Coleman Radewagen (R),N00007635,0,Eye of the Tiger PAC,5000,5000,2018
5,Amata Coleman Radewagen (R),N00007635,0,Prosperity Action,5000,5000,2018
6,Amata Coleman Radewagen (R),N00007635,4750,Cnmi,0,4750,2018
7,Amata Coleman Radewagen (R),N00007635,2700,Dial Management Co,0,2700,2018
8,Amata Coleman Radewagen (R),N00007635,2700,GA Ports Authority,0,2700,2018
9,Amata Coleman Radewagen (R),N00007635,2700,Owner Purseiner Services,0,2700,2018
0,Dan Sullivan (R),N00035774,410678,Club for Growth,0,410678,2014
1,Dan Sullivan (R),N00035774,106600,Elliott Management,0,106600,2014
2,Dan Sullivan (R),N00035774,64800,RPM International,5000,69800,2014
3,Dan Sullivan (R),N00035774,54000,Goldman Sachs,0,54000,2014
4,Dan Sullivan (R),N00035774,0,National Republican Senatorial Cmte,45400,45400,2014
5,Dan Sullivan (R),N00035774,31400,Club for Growth Action,0,31400,2014
6,Dan Sullivan (R),N00035774,20800,Koch Industries,10000,30800,2014
7,Dan Sullivan (R),N00035774,30700,"Calfee, Halter & Griswold",0,30700,2014
8,Dan Sullivan (R),N00035774,30501,"Paul, Weiss et al",0,30501,2014
9,Dan Sullivan (R),N00035774,24516,Forest City Enterprises,5000,29516,2014
