,cand_name,cid,indivs,org_name,pacs,total,cycle
0,Stacey Plaskett (D),N00035000,0,Border Health,10000,10000,2016
1,Stacey Plaskett (D),N00035000,0,BRIDGE PAC,10000,10000,2016
2,Stacey Plaskett (D),N00035000,0,New Democrat Coalition,10000,10000,2016
3,Stacey Plaskett (D),N00035000,0,Off The Sidelines,10000,10000,2016
4,Stacey Plaskett (D),N00035000,0,"Sheet Metal, Air, Rail & Transportation Union",10000,10000,2016
5,Stacey Plaskett (D),N00035000,7450,Cornerstone Government Affairs,0,7450,2016
6,Stacey Plaskett (D),N00035000,5321,Broadband Vi,0,5321,2016
7,Stacey Plaskett (D),N00035000,5300,Buccaneer Hotel,0,5300,2016
8,Stacey Plaskett (D),N00035000,5200,13D Research,0,5200,2016
9,Stacey Plaskett (D),N00035000,5200,Joel Holt Attorney,0,5200,2016
0,Stacey Plaskett (D),N00035000,0,Machinists/Aerospace Workers Union,10000,10000,2018
1,Stacey Plaskett (D),N00035000,0,"Sheet Metal, Air, Rail & Transportation Union",10000,10000,2018
2,Stacey Plaskett (D),N00035000,0,International Brotherhood of Electrical Workers,9000,9000,2018
3,Stacey Plaskett (D),N00035000,0,Farm Credit Council,7500,7500,2018
4,Stacey Plaskett (D),N00035000,0,Home Depot,7500,7500,2018
5,Stacey Plaskett (D),N00035000,0,New Democrat Coalition,7500,7500,2018
6,Stacey Plaskett (D),N00035000,0,National Rural Letter Carriers Assn,7000,7000,2018
7,Stacey Plaskett (D),N00035000,6000,Bloomberg Lp,0,6000,2018
8,Stacey Plaskett (D),N00035000,5400,Joel Holt Attorney,0,5400,2018
9,Stacey Plaskett (D),N00035000,5400,US Viking,0,5400,2018
0,Dan Newhouse (R),N00036403,10400,Gs Long,0,10400,2014
1,Dan Newhouse (R),N00036403,0,American Crystal Sugar,10000,10000,2014
2,Dan Newhouse (R),N00036403,0,Boeing Co,10000,10000,2014
3,Dan Newhouse (R),N00036403,0,Credit Union National Assn,10000,10000,2014
4,Dan Newhouse (R),N00036403,0,National Assn of Realtors,10000,10000,2014
5,Dan Newhouse (R),N00036403,9200,Zirkle Fruit Co,0,9200,2014
6,Dan Newhouse (R),N00036403,9001,Matson Fruit,0,9001,2014
7,Dan Newhouse (R),N00036403,7800,Advanced Marketing Group,0,7800,2014
8,Dan Newhouse (R),N00036403,7700,Bud Hollingbery Farms,0,7700,2014
9,Dan Newhouse (R),N00036403,6200,Yakima Chief Ranches,0,6200,2014
0,Daniel Milton Newhouse (R),N00036403,2853,Bechtel Group,10000,12853,2016
1,Daniel Milton Newhouse (R),N00036403,0,International Paper,11000,11000,2016
2,Daniel Milton Newhouse (R),N00036403,0,American Frozen Food Institute,10500,10500,2016
3,Daniel Milton Newhouse (R),N00036403,2500,Lockheed Martin,8000,10500,2016
4,Daniel Milton Newhouse (R),N00036403,500,Ste Michelle Wine Estates,10000,10500,2016
5,Daniel Milton Newhouse (R),N00036403,0,AECOM US,10000,10000,2016
6,Daniel Milton Newhouse (R),N00036403,0,Boeing Co,10000,10000,2016
7,Daniel Milton Newhouse (R),N00036403,0,Home Depot,10000,10000,2016
8,Daniel Milton Newhouse (R),N00036403,10000,Klompe Dairy,0,10000,2016
9,Daniel Milton Newhouse (R),N00036403,0,Majority Cmte PAC,10000,10000,2016
0,Dan Newhouse (R),N00036403,3650,Bechtel Group,10000,13650,2018
1,Dan Newhouse (R),N00036403,0,AECOM US,10000,10000,2018
2,Dan Newhouse (R),N00036403,0,American Bankers Assn,10000,10000,2018
3,Dan Newhouse (R),N00036403,0,Boeing Co,10000,10000,2018
4,Dan Newhouse (R),N00036403,0,Chevron Corp,10000,10000,2018
5,Dan Newhouse (R),N00036403,0,Home Depot,10000,10000,2018
6,Dan Newhouse (R),N00036403,0,Honeywell International,10000,10000,2018
7,Dan Newhouse (R),N00036403,0,International Paper,10000,10000,2018
8,Dan Newhouse (R),N00036403,0,JR Simplot Co,10000,10000,2018
9,Dan Newhouse (R),N00036403,0,Majority Cmte PAC,10000,10000,2018
